종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-19852,-370626,186692,+185700,[^],+7300
'000660,SK하이닉스,-2045,-194622,951758,+877000,[^],+47000
'047040,대우건설,-83492,-142594,17079,+16730,[^],+290
'035420,NAVER,-6072,-122157,201168,+198300,[^],+2500
'005935,삼성전자우,-7706,-96035,124618,+123300,[^],+4700
'006800,미래에셋증권,-9485,-62012,65382,+63050,[^],+1450
'329180,HD현대중공업,-1234,-56516,457975,+484000,[^],+45000
'005380,현대차,-929,-46770,503304,+474000,[^],+8500
'079550,LIG넥스원,-527,-42141,799472,+886000,[^],+102000
'450080,에코프로머티,-3528,-26176,74200,-68400,[v],-2300
'000720,현대건설,-1607,-26163,162845,+149000,[^],+200
'010120,LS ELECTRIC,-293,-22912,780822,+769000,[^],+10000
'298040,효성중공업,-86,-22380,2593566,+2575000,[^],+57000
'062040,산일전기,-1573,-21698,137930,+132700,[^],+200
'034020,두산에너빌리티,-2017,-19844,98366,+96500,[^],+2900
'028050,삼성E&A,-4864,-17855,36710,+41000,[^],+5900
'010140,삼성중공업,-6465,-17852,27613,+28000,[^],+1100
'000100,유한양행,-1633,-15606,95570,+93300,[^],+400
'042660,한화오션,-1275,-14912,116943,+127300,[^],+8000
'443060,HD현대마린솔루션,-808,-14210,175934,+178700,[^],+8500
'005880,대한해운,-53374,-13302,2492,+2415,[^],+85
'001510,SK증권,-64054,-12933,2019,+1987,[^],+75
'036570,엔씨소프트,-573,-12528,218697,+216000,[^],+3000
'475150,SK이터닉스,-1988,-11223,56448,+68100,[^],+13100
'035720,카카오,-2088,-9680,46364,45400,-,0
'103590,일진전기,-1345,-9641,71695,+71300,[^],+1400
'009540,HD한국조선해양,-194,-7607,392121,+382000,[^],+31500
'042700,한미반도체,-231,-7365,318827,+258500,[^],+2500
'047050,포스코인터내셔널,-884,-7196,81399,+83300,[^],+3800
'071050,한국금융지주,-333,-7048,211561,-211000,[v],-2500
'064400,LG씨엔에스,-1191,-6951,58372,+58000,[^],+1500
'001740,SK네트웍스,-10645,-6240,5862,-5310,[v],-110
'128940,한미약품,-118,-6129,520352,+515000,[^],+10000
'003280,흥아해운,-17014,-6098,3584,-4200,[v],-270
'039490,키움증권,-143,-5837,409072,+410000,[^],+6000
'005385,현대차우,-223,-5376,241087,-235000,[v],-500
'112610,씨에스윈드,-778,-5179,66596,+77500,[^],+12600
'457190,이수스페셜티케미컬,-532,-5095,95787,+91800,[^],+700
'004090,한국석유,-2746,-5088,18524,-16950,[v],-370
'006260,LS,-183,-4935,269537,+270000,[^],+5500
'001450,현대해상,-1561,-4724,30254,+30050,[^],+50
'278470,에이피알,-140,-4572,327424,-330500,[v],-9000
'117580,대성에너지,-4282,-4367,10199,+9890,[^],+250
'353200,대덕전자,-493,-4360,88348,+80500,[^],+200
'001430,세아베스틸지주,-619,-4289,69283,+68100,[^],+3300
'009420,한올바이오파마,-738,-4282,57993,-48250,[v],-6150
'006110,삼아알미늄,-1134,-4269,37645,+35750,[^],+1600
'000990,DB하이텍,-481,-4180,86883,+90100,[^],+6800
'090460,비에이치,-1880,-4062,21611,+22950,[^],+1700
'079900,전진건설로봇,-695,-3872,55747,+54700,[^],+1000
'003030,세아제강지주,-166,-3825,230369,+251000,[^],+24000
'377300,카카오페이,-746,-3748,50248,+48200,[^],+1050
'004020,현대제철,-1067,-3734,34988,+34050,[^],+600
'003530,한화투자증권,-5296,-3628,6851,+6710,[^],+200
'018670,SK가스,-138,-3549,257427,-257000,[v],-1000
'483650,달바글로벌,-228,-3400,148795,+149100,[^],+1900
'015760,한국전력,-720,-3352,46581,-40300,[v],-950
'030000,제일기획,-1781,-3348,18800,+19060,[^],+390
'005690,파미셀,-2192,-3317,15130,+15110,[^],+200
'092790,넥스틸,-2496,-3252,13027,+13880,[^],+1590
'100840,SNT에너지,-664,-3204,48260,+52300,[^],+5400
'009830,한화솔루션,-774,-2998,38750,+40050,[^],+4450
'003090,대웅,-1268,-2952,23279,-22700,[v],-100
'008350,남선알미늄,-15285,-2945,1927,+1803,[^],+23
'051600,한전KPS,-493,-2830,57395,+57300,[^],+1900
'281820,케이씨텍,-631,-2795,44281,43150,-,0
'017960,한국카본,-662,-2785,42091,+46000,[^],+6400
'454910,두산로보틱스,-317,-2764,87129,+83400,[^],+800
'036460,한국가스공사,-749,-2605,34768,+34600,[^],+250
'001500,현대차증권,-2461,-2473,10051,+10000,[^],+170
'298020,효성티앤씨,-65,-2452,377562,+381500,[^],+15000
'088980,맥쿼리인프라,-2176,-2446,11242,+11320,[^],+20
'018470,조일알미늄,-15616,-2341,1499,+1423,[^],+22
'003540,대신증권,-656,-2339,35632,+36050,[^],+950
'020150,롯데에너지머티리얼즈,-574,-2320,40426,+40000,[^],+750
'011070,LG이노텍,-70,-2277,327237,+333000,[^],+4500
'001780,알루코,-9106,-2257,2478,+2450,[^],+65
'005010,휴스틸,-3622,-2256,6229,+6260,[^],+570
'006280,녹십자,-153,-2198,143357,-141000,[v],-100
'001680,대상,-1076,-2119,19693,+19720,[^],+340
'001040,CJ,-105,-2057,196312,+191300,[^],+3200
'018260,삼성에스디에스,-129,-1984,154169,+152500,[^],+1900
'088350,한화생명,-4441,-1953,4398,+4480,[^],+60
'003490,대한항공,-829,-1853,22342,-22900,[v],-300
'279570,케이뱅크,-3092,-1842,5956,+5810,[^],+20
