종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'018290,브이티,+1043,+3962,37987,-15210,[v],-520
'041510,에스엠,+228,+2838,124653,-89200,[v],-1800
'101490,에스앤에스텍,+445,+2263,50916,-80400,[v],-3100
'357780,솔브레인,+90,+2249,249981,-385500,[v],-10500
'067310,하나마이크론,+1687,+2168,12857,-29300,[v],-1800
'107640,한중엔시에스,+515,+1790,34753,-51000,[v],-400
'403870,HPSP,+631,+1743,27625,-42900,[v],-2250
'277810,레인보우로보틱스,+55,+1534,278985,-544000,[v],-23000
'064760,티씨케이,+133,+1482,111574,-225000,[v],-14000
'131970,두산테스나,+379,+1340,35393,-102900,[v],-5400
'122870,와이지엔터테인먼트,+157,+1263,80646,-53900,[v],-2300
'084370,유진테크,+230,+1072,46567,-110900,[v],-5900
'356860,티엘비,+371,+1024,27595,-67200,[v],-5900
'095610,테스,+342,+910,26576,-57400,[v],-3500
'183300,코미코,+124,+910,73533,-103400,[v],-4100
'213420,덕산네오룩스,+204,+829,40603,-50100,[v],-2900
'078600,대주전자재료,+104,+810,77927,+130300,[^],+100
'095340,ISC,+138,+795,57534,-247000,[v],-3000
'200710,에이디테크놀로지,+251,+681,27143,-53600,[v],-4200
'086520,에코프로,+127,+650,51070,-147500,[v],-1500
'458650,성우,+441,+647,14685,-12410,[v],-220
'123330,제닉,+169,+624,36923,-30450,[v],-2150
'482630,삼양엔씨켐,+334,+623,18646,-15980,[v],-380
'058470,리노공업,+125,+596,47742,-99700,[v],-5200
'474650,링크솔루션,+230,+532,23147,-59100,[v],-3100
'425420,티에프이,+156,+523,33486,-64100,[v],-4900
'348370,엔켐,+71,+496,70117,-40950,[v],-1750
'056190,에스에프에이,+198,+495,25046,-27300,[v],-450
'257720,실리콘투,+92,+465,50629,-37800,[v],-1000
'247540,에코프로비엠,+40,+456,114843,+205000,[^],+2500
'023160,태광,+204,+452,22134,-34500,[v],-150
'376300,디어유,+89,+439,49192,-30900,[v],-1550
'039030,이오테크닉스,+19,+418,223229,-391000,[v],-26000
'014620,성광벤드,+124,+409,32910,+34450,[^],+1300
'086450,동국제약,+221,+405,18301,+23100,[^],+800
'222800,심텍,+165,+392,23727,-52200,[v],-4000
'256940,킵스파마,+276,+374,13531,-7840,[v],-370
'039440,에스티아이,+187,+370,19754,-29600,[v],-1150
'121600,나노신소재,+61,+335,55059,+68000,[^],+100
'036810,에프에스티,+129,+305,23671,-38100,[v],-850
'397030,에이프릴바이오,+143,+302,21199,-58600,[v],-5000
'030520,한글과컴퓨터,+111,+301,27161,-19740,[v],-710
'122640,예스티,+152,+292,19152,-20100,[v],-700
'101160,월덱스,+108,+271,25047,-29850,[v],-150
'475230,엔알비,+169,+264,15646,-20900,[v],-1100
'108490,로보티즈,+27,+225,83517,-242500,[v],-12500
'061970,LB세미콘,+401,+165,4115,-4175,[v],-320
'489460,바이오비쥬,+87,+160,18421,-8230,[v],-360
'262260,에이프로,+226,+157,6950,-5090,[v],-90
'232140,와이씨,+129,+155,12006,-17850,[v],-890
'319400,현대무벡스,+293,+150,5134,-25100,[v],-700
'304100,솔트룩스,+32,+125,39521,-22050,[v],-950
'418420,라온텍,+220,+120,5467,-5410,[v],-340
'365340,성일하이텍,+26,+100,39119,-59000,[v],-900
'098120,마이크로컨텍솔,+45,+99,22037,+27400,[^],+150
'308430,셀비온,+35,+97,27822,+31700,[^],+500
'299030,하나기술,+40,+95,23906,-26600,[v],-700
'481070,에이유브랜즈,+43,+93,21332,-17180,[v],-720
'419530,SAMG엔터,+12,+87,74189,-32950,[v],-1000
'107600,새빗켐,+37,+84,22667,-26300,[v],-450
'293490,카카오게임즈,+45,+79,17439,-12260,[v],-940
'319660,피에스케이,+34,+76,22046,-80300,[v],-1800
'452200,민테크,+200,+75,3732,-2260,[v],-70
'950140,잉글우드랩,+49,+71,14418,-12290,[v],-440
'044490,태웅,+17,+69,41215,+47550,[^],+600
'035810,이지홀딩스,+183,+68,3700,-5610,[v],-10
'484120,도우인시스,+18,+67,36287,-19530,[v],-870
'211050,인카금융서비스,+56,+66,11787,-11940,[v],-310
'017890,한국알콜,+65,+64,9870,-10880,[v],-320
'331740,아우토크립트,+32,+60,18762,-15340,[v],-1130
'372320,큐로셀,+17,+57,33957,-49850,[v],-1150
'031980,피에스케이홀딩스,+16,+54,34114,-98800,[v],-900
'214430,아이쓰리시스템,+5,+54,116341,-91000,[v],-2300
'476060,온코닉테라퓨틱스,+20,+49,24849,-22900,[v],-150
'137400,피엔티,+14,+48,34434,-49900,[v],-800
'081180,쎄크,+50,+46,9196,-11340,[v],-420
'260970,에스앤디,+4,+45,106955,-54000,[v],-2300
'145020,휴젤,+1,+44,336435,-247000,[v],-12500
'082920,비츠로셀,+13,+44,33546,+38050,[^],+3300
'340570,티앤엘,+7,+41,58494,-49800,[v],-2600
'114810,한솔아이원스,+43,+39,9167,-13590,[v],-410
'214270,FSN,+127,+33,2596,+2425,[^],+60
'222080,씨아이에스,+42,+32,7670,-11950,[v],-270
'030530,원익홀딩스,+50,+30,5969,-27800,[v],-1650
'241790,티이엠씨씨엔에스,+35,+26,7413,+7840,[^],+340
'101360,에코앤드림,+11,+25,23326,+17440,[^],+110
'440110,파두,+17,+21,11998,-49900,[v],-2500
'043370,피에이치에이,+18,+20,11535,-12240,[v],-180
'487360,신한제14호스팩,+100,+20,2025,2070,-,0
'478440,미래에셋비전스팩6호,+100,+20,2020,-2060,[v],-10
'458870,씨어스테크놀로지,+6,+20,33245,-52000,[v],-3900
'950190,고스트스튜디오,+17,+18,10255,-8110,[v],-100
'059090,미코,+11,+16,14242,-13050,[v],-530
'161580,필옵틱스,+5,+16,33646,-38200,[v],-1300
'194700,노바렉스,+8,+15,19083,-13650,[v],-350
'418550,제이오,+17,+15,8906,-8000,[v],-30
'420770,기가비스,+6,+14,25828,-75200,[v],-2800
'080220,제주반도체,+8,+13,15466,-37050,[v],-3100
'212710,아이에스티이,+11,+12,11011,-7250,[v],-290
'489730,디비금융제13호스팩,+60,+12,2025,2085,-,0
