종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,+68,+4002,584375,-354000,▼,-6000
'101490,에스앤에스텍,+555,+3276,59071,-85700,▼,-200
'310210,보로노이,+140,+3001,213770,+324500,▲,+4500
'087010,펩트론,+108,+2964,273424,+343500,▲,+26000
'141080,리가켐바이오,+182,+2751,151539,+213000,▲,+13100
'347850,디앤디파마텍,+73,+2138,292033,78900,-,0
'298380,에이비엘바이오,+94,+983,104129,+190200,▲,+200
'039030,이오테크닉스,+29,+880,301969,+425000,▲,+12500
'000250,삼천당제약,+35,+836,240657,+900000,▲,+105000
'108490,로보티즈,+29,+821,279442,-260500,▼,-6500
'005290,동진쎄미켐,+185,+796,43139,+49850,▲,+1300
'098460,고영,+439,+750,17074,-29050,▼,-650
'084370,유진테크,+73,+746,102645,-129200,▼,-2700
'090710,휴림로봇,+935,+673,7192,-14020,▼,-310
'032960,동일기연,+401,+601,15000,+16550,▲,+110
'228760,지노믹트리,+225,+581,25877,+19610,▲,+300
'220100,퓨쳐켐,+290,+581,20022,21000,-,0
'089010,켐트로닉스,+127,+538,42410,+30300,▲,+700
'053800,안랩,+80,+489,60937,+61800,▲,+500
'319400,현대무벡스,+475,+488,10289,+30400,▲,+500
'358570,지아이이노베이션,+279,+454,16258,-14590,▼,-30
'058630,엠게임,+670,+435,6497,+5180,▲,+30
'089030,테크윙,+66,+419,63080,-58000,▼,-500
'226950,올릭스,+34,+405,118103,+185700,▲,+3900
'089970,브이엠,+162,+400,24660,-47800,▼,-1000
'356860,티엘비,+56,+395,70199,-77400,▼,-2400
'170920,엘티씨,+180,+385,21381,-34000,▼,-100
'078600,대주전자재료,+48,+377,79333,+127500,▲,+7800
'102710,이엔에프테크놀로지,+74,+376,50512,-55400,▼,-1200
'058470,리노공업,+56,+338,60554,-112000,▼,-5100
'372320,큐로셀,+79,+310,39270,+49650,▲,+3350
'140410,메지온,+43,+299,70064,+91600,▲,+100
'237690,에스티팜,+26,+263,102085,+150100,▲,+600
'488280,에스투더블유,+106,+257,24208,-15540,▼,-160
'060280,큐렉소,+214,+257,11973,-15230,▼,-290
'466100,클로봇,+56,+248,44167,+57000,▲,+800
'095340,ISC,+26,+221,83578,+245000,▲,+500
'036540,SFA반도체,+464,+213,4594,+7100,▲,+30
'448900,한국피아이엠,+55,+203,36994,+120700,▲,+2200
'143160,아이디스,+113,+203,17947,-17950,▼,-10
'096530,씨젠,+75,+199,26472,+22800,▲,+650
'168360,펨트론,+92,+199,21590,+23450,▲,+550
'109610,에스와이,+670,+199,2973,+2765,▲,+115
'078160,메디포스트,+109,+190,17452,-22200,▼,-1000
'419530,SAMG엔터,+33,+180,54122,+35900,▲,+1450
'253840,수젠텍,+243,+178,7324,+5000,▲,+105
'445680,큐리옥스바이오시스템즈,+22,+170,78110,-122800,▼,-8900
'090360,로보스타,+18,+169,93836,-64600,▼,-1100
'187790,나노,+783,+167,2136,-4090,▼,-100
'253590,네오셈,+140,+167,11976,+19100,▲,+350
'095610,테스,+37,+163,44441,-65500,▼,-600
'257720,실리콘투,+36,+163,44959,+38600,▲,+2100
'083450,GST,+53,+158,29575,30000,-,0
'473980,노머스,+53,+150,28080,+19100,▲,+1240
'300080,플리토,+96,+147,15309,-12270,▼,-260
'377480,마음AI,+57,+147,25576,+15720,▲,+190
'252990,샘씨엔에스,+178,+145,8146,+10470,▲,+30
'101170,우림피티에스,+196,+136,6949,+13770,▲,+290
'204610,티쓰리,+724,+132,1828,+2660,▲,+65
'095500,미래나노텍,+110,+129,11736,+9170,▲,+60
'425420,티에프이,+32,+128,40082,+65900,▲,+5200
'082920,비츠로셀,+47,+127,27029,-29100,▼,-1850
'309710,아이티켐,+50,+126,25370,-32550,▼,-2600
'122640,예스티,+68,+124,18360,+28300,▲,+3650
'460940,피앤에스로보틱스,+55,+119,21669,+8380,▲,+30
'042370,비츠로테크,+132,+118,8895,+11980,▲,+820
'053030,바이넥스,+73,+117,15992,+12640,▲,+240
'045100,한양이엔지,+57,+114,20055,+31000,▲,+1950
'450950,아스테라시스,+70,+111,15836,+11780,▲,+50
'357780,솔브레인,+4,+109,284919,+430000,▲,+8000
'338220,뷰노,+42,+108,25423,+17000,▲,+40
'121600,나노신소재,+16,+106,67267,+61800,▲,+1200
'036810,에프에스티,+29,+105,36218,-42400,▼,-600
'036620,감성코퍼레이션,+196,+105,5349,-5430,▼,-50
'014950,삼익제약,+62,+105,16840,+11450,▲,+130
'322310,오로스테크놀로지,+39,+105,26792,+33050,▲,+50
'036930,주성엔지니어링,+31,+102,33509,+72800,▲,+11800
'060370,LS마린솔루션,+33,+102,30726,+31700,▲,+350
'330860,네패스아크,+50,+101,20228,+25000,-,+5750
'272290,이녹스첨단소재,+39,+100,25503,+33250,▲,+1900
'068760,셀트리온제약,+15,+100,64769,+60800,▲,+600
'146320,비씨엔씨,+69,+100,14466,-16260,▼,-530
'034950,한국기업평가,+10,+99,98000,+101600,▲,+900
'027710,팜스토리,+847,+99,1171,+1321,▲,+33
'174900,앱클론,+45,+98,21643,-78300,▼,-1500
'003380,하림지주,+132,+98,7414,+17700,▲,+2600
'052330,코텍,+108,+93,8572,+10400,▲,+270
'064820,케이프,+72,+91,12778,+10950,▲,+200
'140860,파크시스템스,+4,+91,240798,-272500,▼,-5000
'279600,미디어젠,+130,+90,6936,+8780,-,+2020
'060250,NHN KCP,+57,+89,15581,+20300,▲,+880
'226590,엠디바이스,+54,+88,16231,-36200,▼,-50
'200670,휴메딕스,+17,+87,51164,+35700,▲,+550
'161580,필옵틱스,+17,+86,50163,-39050,▼,-1050
'215000,골프존,+15,+86,57838,+49100,▲,+900
'032820,우리기술,+182,+85,4660,-28400,▼,-550
'023760,한국캐피탈,+1085,+84,773,+1007,▲,+36
'091580,상신이디피,+62,+84,13455,+18500,▲,+990
'064550,바이오니아,+55,+82,14992,+11870,▲,+50
'046210,HLB파나진,+424,+81,1906,-2440,▼,-145
