종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'108490,로보티즈,+3426,+37921,110698,-242500,[v],-12500
'039030,이오테크닉스,+401,+9485,236812,-391000,[v],-26000
'160190,하이젠알앤엠,+2060,+8942,43403,-35800,[v],-2000
'232140,와이씨,+6770,+8749,12923,-17850,[v],-890
'277810,레인보우로보틱스,+295,+8729,295977,-544000,[v],-23000
'064260,다날,+7553,+6817,9026,-6180,[v],-250
'079370,제우스,+4353,+6622,15214,-15000,[v],-900
'445680,큐리옥스바이오시스템즈,+1031,+5832,56564,-110500,[v],-2700
'214450,파마리서치,+77,+4577,597862,-304500,[v],-9000
'041510,에스엠,+310,+4530,146344,-89200,[v],-1800
'031980,피에스케이홀딩스,+1042,+4431,42506,-98800,[v],-900
'014940,오리엔탈정공,+4162,+4379,10521,-6330,[v],-240
'086520,에코프로,+859,+4342,50527,-147500,[v],-1500
'089030,테크윙,+830,+4211,50708,-48900,[v],-3100
'168360,펨트론,+2173,+4052,18649,-19330,[v],-970
'317330,덕산테코피아,+1846,+3512,19018,+18820,[^],+2940
'090360,로보스타,+914,+3493,38210,-56800,[v],-2900
'033500,동성화인텍,+1131,+3478,30755,-22050,[v],-1250
'006910,보성파워텍,+6750,+3184,4717,-9750,[v],-430
'437730,삼현,+1435,+3164,22042,-46450,[v],-3350
'356860,티엘비,+771,+3118,40435,-67200,[v],-5900
'140860,파크시스템스,+106,+2755,260426,-243500,[v],-12000
'099190,아이센스,+1337,+2595,19406,-18990,[v],-900
'397030,에이프릴바이오,+846,+2516,29756,-58600,[v],-5000
'080580,오킨스전자,+2826,+2505,8864,-19340,[v],-1360
'388720,유일로보틱스,+317,+2408,75874,-89900,[v],-3000
'039440,에스티아이,+1114,+2408,21619,-29600,[v],-1150
'253590,네오셈,+2433,+2358,9692,-15400,[v],-1170
'095660,네오위즈,+847,+2312,27280,-24450,[v],-650
'067310,하나마이크론,+1128,+2232,19795,-29300,[v],-1800
'281740,레이크머티리얼즈,+1724,+2197,12742,-19720,[v],-780
'098460,고영,+1390,+2163,15567,-26050,[v],-1250
'037030,파워넷,+6119,+2101,3434,+6200,[^],+950
'041190,우리기술투자,+1757,+1975,11241,-6290,[v],-220
'473980,노머스,+572,+1945,33988,-17150,[v],-330
'028300,HLB,+475,+1911,40214,+53500,[^],+200
'440110,파두,+891,+1857,20836,-49900,[v],-2500
'476060,온코닉테라퓨틱스,+413,+1850,44785,-22900,[v],-150
'127120,제이에스링크,+913,+1840,20145,+37950,[^],+100
'023160,태광,+646,+1714,26527,-34500,[v],-150
'411080,샌즈랩,+1759,+1705,9694,-6010,[v],-220
'403870,HPSP,+555,+1665,30013,-42900,[v],-2250
'214430,아이쓰리시스템,+172,+1532,88996,-91000,[v],-2300
'078600,대주전자재료,+208,+1462,70253,+130300,[^],+100
'056080,유진로봇,+1205,+1427,11835,-25300,[v],-900
'376300,디어유,+306,+1408,45983,-30900,[v],-1550
'052400,코나아이,+278,+1389,49924,-53500,[v],-2700
'065350,신성델타테크,+233,+1384,59439,-55600,[v],-2400
'042000,카페24,+338,+1379,40770,-26950,[v],-850
'035760,CJ ENM,+177,+1349,76311,-58200,[v],-1100
'158430,아톤,+1668,+1348,8081,-6180,[v],-220
'200670,휴메딕스,+207,+1341,64838,-34700,[v],-1100
'456010,아이씨티케이,+927,+1291,13923,-14080,[v],-1270
'466100,클로봇,+493,+1288,26123,-49100,[v],-1700
'455900,엔젤로보틱스,+508,+1271,25013,-25950,[v],-850
'094850,참좋은여행,+1690,+1268,7503,-5030,[v],-170
'058970,엠로,+289,+1245,43052,-27800,[v],-800
