종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+11624,+187763,161534,-199800,▼,-700
'000660,SK하이닉스,+835,+71245,853133,-1006000,▼,-7000
'005380,현대차,+527,+25913,491692,522000,-,0
'457190,이수스페셜티케미컬,+822,+8918,108490,-91300,▼,-1000
'012450,한화에어로스페이스,+64,+7951,1236392,-1315000,▼,-60000
'402340,SK스퀘어,+128,+6946,542338,-604000,▼,-7000
'006400,삼성SDI,+139,+5469,394140,-399500,▼,-3000
'128940,한미약품,+73,+4044,551308,+555000,▲,+36000
'267260,HD현대일렉트릭,+43,+3730,876484,-957000,▼,-1000
'035420,NAVER,+120,+3197,265805,+221000,▲,+500
'010120,LS ELECTRIC,+49,+3045,619442,+889000,▲,+16000
'009830,한화솔루션,+694,+2537,36543,+52200,▲,+2450
'034730,SK,+70,+2337,332847,+358000,▲,+12000
'377300,카카오페이,+328,+2285,69672,+63700,▲,+3500
'005387,현대차2우B,+86,+2250,260403,-264500,▼,-6000
'022100,포스코DX,+523,+2149,41110,+32200,▲,+450
'005935,삼성전자우,+174,+1994,114806,-139200,▼,-5000
'015760,한국전력,+300,+1852,61655,+49050,▲,+750
'008930,한미사이언스,+387,+1833,47362,+38400,▲,+800
'456040,OCI,+207,+1584,76584,+97300,▲,+1700
'009150,삼성전기,+55,+1583,288677,-462000,▼,-17500
'024110,기업은행,+630,+1441,22897,+24100,▲,+400
'064400,LG씨엔에스,+188,+1360,72277,+66800,▲,+1900
'002380,KCC,+25,+1247,498697,+543000,▲,+9000
'326030,SK바이오팜,+96,+1099,114613,+98300,▲,+800
'062040,산일전기,+66,+984,148071,+157200,▲,+5500
'047810,한국항공우주,+59,+976,165259,-186200,▼,-4200
'028260,삼성물산,+31,+953,307055,+299000,▲,+8000
'021240,코웨이,+106,+905,85469,+74400,▲,+1400
'272210,한화시스템,+82,+898,109024,-135800,▼,-5200
'267270,HD건설기계,+70,+881,126193,+133600,▲,+1900
'130660,한전산업,+437,+849,19449,+22100,▲,+1700
'008770,호텔신라,+160,+818,51089,+44500,▲,+1200
'03473K,SK우,+34,+813,238708,+260500,▲,+9500
'329180,HD현대중공업,+14,+804,563236,-561000,▼,-6000
'012510,더존비즈온,+88,+780,89096,+119300,▲,+200
'112610,씨에스윈드,+180,+778,43273,+65900,▲,+1000
'011170,롯데케미칼,+94,+733,77673,+85100,▲,+2700
'120110,코오롱인더,+124,+731,58970,-69900,▼,-600
'051910,LG화학,+22,+694,314456,+308000,▲,+4500
'298020,효성티앤씨,+17,+663,384283,-369500,▼,-19000
'032830,삼성생명,+32,+653,201963,-226500,▼,-4000
'005490,POSCO홀딩스,+18,+639,364344,+343000,▲,+5000
'499790,GS피앤엘,+111,+628,56602,-48450,▼,-1300
'064350,현대로템,+29,+607,207371,-180700,▼,-5600
'000720,현대건설,+52,+585,111711,-167200,▼,-2300
'096770,SK이노베이션,+49,+533,108736,+113600,▲,+3300
'013570,디와이,+997,+526,5278,+5240,▲,+260
'010130,고려아연,+3,+510,1764215,-1605000,▼,-7000
'079550,LIG넥스원,+11,+481,446920,-664000,▼,-38000
'010780,아이에스동서,+176,+470,26719,+31750,▲,+850
'0131V0,1Q 미국우주항공테크,+364,+459,12612,+12690,▲,+135
'071050,한국금융지주,+21,+445,213533,+233500,▲,+4500
'302440,SK바이오사이언스,+85,+417,48836,+42650,▲,+700
'294870,HDC현대산업개발,+191,+393,20594,+24350,▲,+2800
'003690,코리안리,+317,+387,12200,+13250,▲,+150
'028670,팬오션,+724,+360,4967,+5330,▲,+280
'267250,HD현대,+15,+359,241380,+263500,▲,+2500
'002790,아모레퍼시픽홀딩스,+113,+352,31272,+28000,▲,+1050
'443060,HD현대마린솔루션,+20,+343,168656,+181500,▲,+3300
'086280,현대글로비스,+14,+337,235033,-230000,▼,-500
'051900,LG생활건강,+12,+326,267649,+253500,▲,+10500
'001060,JW중외제약,+94,+324,34427,+31750,▲,+750
