종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'035420,NAVER,-4312,-98496,228425,-207500,[v],-5000
'064350,현대로템,-4313,-84204,195210,-179300,[v],-4900
'012450,한화에어로스페이스,-671,-62822,935797,-1298000,[v],-37000
'005930,삼성전자,-7856,-53967,68697,-177000,[v],-2700
'278470,에이피알,-1613,-32276,200099,+327500,[^],+500
'326030,SK바이오팜,-2885,-29799,103291,-97500,[v],-2800
'323410,카카오뱅크,-9799,-27250,27807,-24350,[v],-300
'483650,달바글로벌,-1196,-25823,215999,-148300,[v],-6200
'377300,카카오페이,-3711,-22950,61836,-50800,[v],-2700
'450080,에코프로머티,-4001,-21042,52591,-72100,[v],-1300
'009540,HD한국조선해양,-575,-20166,350815,-350000,[v],-17000
'079550,LIG넥스원,-307,-18285,595072,-669000,[v],-66000
'000150,두산,-302,-18284,605417,-1116000,[v],-87000
'010120,LS ELECTRIC,-433,-13886,320534,-777000,[v],-24000
'259960,크래프톤,-428,-13569,317150,-251500,[v],-3000
'439260,대한조선,-1167,-12591,107857,-82100,[v],-3600
'010140,삼성중공업,-6254,-12245,19579,-24550,[v],-1450
'033780,KT&G,-658,-9186,139587,-157200,[v],-800
'207940,삼성바이오로직스,-85,-8757,1030681,-1532000,[v],-74000
'499790,GS피앤엘,-1928,-8696,45094,-43750,[v],-4250
'066970,엘앤에프,-1006,-7224,71783,+156800,[^],+1500
'039130,하나투어,-1248,-6881,55117,-40950,[v],-500
'192820,코스맥스,-250,-6433,256843,-192000,[v],-13000
'329180,HD현대중공업,-136,-6259,458872,-481000,[v],-17500
'272210,한화시스템,-1079,-6094,56460,-118400,[v],-5700
'071970,HD현대마린엔진,-774,-5804,75023,-71600,[v],-5100
'005070,코스모신소재,-1216,-5055,41572,+53400,[^],+1700
'082740,한화엔진,-1342,-4980,37100,-44650,[v],-2000
'003490,대한항공,-2073,-4933,23801,-24450,[v],-850
'251270,넷마블,-782,-4597,58808,-49900,[v],-2300
'062040,산일전기,-322,-4061,126275,-143500,[v],-5800
'034230,파라다이스,-2116,-3957,18702,-16650,[v],-1180
'000720,현대건설,-555,-3839,69204,-147600,[v],-2200
'373220,LG에너지솔루션,-87,-3429,395059,+409500,[^],+15000
'017670,SK텔레콤,-603,-3386,56134,-78100,[v],-1800
'006800,미래에셋증권,-1591,-3049,19162,-62900,[v],-4200
'229640,LS에코에너지,-739,-2990,40458,-42300,[v],-2000
'161890,한국콜마,-295,-2883,97716,-77000,[v],-3200
'017960,한국카본,-831,-2595,31240,-39400,[v],-1100
'032350,롯데관광개발,-1415,-2558,18075,-18340,[v],-1510
'005830,DB손해보험,-181,-2299,127237,-164300,[v],-8600
'180640,한진칼,-188,-2246,119563,-112100,[v],-5100
'001440,대한전선,-1344,-2176,16192,-27800,[v],-450
'005690,파미셀,-1634,-2142,13107,-15710,[v],-1210
'053690,한미글로벌,-1016,-2137,21031,+30500,[^],+4400
'010660,화천기계,-3840,-2100,5467,+6200,[^],+330
'352820,하이브,-76,-1925,254496,-303000,[v],-4000
'009830,한화솔루션,-585,-1762,30101,+35800,[^],+150
'017810,풀무원,-986,-1664,16870,-11950,[v],-160
'051900,LG생활건강,-49,-1446,295956,-242000,[v],-5500
'006110,삼아알미늄,-534,-1439,26967,+32000,[^],+3150
'484870,엠앤씨솔루션,-78,-1258,162067,-99500,[v],-3700
'100090,SK오션플랜트,-585,-1223,20901,+27800,[^],+950
'075580,세진중공업,-825,-1177,14263,-16480,[v],-620
'004990,롯데지주,-415,-1152,27738,-28750,[v],-2200
'003570,SNT다이내믹스,-193,-1140,59095,+49800,[^],+100
'194370,제이에스코퍼레이션,-955,-1033,10808,-11480,[v],-220
'001040,CJ,-59,-1029,173065,-199000,[v],-7500
'003350,한국화장품제조,-152,-1016,66935,-43700,[v],-2200
'005935,삼성전자우,-179,-973,54509,-121100,[v],-5100
'035510,신세계 I&C,-598,-966,16147,-19230,[v],-630
'081660,미스토홀딩스,-257,-957,37235,+40950,[^],+750
'051915,LG화학우,-56,-856,152282,-153500,[v],-3000
'161390,한국타이어앤테크놀로지,-195,-856,43846,-55100,[v],-2900
'005940,NH투자증권,-425,-832,19566,-31150,[v],-3100
'078520,에이블씨엔씨,-801,-796,9939,-12540,[v],-800
'103590,일진전기,-172,-727,42170,-71400,[v],-3700
'090430,아모레퍼시픽,-55,-685,125165,-140600,[v],-3800
'112610,씨에스윈드,-143,-667,46602,+63200,[^],+3000
'012750,에스원,-86,-626,72830,-87000,[v],-200
'077970,STX엔진,-226,-596,26422,-31900,[v],-1600
'030000,제일기획,-289,-574,19876,-19430,[v],-400
'000100,유한양행,-49,-567,116017,-98200,[v],-2200
'008730,율촌화학,-162,-565,34792,-23850,[v],-100
'365550,ESR켄달스퀘어리츠,-1254,-554,4415,+4355,[^],+20
'307950,현대오토에버,-35,-520,149459,-376500,[v],-17500
'001530,DI동일,-121,-518,42792,+21000,[^],+500
