종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'012450,한화에어로스페이스,+498,+42511,852974,-1298000,[v],-37000
'483650,달바글로벌,+1114,+25602,229762,-148300,[v],-6200
'003670,포스코퓨처엠,+1326,+17062,128668,+218000,[^],+9000
'267250,HD현대,+874,+12023,137497,-247000,[v],-10500
'000660,SK하이닉스,+410,+11855,289487,-877000,[v],-45000
'028260,삼성물산,+639,+11302,176967,-260500,[v],-8500
'006400,삼성SDI,+647,+11064,170924,+416000,[^],+10500
'329180,HD현대중공업,+238,+9552,400551,-481000,[v],-17500
'051900,LG생활건강,+258,+8480,329155,-242000,[v],-5500
'036570,엔씨소프트,+409,+8452,206484,-222000,[v],-8000
'373220,LG에너지솔루션,+255,+8139,319027,+409500,[^],+15000
'499790,GS피앤엘,+1766,+7689,43543,-43750,[v],-4250
'079550,LIG넥스원,+127,+7557,593820,-669000,[v],-66000
'010130,고려아연,+73,+6166,849011,-1463000,[v],-20000
'002380,KCC,+164,+6044,368094,-503000,[v],-22000
'010140,삼성중공업,+3331,+5943,17840,-24550,[v],-1450
'207940,삼성바이오로직스,+55,+5921,1078376,-1532000,[v],-74000
'003490,대한항공,+2198,+5387,24508,-24450,[v],-850
'035420,NAVER,+143,+3773,264446,-207500,[v],-5000
'018260,삼성에스디에스,+200,+3503,175050,-153800,[v],-2500
'326030,SK바이오팜,+308,+3038,98777,-97500,[v],-2800
'034020,두산에너빌리티,+452,+2866,63361,-94300,[v],-3800
'039490,키움증권,+114,+2724,238467,-411500,[v],-23500
'090430,아모레퍼시픽,+181,+2445,134766,-140600,[v],-3800
'009830,한화솔루션,+679,+2383,35089,+35800,[^],+150
'071050,한국금융지주,+156,+2378,152253,-210000,[v],-10000
'003090,대웅,+818,+2277,27845,-24100,[v],-750
'017800,현대엘리베이터,+254,+2193,86312,-86000,[v],-1100
'042700,한미반도체,+210,+2040,97158,-262500,[v],-13000
'020560,아시아나항공,+1842,+1841,9999,-7020,[v],-40
'000100,유한양행,+164,+1836,111697,-98200,[v],-2200
'249420,일동제약,+923,+1823,19762,-29050,[v],-1200
'034730,SK,+79,+1814,228769,-324500,[v],-9500
'000810,삼성화재,+38,+1799,471126,443000,-,0
'006800,미래에셋증권,+792,+1774,22392,-62900,[v],-4200
'042660,한화오션,+220,+1745,79314,-119100,[v],-4100
'180640,한진칼,+136,+1719,126139,-112100,[v],-5100
'272210,한화시스템,+298,+1675,56253,-118400,[v],-5700
'489790,한화비전,+269,+1475,54896,-75500,[v],-5000
'002020,코오롱,+259,+1424,54932,-66500,[v],-3300
'035720,카카오,+226,+1386,61230,-47150,[v],-1650
'068270,셀트리온,+73,+1300,178541,-201000,[v],-5000
'052690,한전기술,+141,+1292,91587,-154900,[v],-2100
'010950,S-Oil,+194,+1242,64055,-108800,[v],-900
'012330,현대모비스,+39,+1225,313896,-397500,[v],-11000
'071970,HD현대마린엔진,+243,+1207,49623,-71600,[v],-5100
'001040,CJ,+72,+1170,161809,-199000,[v],-7500
'010060,OCI홀딩스,+127,+1064,83832,+193100,[^],+14300
'194370,제이에스코퍼레이션,+702,+1010,14390,-11480,[v],-220
'138930,BNK금융지주,+675,+1005,14892,-18260,[v],-420
'001450,현대해상,+339,+959,28280,-31150,[v],-300
'323410,카카오뱅크,+285,+947,33196,-24350,[v],-300
'078930,GS,+173,+920,53074,-65900,[v],-2000
'161390,한국타이어앤테크놀로지,+205,+916,44611,-55100,[v],-2900
'012750,에스원,+127,+908,71387,-87000,[v],-200
'066970,엘앤에프,+170,+888,52202,+156800,[^],+1500
'402340,SK스퀘어,+48,+857,180101,-513000,[v],-31000
'462870,시프트업,+190,+856,45106,-31750,[v],-550
'375500,DL이앤씨,+165,+818,49546,+68600,[^],+2800
'003570,SNT다이내믹스,+137,+762,55439,+49800,[^],+100
'032830,삼성생명,+56,+748,132642,-220000,[v],-3000
'023590,다우기술,+175,+724,41249,-45000,[v],-3300
'00088K,한화3우B,+175,+701,40085,-44150,[v],-1450
'280360,롯데웰푸드,+54,+688,126800,-112400,[v],-3800
'139130,iM금융지주,+456,+674,14770,-16950,[v],-720
'001680,대상,+266,+637,23905,-20100,[v],-900
'003545,대신증권우,+241,+551,22870,-24100,[v],-650
'001800,오리온홀딩스,+212,+550,25939,-23500,[v],-1700
'377300,카카오페이,+65,+541,83358,-50800,[v],-2700
'004000,롯데정밀화학,+125,+518,41422,-49950,[v],-1850
'005387,현대차2우B,+31,+500,161155,-246000,[v],-11000
'023530,롯데쇼핑,+63,+494,78812,-107200,[v],-7200
'026960,동서,+157,+485,30794,+27750,[^],+350
'028050,삼성E&A,+191,+472,24766,+33350,[^],+250
'145720,덴티움,+64,+461,71657,-52100,[v],-900
'004800,효성,+60,+458,76327,-133100,[v],-6500
'011170,롯데케미칼,+67,+443,66590,-81700,[v],-1000
'251270,넷마블,+71,+443,62013,-49900,[v],-2300
'004690,삼천리,+27,+426,160806,-140800,[v],-6400
