종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'240810,원익IPS,-582,-7216,124021,+124000,▲,+3100
'166090,하나머티리얼즈,-806,-4930,61199,+62000,▲,+2900
'214450,파마리서치,-113,-3487,308939,+327500,▲,+7000
'089030,테크윙,-368,-2508,68175,-58000,▼,-500
'095340,ISC,-111,-2085,188185,+245000,▲,+500
'036810,에프에스티,-448,-1536,34244,-42400,▼,-600
'095610,테스,-229,-1534,66986,-65500,▼,-600
'247540,에코프로비엠,-77,-1526,197813,+190100,▲,+400
'023160,태광,-488,-1393,28558,+35200,▲,+6300
'084370,유진테크,-104,-1380,132851,-129200,▼,-2700
'126340,비나텍,-108,-1324,122475,+143700,▲,+4300
'099320,쎄트렉아이,-76,-1300,171903,-177800,▼,-8400
'200710,에이디테크놀로지,-328,-1249,38040,+47250,▲,+650
'058470,리노공업,-97,-1143,117799,-112000,▼,-5100
'039030,이오테크닉스,-24,-1009,412517,+425000,▲,+12500
'257720,실리콘투,-245,-880,35865,+38600,▲,+2100
'189300,인텔리안테크,-64,-751,117520,-121800,▼,-1600
'357780,솔브레인,-16,-738,463109,+430000,▲,+8000
'083450,GST,-253,-730,28795,30000,-,0
'036930,주성엔지니어링,-122,-729,59892,+72800,▲,+11800
'039440,에스티아이,-198,-627,31724,+33700,▲,+550
'475830,오름테라퓨틱,-54,-551,102176,+125300,▲,+400
'110990,디아이티,-216,-448,20779,21750,-,0
'234340,헥토파이낸셜,-124,-410,32953,+40000,▲,+1450
'061970,LB세미콘,-830,-347,4184,+4915,▲,+175
'481070,에이유브랜즈,-163,-280,17137,+18290,▲,+250
'036540,SFA반도체,-390,-260,6674,+7100,▲,+30
'214150,클래시스,-29,-153,52263,+53700,▲,+1200
'388210,씨엠티엑스,-11,-152,134767,+150100,▲,+100
'089010,켐트로닉스,-47,-123,26340,+30300,▲,+700
'215000,골프존,-23,-114,48699,+49100,▲,+900
'098070,한텍,-30,-103,34408,+47550,▲,+2950
'330860,네패스아크,-60,-101,16842,+25000,-,+5750
'468530,프로티나,-14,-98,69881,-80500,▼,-1300
'204620,글로벌텍스프리,-232,-93,4006,+4830,▲,+370
'222800,심텍,-15,-78,52411,+62500,▲,+2400
'056080,유진로봇,-20,-58,29184,+28900,▲,+300
'0015G0,그린광학,-14,-52,38411,+34450,▲,+400
'230240,에치에프알,-32,-49,14981,+27000,▲,+1500
'358570,지아이이노베이션,-26,-35,13531,-14590,▼,-30
'025770,한국정보통신,-19,-14,7528,+7900,▲,+30
'032190,다우데이타,-6,-14,22808,+25850,▲,+2050
'104830,원익머트리얼즈,-1,-7,44429,-42500,▼,-700
'089600,KT나스미디어,-5,-6,11358,+11890,▲,+190
'051500,CJ프레시웨이,-2,-5,28500,+33550,▲,+2850
'086450,동국제약,-3,-5,18639,+18800,▲,+900
'041510,에스엠,-0,-3,100438,+98000,▲,+900
'0011A0,액스비스,-0,-2,46000,-28650,▼,-850
'067310,하나마이크론,-1,-2,35375,+34750,▲,+1250
'319660,피에스케이,-1,-1,9926,+85500,▲,+3000
