종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'042660,한화오션,+2510,+21444,85428,-119100,[v],-4100
'052690,한전기술,+1737,+15254,87797,-154900,[v],-2100
'000660,SK하이닉스,+579,+14420,249171,-877000,[v],-45000
'012450,한화에어로스페이스,+121,+11261,933763,-1298000,[v],-37000
'015760,한국전력,+3070,+8868,28887,-42050,[v],-1850
'005930,삼성전자,+1384,+8295,59934,-177000,[v],-2700
'329180,HD현대중공업,+173,+7340,423965,-481000,[v],-17500
'267260,HD현대일렉트릭,+156,+6660,427574,-879000,[v],-36000
'005830,DB손해보험,+568,+6591,116013,-164300,[v],-8600
'005380,현대차,+318,+6429,202126,-471000,[v],-24000
'068270,셀트리온,+372,+6091,163744,-201000,[v],-5000
'010140,삼성중공업,+3221,+5713,17739,-24550,[v],-1450
'005490,POSCO홀딩스,+212,+5673,267341,-342500,[v],-500
'071050,한국금융지주,+429,+5280,123166,-210000,[v],-10000
'031210,서울보증보험,+1018,+4216,41394,-53500,[v],-300
'032830,삼성생명,+339,+4168,123043,-220000,[v],-3000
'036570,엔씨소프트,+232,+4158,179276,-222000,[v],-8000
'034020,두산에너빌리티,+755,+4071,53936,-94300,[v],-3800
'064400,LG씨엔에스,+663,+3935,59400,-59000,[v],-2100
'006800,미래에셋증권,+1994,+3866,19390,-62900,[v],-4200
'138930,BNK금융지주,+3256,+3855,11841,-18260,[v],-420
'278470,에이피알,+276,+3723,134891,+327500,[^],+500
'051910,LG화학,+166,+3488,210419,+323000,[^],+10000
'012330,현대모비스,+119,+3407,286079,-397500,[v],-11000
'000720,현대건설,+400,+3128,78130,-147600,[v],-2200
'251270,넷마블,+498,+2940,59059,-49900,[v],-2300
'000270,기아,+281,+2775,98597,-151100,[v],-4700
'011200,HMM,+1156,+2621,22665,-19570,[v],-90
'402340,SK스퀘어,+182,+2567,141112,-513000,[v],-31000
'161390,한국타이어앤테크놀로지,+630,+2522,40048,-55100,[v],-2900
'443060,HD현대마린솔루션,+121,+2381,197156,-178300,[v],-5600
'051600,한전KPS,+476,+2372,49796,-57700,[v],-1300
'001450,현대해상,+841,+2237,26606,-31150,[v],-300
'042700,한미반도체,+246,+2135,86918,-262500,[v],-13000
'017960,한국카본,+936,+2107,22521,-39400,[v],-1100
'483650,달바글로벌,+118,+1897,160736,-148300,[v],-6200
'071970,HD현대마린엔진,+421,+1853,43986,-71600,[v],-5100
'033780,KT&G,+149,+1836,123444,-157200,[v],-800
'047810,한국항공우주,+208,+1816,87498,-173600,[v],-12900
'103140,풍산,+201,+1745,87015,-89200,[v],-2500
