종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,-1551,-23745,153134,+160500,[^],+6700
'108490,로보티즈,-623,-14520,233146,+259000,[^],+26000
'000250,삼천당제약,-169,-8930,528466,+549000,[^],+30000
'010170,대한광통신,-2997,-3808,12704,+14690,[^],+2050
'032500,케이엠더블유,-1449,-3777,26074,+27150,[^],+800
'042520,한스바이오메드,-1190,-3759,31573,+32500,[^],+1300
'036930,주성엔지니어링,-605,-3632,60016,+68000,[^],+7500
'388210,씨엠티엑스,-293,-3384,115376,+131700,[^],+16500
'458870,씨어스테크놀로지,-674,-2890,42859,+45450,[^],+2500
'023160,태광,-650,-2668,41020,+41100,[^],+150
'347850,디앤디파마텍,-372,-2491,66972,+71500,[^],+3900
'327260,RF머트리얼즈,-329,-2396,72725,-71800,[v],-2000
'178320,서진시스템,-554,-2358,42561,+44350,[^],+1750
'475830,오름테라퓨틱,-306,-2324,76065,+80000,[^],+3300
'440110,파두,-483,-2268,47009,+57000,[^],+10000
'043260,성호전자,-553,-2192,39642,+42600,[^],+2000
'126340,비나텍,-183,-1920,105130,-101400,[v],-1900
'115180,큐리언트,-545,-1881,34513,-34750,[v],-400
'089970,브이엠,-437,-1733,39624,+43900,[^],+4550
'138080,오이솔루션,-422,-1640,38854,+39450,[^],+100
'033160,엠케이전자,-897,-1490,16617,+20600,[^],+4350
'083650,비에이치아이,-152,-1355,89351,+95800,[^],+6000
'950160,코오롱티슈진,-137,-1350,98383,+101500,[^],+2700
'078600,대주전자재료,-114,-1286,113204,+117500,[^],+4100
'468530,프로티나,-220,-1248,56709,+59300,[^],+2400
'290740,액트로,-791,-1241,15699,+17000,[^],+1350
'214150,클래시스,-233,-1189,51115,+53200,[^],+1900
'241710,코스메카코리아,-154,-1127,72991,+75400,[^],+2700
'226950,올릭스,-71,-1112,155738,+165500,[^],+9000
'099320,쎄트렉아이,-69,-1109,160971,+172600,[^],+11200
'082920,비츠로셀,-251,-954,37983,+39050,[^],+1100
'087010,펩트론,-33,-914,279361,+287500,[^],+9500
'086450,동국제약,-313,-902,28829,-27750,[v],-1050
'124500,아이티센글로벌,-203,-886,43713,+50100,[^],+6350
'376900,로킷헬스케어,-88,-868,98986,-95900,[v],-3900
'213420,덕산네오룩스,-206,-858,41744,+45050,[^],+3200
