종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,+174,+6203,356492,-354000,▼,-6000
'108490,로보티즈,+176,+4747,269474,-260500,▼,-6500
'078600,대주전자재료,+340,+4107,120759,+127500,▲,+7800
'036810,에프에스티,+778,+3424,44014,-42400,▼,-600
'064760,티씨케이,+126,+3037,241763,+253500,▲,+11000
'140860,파크시스템스,+97,+2792,288859,-272500,▼,-5000
'445680,큐리옥스바이오시스템즈,+207,+2728,132069,-122800,▼,-8900
'086520,에코프로,+149,+2218,148619,-150900,▼,-200
'078350,한양디지텍,+759,+2072,27278,+27400,▲,+400
'183300,코미코,+150,+1774,118259,+119900,▲,+1000
'000250,삼천당제약,+23,+1767,773841,+900000,▲,+105000
'218410,RFHIC,+200,+1596,79804,+81600,▲,+2900
'084370,유진테크,+113,+1495,132810,-129200,▼,-2700
'494120,큐리오시스,+208,+1422,68215,-66100,▼,-2100
'290650,엘앤씨바이오,+187,+1407,75051,+75700,▲,+300
'319660,피에스케이,+168,+1378,81849,+85500,▲,+3000
'019210,와이지-원,+1042,+1371,13153,-12550,▼,-260
'178320,서진시스템,+283,+1288,45453,+48000,▲,+2600
'141080,리가켐바이오,+58,+1180,204490,+213000,▲,+13100
'171090,선익시스템,+112,+1167,104334,-102400,▼,-1100
'425420,티에프이,+183,+1092,59772,+65900,▲,+5200
'486990,노타,+237,+1059,44769,-43000,▼,-1850
'064290,인텍플러스,+556,+989,17800,-17180,▼,-770
'101490,에스앤에스텍,+110,+947,86111,-85700,▼,-200
'247540,에코프로비엠,+49,+938,191359,+190100,▲,+400
'089980,상아프론테크,+273,+694,25395,-25450,▼,-250
'297090,씨에스베어링,+875,+693,7924,+8620,▲,+740
'039200,오스코텍,+117,+678,57789,-56400,▼,-1100
'058470,리노공업,+56,+664,117616,-112000,▼,-5100
'356860,티엘비,+85,+662,78118,-77400,▼,-2400
'023160,태광,+224,+643,28642,+35200,▲,+6300
'490470,세미파이브,+200,+625,31271,-30900,▼,-350
'095340,ISC,+26,+607,235809,+245000,▲,+500
'376300,디어유,+157,+567,36013,+35950,▲,+200
'230240,에치에프알,+216,+549,25409,+27000,▲,+1500
'389650,넥스트바이오메디컬,+66,+504,76192,+79100,▲,+3100
'145020,휴젤,+18,+472,261777,+263500,▲,+1500
'403870,HPSP,+88,+425,48125,-51200,▼,-500
'160980,싸이맥스,+170,+399,23457,-23650,▼,-300
'060250,NHN KCP,+189,+366,19405,+20300,▲,+880
'281740,레이크머티리얼즈,+173,+344,19825,+19980,▲,+160
'114810,한솔아이원스,+211,+332,15683,-15260,▼,-340
'083650,비에이치아이,+29,+301,104396,+109800,▲,+5500
'200470,에이팩트,+370,+296,7988,+8650,▲,+710
'067310,하나마이크론,+83,+282,34097,+34750,▲,+1250
'213420,덕산네오룩스,+55,+251,45411,+47700,▲,+3200
'014620,성광벤드,+66,+210,31812,+37500,▲,+5750
'0009K0,에임드바이오,+36,+204,56418,-55800,▼,-500
'025980,아난티,+247,+190,7668,+7450,▲,+80
'174900,앱클론,+22,+175,79945,-78300,▼,-1500
'099320,쎄트렉아이,+9,+174,185758,-177800,▼,-8400
'127120,제이에스링크,+46,+173,38033,+39700,▲,+450
'327260,RF머트리얼즈,+31,+173,56232,+73900,▲,+13400
'032820,우리기술,+59,+170,28856,-28400,▼,-550
'087010,펩트론,+5,+163,326302,+343500,▲,+26000
'033640,네패스,+85,+153,17932,+21050,▲,+3070
'491000,리브스메드,+18,+149,82150,-81500,▼,-200
'214180,헥토이노베이션,+71,+146,20692,+21200,▲,+300
'215200,메가스터디교육,+30,+136,45907,+48000,▲,+2050
'394800,쓰리빌리언,+89,+130,14614,+14740,▲,+60
'024850,HLB이노베이션,+248,+123,4955,-4945,▼,-105
'475830,오름테라퓨틱,+9,+113,125305,+125300,▲,+400
'036890,진성티이씨,+68,+111,16209,+16910,▲,+790
'035810,이지홀딩스,+170,+99,5831,+5950,▲,+80
'045100,한양이엔지,+30,+87,29097,+31000,▲,+1950
'058970,엠로,+26,+78,30572,-30550,▼,-200
'214450,파마리서치,+2,+71,322073,+327500,▲,+7000
'038390,레드캡투어,+66,+70,10694,+10630,▲,+80
'036620,감성코퍼레이션,+94,+60,6332,-5430,▼,-50
'331740,아우토크립트,+25,+44,17665,-17000,▼,-420
'475960,토모큐브,+8,+42,54676,+57900,▲,+3100
'033160,엠케이전자,+20,+31,15651,+18070,▲,+360
'226950,올릭스,+1,+18,309293,+185700,▲,+3900
'131290,티에스이,+1,+13,122038,-121400,▼,-3400
'031980,피에스케이홀딩스,+1,+9,106788,+111000,▲,+4200
'314130,지놈앤컴퍼니,+10,+8,8496,+8960,▲,+500
'089850,유비벨록스,+10,+5,5349,+5500,▲,+120
'036540,SFA반도체,+7,+5,7108,+7100,▲,+30
'241710,코스메카코리아,+1,+5,76955,+77500,▲,+3700
'448900,한국피아이엠,+0,+4,111400,+120700,▲,+2200
'251970,펌텍코리아,+0,+1,45593,+47350,▲,+1750
'137400,피엔티,+0,+1,46714,+47750,▲,+1000
'389030,지니너스,+1,+1,6027,+6270,▲,+140
'253450,스튜디오드래곤,+0,+1,38400,+40000,▲,+950
'053060,세동,+3,+0,1220,+1224,▲,+4
