종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'040610,SG&G,+46222,+8889,1923,-2045,[v],-45
'064260,다날,+5353,+3910,7305,-6180,[v],-250
'214450,파마리서치,+43,+2062,483487,-304500,[v],-9000
'030530,원익홀딩스,+1546,+946,6121,-27800,[v],-1650
'277810,레인보우로보틱스,+31,+858,280516,-544000,[v],-23000
'145020,휴젤,+20,+722,361680,-247000,[v],-12500
'005290,동진쎄미켐,+213,+689,32306,-44500,[v],-2000
'310210,보로노이,+55,+606,109417,+318500,[^],+5000
'347850,디앤디파마텍,+44,+541,121621,-71300,[v],-6300
'440110,파두,+355,+486,13688,-49900,[v],-2500
'321820,아티스트컴퍼니,+552,+455,8250,-3900,[v],-25
'348210,넥스틴,+88,+442,50484,-69200,[v],-3800
'377450,리파인,+270,+407,15045,+11810,[^],+60
'314930,바이오다인,+258,+403,15601,-12200,[v],-370
'086520,에코프로,+88,+403,45798,-147500,[v],-1500
'036930,주성엔지니어링,+101,+311,30807,-64200,[v],-5800
'237690,에스티팜,+37,+308,83633,-150100,[v],-9200
'419530,SAMG엔터,+34,+304,90005,-32950,[v],-1000
'247540,에코프로비엠,+31,+300,98196,+205000,[^],+2500
'171090,선익시스템,+82,+298,36222,-86900,[v],-5900
'025980,아난티,+266,+285,10705,-6690,[v],-330
'389470,인벤티지랩,+87,+279,32162,-71600,[v],-5200
'058470,리노공업,+53,+272,51506,-99700,[v],-5200
'035900,JYP Ent.,+33,+249,76011,-62400,[v],-1900
'295310,에이치브이엠,+80,+244,30630,-87700,[v],-7500
'216080,제테마,+339,+236,6962,-7980,[v],-160
'124500,아이티센글로벌,+91,+235,25866,-46500,[v],-400
'203400,에이비온,+252,+228,9047,-2460,[v],-115
'099430,바이오플러스,+308,+220,7160,-5040,[v],-130
'101490,에스앤에스텍,+55,+219,39976,-80400,[v],-3100
'032940,원익,+222,+217,9785,-9550,[v],-340
'416180,신성에스티,+71,+212,29989,-33650,[v],-100
'065660,안트로젠,+90,+210,23195,-44950,[v],-2550
'226950,올릭스,+54,+207,38517,-187000,[v],-13500
'136150,원일티엔아이,+69,+191,27869,-17730,[v],-440
'067990,도이치모터스,+411,+190,4625,-4485,[v],-15
