종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005380,현대차,-607,-32570,536966,522000,-,0
'005930,삼성전자,-1511,-23125,153053,-199800,▼,-700
'035420,NAVER,-709,-16985,239463,+221000,▲,+500
'007660,이수페타시스,-1586,-16664,105058,-126900,▼,-2600
'015760,한국전력,-2366,-16194,68441,+49050,▲,+750
'373220,LG에너지솔루션,-342,-13481,393862,+373000,▲,+2000
'128940,한미약품,-258,-10685,413598,+555000,▲,+36000
'042660,한화오션,-678,-9621,141933,-129500,▼,-500
'051910,LG화학,-222,-7321,329594,+308000,▲,+4500
'005490,POSCO홀딩스,-209,-7272,347632,+343000,▲,+5000
'035720,카카오,-1224,-7012,57294,+50300,▲,+300
'055550,신한지주,-787,-6371,80954,-96100,▼,-400
'207940,삼성바이오로직스,-32,-5932,1875935,+1602000,▲,+17000
'329180,HD현대중공업,-93,-5815,628313,-561000,▼,-6000
'009540,HD한국조선해양,-133,-5699,429900,-404500,▼,-9000
'000100,유한양행,-537,-5528,102874,+99700,▲,+1000
'010120,LS ELECTRIC,-107,-5403,503113,+889000,▲,+16000
'007810,코리아써키트,-871,-5183,59496,+64500,▲,+2400
'352820,하이브,-140,-5038,361171,-347000,▼,-7500
'011200,HMM,-2190,-4420,20179,+21250,▲,+400
'000660,SK하이닉스,-71,-4337,612439,-1006000,▼,-7000
'267270,HD건설기계,-378,-4165,110131,+133600,▲,+1900
'034020,두산에너빌리티,-442,-4094,92551,+109600,▲,+3300
'036460,한국가스공사,-950,-3843,40456,+37500,▲,+1250
'004370,농심,-89,-3596,405020,+377500,▲,+6500
'105560,KB금융,-263,-3547,134709,-153800,▼,-1900
'241560,두산밥캣,-572,-3382,59163,+63300,▲,+1500
'039490,키움증권,-107,-3284,307694,+464000,▲,+15000
'042700,한미반도체,-185,-3176,172052,+309500,▲,+2500
'006800,미래에셋증권,-1002,-2989,29825,+67900,▲,+1200
'011070,LG이노텍,-94,-2585,274952,+295500,▲,+9500
'000880,한화,-212,-2512,118496,-121000,▼,-600
'028260,삼성물산,-83,-2473,297977,+299000,▲,+8000
'267260,HD현대일렉트릭,-27,-2451,892248,-957000,▼,-1000
'009420,한올바이오파마,-532,-2430,45656,+55900,▲,+400
'402340,SK스퀘어,-57,-2416,421483,-604000,▼,-7000
'489790,한화비전,-442,-2239,50611,-86700,▼,-500
'034220,LG디스플레이,-1834,-2217,12086,+12030,▲,+310
'034730,SK,-74,-2167,291069,+358000,▲,+12000
'009150,삼성전기,-77,-2165,283061,-462000,▼,-17500
'011170,롯데케미칼,-277,-1994,71886,+85100,▲,+2700
'079550,LIG넥스원,-32,-1697,536397,-664000,▼,-38000
'000720,현대건설,-144,-1633,113160,-167200,▼,-2300
'0126Z0,삼성에피스홀딩스,-27,-1613,597005,+547000,▲,+15000
'062040,산일전기,-111,-1562,140192,+157200,▲,+5500
'285130,SK케미칼,-229,-1486,64832,+59100,▲,+2000
'033780,KT&G,-103,-1474,143773,-156200,▼,-800
'003490,대한항공,-620,-1474,23787,+26150,▲,+1600
'010140,삼성중공업,-467,-1469,31449,+28650,▲,+150
'326030,SK바이오팜,-129,-1467,113507,+98300,▲,+800
'484870,엠앤씨솔루션,-92,-1433,156603,-113600,▼,-3500
'003570,SNT다이내믹스,-274,-1409,51512,-47700,▼,-350
'047040,대우건설,-2957,-1407,4759,+19110,▲,+2940
'071050,한국금융지주,-75,-1364,181471,+233500,▲,+4500
'499790,GS피앤엘,-337,-1317,39123,-48450,▼,-1300
'323410,카카오뱅크,-583,-1234,21158,+25000,▲,+350
'051900,LG생활건강,-46,-1219,267805,+253500,▲,+10500
'004020,현대제철,-381,-1180,30933,+37100,▲,+1250
'090460,비에이치,-731,-1164,15925,+21950,▲,+2070
'064350,현대로템,-53,-1152,218847,-180700,▼,-5600
'097950,CJ제일제당,-53,-1115,210019,+211000,▲,+11000
'003030,세아제강지주,-83,-1023,123670,+202000,▲,+25200
'078930,GS,-139,-836,60292,+69200,▲,+3800
'249420,일동제약,-227,-831,36523,-31200,▼,-200
'259960,크래프톤,-35,-806,230721,+236000,▲,+4000
'300720,한일시멘트,-474,-781,16493,+17460,▲,+890
'353200,대덕전자,-149,-710,47536,+82800,▲,+5500
'096770,SK이노베이션,-66,-692,105588,+113600,▲,+3300
'017960,한국카본,-194,-681,35137,+49300,▲,+950
'111770,영원무역,-79,-660,83930,+83300,▲,+2000
'361610,SK아이이테크놀로지,-272,-654,23991,+22100,▲,+350
'030000,제일기획,-309,-644,20816,+21300,▲,+350
'006280,녹십자,-42,-642,151121,+147100,▲,+1900
'005385,현대차우,-20,-620,308689,-265000,▼,-4000
'457190,이수스페셜티케미컬,-73,-595,81061,-91300,▼,-1000
'009830,한화솔루션,-211,-574,27168,+52200,▲,+2450
'051915,LG화학우,-34,-564,164185,+156800,▲,+3500
'120110,코오롱인더,-128,-556,43274,-69900,▼,-600
'028050,삼성E&A,-221,-552,24941,+39800,▲,+7200
'192820,코스맥스,-30,-530,179483,+197800,▲,+18600
'029780,삼성카드,-88,-470,53465,+60200,▲,+400
'007070,GS리테일,-223,-466,20842,+20500,▲,+550
'462870,시프트업,-139,-463,33205,+30350,▲,+200
'066970,엘앤에프,-41,-448,108384,+110700,▲,+2400
'005070,코스모신소재,-101,-446,44019,+49750,▲,+900
'003530,한화투자증권,-911,-443,4868,+7920,▲,+540
'302440,SK바이오사이언스,-89,-428,48177,+42650,▲,+700
'105840,우진,-159,-420,26437,+31200,▲,+5050
'005420,코스모화학,-284,-406,14295,+14500,▲,+70
'003540,대신증권,-143,-386,27049,+40450,▲,+800
'139130,iM금융지주,-269,-384,14290,+17310,▲,+510
