종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'089890,코세스,+3069,+7788,25376,-25550,▼,-1250
'277810,레인보우로보틱스,+77,+3401,440265,-668000,▼,-50000
'086520,에코프로,+211,+2506,118874,-150900,▼,-200
'125490,한라캐스트,+948,+1773,18717,+17140,▲,+880
'003380,하림지주,+1889,+1727,9142,+17700,▲,+2600
'178320,서진시스템,+523,+1360,26001,+48000,▲,+2600
'064260,다날,+1881,+1258,6690,+7310,▲,+200
'098460,고영,+411,+1098,26743,-29050,▼,-650
'108490,로보티즈,+39,+1032,265433,-260500,▼,-6500
'287840,인투셀,+155,+998,64390,-47450,▼,-150
'087010,펩트론,+34,+935,273712,+343500,▲,+26000
'160190,하이젠알앤엠,+139,+865,62247,-43600,▼,-10100
'304360,에스바이오메딕스,+261,+800,30694,32950,-,0
'293490,카카오게임즈,+489,+798,16339,+13860,▲,+110
'102940,코오롱생명과학,+114,+590,51757,-57400,▼,-900
'309710,아이티켐,+123,+565,45935,-32550,▼,-2600
'140410,메지온,+67,+532,79762,+91600,▲,+100
'389470,인벤티지랩,+51,+469,92406,+80900,▲,+2100
'046120,오르비텍,+1099,+441,4011,+13700,▲,+2720
'489500,엘케이켐,+159,+396,24931,+38700,▲,+2650
'461030,아이엠비디엑스,+325,+378,11628,+6870,▲,+210
'290690,소룩스,+783,+377,4813,-3700,▼,-445
'141080,리가켐바이오,+20,+360,183013,+213000,▲,+13100
'083650,비에이치아이,+66,+353,53085,+109800,▲,+5500
'080580,오킨스전자,+360,+351,9757,-20350,▼,-500
'032190,다우데이타,+176,+344,19576,+25850,▲,+2050
'063440,SM Life Design,+1833,+344,1875,+1438,▲,+19
'099320,쎄트렉아이,+66,+326,49419,-177800,▼,-8400
'094170,동운아나텍,+97,+314,32512,-26800,▼,-50
'086900,메디톡스,+24,+302,124236,+107500,▲,+1800
'331740,아우토크립트,+191,+297,15529,-17000,▼,-420
'448900,한국피아이엠,+46,+297,64884,+120700,▲,+2200
'458870,씨어스테크놀로지,+23,+279,120190,-184800,▼,-4200
'114810,한솔아이원스,+212,+270,12749,-15260,▼,-340
'161580,필옵틱스,+64,+262,41215,-39050,▼,-1050
'466100,클로봇,+58,+259,44666,+57000,▲,+800
'234030,싸이닉솔루션,+234,+240,10272,+7290,▲,+40
'308080,바이젠셀,+179,+239,13379,+6000,▲,+360
'494120,큐리오시스,+31,+236,75160,-66100,▼,-2100
'036630,세종텔레콤,+200,+233,11651,+8380,▲,+310
'006730,서부T&D,+187,+220,11737,14840,-,0
'271830,팸텍,+1040,+217,2092,+1680,▲,+29
'416180,신성에스티,+56,+215,38461,-34500,▼,-400
'388720,유일로보틱스,+23,+197,85447,-100200,▼,-700
'099440,스맥,+255,+197,7714,-5130,▼,-460
'397030,에이프릴바이오,+46,+189,41079,+64800,▲,+2300
'017890,한국알콜,+175,+188,10777,+11640,▲,+320
'120240,대정화금,+143,+187,13078,+13780,▲,+180
'199430,케이엔알시스템,+63,+169,26862,+24100,▲,+350
'043260,성호전자,+456,+165,3624,+45000,▲,+5000
'456070,이엔셀,+95,+150,15863,+15290,▲,+240
'298380,에이비엘바이오,+7,+148,222361,+190200,▲,+200
'039830,오로라,+91,+148,16294,+10320,▲,+90
'332570,PS일렉트로닉스,+269,+145,5390,+5370,▲,+260
'005290,동진쎄미켐,+39,+144,37172,+49850,▲,+1300
'226950,올릭스,+12,+143,115032,+185700,▲,+3900
'094360,칩스앤미디어,+71,+137,19361,+17000,▲,+290
'484590,삼양컴텍,+109,+131,12064,-12490,▼,-230
'388870,파로스아이바이오,+135,+126,9329,-10100,▼,-290
'093320,케이아이엔엑스,+10,+117,115967,-102700,▼,-200
'119610,인터로조,+66,+111,16850,+18970,▲,+580
'319400,현대무벡스,+93,+108,11550,+30400,▲,+500
'183300,코미코,+12,+108,88101,+119900,▲,+1000
'083450,GST,+42,+108,25549,30000,-,0
'203400,에이비온,+278,+102,3646,-2710,▼,-45
'041190,우리기술투자,+124,+100,8052,-6770,▼,-30
'168330,내츄럴엔도텍,+314,+98,3120,+2180,▲,+50
'126730,코칩,+61,+97,15870,+20050,▲,+190
'319660,피에스케이,+30,+96,31678,+85500,▲,+3000
'204610,티쓰리,+505,+95,1882,+2660,▲,+65
'078600,대주전자재료,+11,+87,76684,+127500,▲,+7800
'131970,두산테스나,+20,+87,44366,+99900,▲,+8000
'203650,드림시큐리티,+476,+82,1733,+1605,▲,+29
'376300,디어유,+25,+80,32715,+35950,▲,+200
'084110,휴온스글로벌,+14,+80,57951,-67300,▼,-900
'357550,석경에이티,+12,+78,63984,-52100,▼,-400
'452430,사피엔반도체,+24,+76,31938,-34900,▼,-1150
'482630,삼양엔씨켐,+35,+75,21547,+18440,▲,+490
'179900,유티아이,+28,+71,25948,20550,-,0
'352700,씨앤투스,+282,+69,2462,+2000,▲,+18
'058630,엠게임,+106,+69,6564,+5180,▲,+30
'054050,농우바이오,+83,+68,8174,+8250,▲,+90
'064290,인텍플러스,+48,+67,13867,-17180,▼,-770
'246710,티앤알바이오팹,+256,+65,2550,-3040,▼,-30
'016250,SGC E&C,+39,+63,16235,+17820,▲,+1020
'234340,헥토파이낸셜,+41,+62,15049,+40000,▲,+1450
'394800,쓰리빌리언,+40,+62,15525,+14740,▲,+60
'348370,엔켐,+8,+61,79982,-48950,▼,-4150
'298830,슈어소프트테크,+136,+60,4406,+7580,▲,+320
'095340,ISC,+5,+59,115906,+245000,▲,+500
'381620,제닉스로보틱스,+37,+59,15874,+10040,▲,+10
'314130,지놈앤컴퍼니,+125,+59,4679,+8960,▲,+500
'009520,포스코엠텍,+35,+58,16546,-17730,▼,-10
'124500,아이티센글로벌,+28,+58,20489,-61600,▼,-3600
'144510,지씨셀,+23,+58,25722,-25350,▼,-100
'314930,바이오다인,+37,+56,15146,+12950,▲,+550
'134580,탑코미디어,+245,+56,2273,-1781,▼,-19
'019210,와이지-원,+94,+54,5746,-12550,▼,-260
'011560,세보엠이씨,+35,+54,15393,+18660,▲,+30
'100790,미래에셋벤처투자,+50,+52,10395,-22300,▼,-550
