종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'042940,상지건설,-6412,-13851,21600,+8130,[^],+200
'059210,메타바이오메드,-2038,-1069,5248,-4305,[v],-190
'058820,CMG제약,-4530,-1003,2214,-1814,[v],-64
'141080,리가켐바이오,-81,-929,114235,-199200,[v],-14300
'052400,코나아이,-203,-886,43581,-53400,[v],-2800
'095340,ISC,-161,-832,51628,-248000,[v],-2000
'310210,보로노이,-60,-635,106592,+318000,[^],+4500
'124500,아이티센글로벌,-506,-584,11550,-46550,[v],-350
'089030,테크윙,-133,-467,35101,-48900,[v],-3100
'101490,에스앤에스텍,-123,-417,33811,-79900,[v],-3600
'087010,펩트론,-18,-399,225383,-295500,[v],-7500
'496070,신한제16호스팩,-1404,-383,2731,-2035,[v],-10
'098120,마이크로컨텍솔,-249,-370,14851,+27400,[^],+150
'253840,수젠텍,-401,-360,8996,-4665,[v],-70
'003100,선광,-173,-335,19288,-21000,[v],-550
'115180,큐리언트,-291,-328,11273,-37900,[v],-2600
'078600,대주전자재료,-41,-310,75737,-129400,[v],-800
'308430,셀비온,-176,-301,17155,+31650,[^],+450
'475960,토모큐브,-111,-293,26447,-55200,[v],-2400
'272110,케이엔제이,-170,-284,16670,-34400,[v],-1250
'214450,파마리서치,-6,-283,435800,-303500,[v],-10000
'064760,티씨케이,-31,-281,89706,-229500,[v],-9500
'098460,고영,-182,-277,15219,-26050,[v],-1250
'144960,뉴파워프라즈마,-562,-276,4908,-5100,[v],-280
'041020,폴라리스오피스,-500,-275,5506,-4445,[v],-200
'032190,다우데이타,-174,-273,15681,-23150,[v],-1000
'407400,꿈비,-352,-260,7381,-4040,[v],-90
'214150,클래시스,-43,-245,56893,-52800,[v],-1200
'028300,HLB,-41,-227,55695,+53400,[^],+100
'211050,인카금융서비스,-200,-223,11138,-11940,[v],-310
'388720,유일로보틱스,-30,-213,71390,-89500,[v],-3400
'060370,LS마린솔루션,-118,-212,18002,+29100,[^],+700
'108490,로보티즈,-35,-198,55798,-242500,[v],-12500
'098070,한텍,-46,-197,43235,+48400,[^],+2500
