종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'139130,iM금융지주,-28990,-52415,18081,+18210,[^],+1310
'373220,LG에너지솔루션,-172,-7150,414685,-414000,[v],-7000
'353200,대덕전자,-722,-6662,92326,+89900,[^],+2500
'00680K,미래에셋증권2우B,-1934,-3873,20031,+20000,[^],+80
'402340,SK스퀘어,-42,-2431,578916,+571000,[^],+11000
'000660,SK하이닉스,-22,-2247,1037585,+1026000,[^],+28000
'005935,삼성전자우,-126,-1776,140438,+140400,[^],+2700
'005810,풍산홀딩스,-348,-1565,45027,-46150,[v],-8050
'035420,NAVER,-76,-1520,201207,+202000,[^],+500
'012450,한화에어로스페이스,-10,-1509,1485176,+1500000,[^],+49000
'009150,삼성전기,-25,-1441,580056,+561000,[^],+45000
'079550,LIG넥스원,-12,-1212,971451,+921000,[^],+34000
'483650,달바글로벌,-59,-1062,181099,+178800,[^],+1800
'278470,에이피알,-26,-1032,391240,+389500,[^],+24000
'034730,SK,-27,-939,352375,+354500,[^],+15000
'011200,HMM,-384,-824,21438,+21650,[^],+800
'047040,대우건설,-335,-801,23915,+24300,[^],+950
'005490,POSCO홀딩스,-21,-796,371770,+369000,[^],+2000
'009830,한화솔루션,-186,-787,42347,+40800,[^],+750
'012330,현대모비스,-18,-708,402389,+402000,[^],+500
'105560,KB금융,-43,-681,159263,+158600,[^],+4400
'007340,DN오토모티브,-157,-550,35090,-35350,[v],-400
'006260,LS,-18,-537,295152,+297000,[^],+17000
'383220,F&F,-79,-521,66012,+67100,[^],+2600
'496020,WON 전단채플러스액티브,-100,-518,51750,+51750,[^],+5
'034220,LG디스플레이,-353,-443,12566,+12660,[^],+860
'336260,두산퓨얼셀,-123,-443,36016,+36100,[^],+100
'491610,1Q CD금리액티브(합성),-37,-382,103695,+103695,[^],+5
'092790,넥스틸,-226,-375,16576,-16330,[v],-500
'006360,GS건설,-100,-366,36617,+38000,[^],+2450
'100090,SK오션플랜트,-137,-352,25611,+25750,[^],+100
'053690,한미글로벌,-101,-346,34367,+33150,[^],+2450
'005385,현대차우,-14,-338,239923,-239500,[v],-3000
'003570,SNT다이내믹스,-60,-331,55600,+55800,[^],+3000
'267270,HD건설기계,-20,-325,160998,+164300,[^],+6100
'030200,KT,-52,-324,62541,+62500,[^],+1500
'017960,한국카본,-68,-323,47264,+46650,[^],+2950
'267260,HD현대일렉트릭,-3,-312,1000022,+1004000,[^],+24000
'042660,한화오션,-24,-296,123162,+123900,[^],+400
'005300,롯데칠성,-25,-290,118265,+118400,[^],+4700
'001530,DI동일,-116,-285,24475,+25050,[^],+1750
'204320,HL만도,-53,-270,50774,-50500,[v],-200
'317400,자이에스앤디,-567,-252,4443,+4460,[^],+235
'460860,동국제강,-235,-247,10490,+10430,[^],+180
'008770,호텔신라,-49,-245,49973,+49700,[^],+750
'0126Z0,삼성에피스홀딩스,-4,-240,544601,+550000,[^],+33000
'051910,LG화학,-7,-233,352929,+356500,[^],+1500
'475150,SK이터닉스,-40,-231,58476,-58500,[v],-400
'103140,풍산,-22,-215,96709,-99900,[v],-2900
'326030,SK바이오팜,-21,-204,98672,+98900,[^],+1300
'450080,에코프로머티,-27,-198,73896,-73600,[v],-800
'001465,BYC우,-65,-197,30348,+30750,[^],+100
'017800,현대엘리베이터,-20,-191,96948,+94600,[^],+5500
'017670,SK텔레콤,-20,-187,94723,-93600,[v],-200
'005430,한국공항,-32,-187,58477,+58500,[^],+900
'001820,삼화콘덴서,-30,-187,62169,+62900,[^],+4500
'395400,SK리츠,-290,-186,6414,+6450,[^],+120
'024110,기업은행,-82,-183,22250,+22350,[^],+550
'032640,LG유플러스,-102,-174,17132,+17380,[^],+1190
'002240,고려제강,-72,-165,22935,+22650,[^],+1450
'020150,롯데에너지머티리얼즈,-33,-161,48633,+48600,[^],+4000
'069620,대웅제약,-11,-161,148990,+150400,[^],+2900
'052690,한전기술,-9,-160,169128,-167000,[v],-2400
'192650,드림텍,-200,-130,6509,+6440,[^],+50
