종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'086520,에코프로,-3965,-37548,94711,-150900,▼,-200
'087010,펩트론,-741,-19307,260732,+343500,▲,+26000
'298380,에이비엘바이오,-2025,-19217,94894,+190200,▲,+200
'089010,켐트로닉스,-4070,-13788,33877,+30300,▲,+700
'456160,지투지바이오,-728,-13099,180055,+88700,▲,+1800
'347850,디앤디파마텍,-535,-10184,190515,78900,-,0
'466100,클로봇,-2288,-8876,38789,+57000,▲,+800
'161580,필옵틱스,-2074,-8742,42154,-39050,▼,-1050
'196170,알테오젠,-177,-8488,480226,-354000,▼,-6000
'160190,하이젠알앤엠,-1299,-7514,57822,-43600,▼,-10100
'290650,엘앤씨바이오,-1362,-7237,53135,+75700,▲,+300
'460930,현대힘스,-2860,-6594,23058,+18200,▲,+640
'068760,셀트리온제약,-802,-5207,64941,+60800,▲,+600
'014620,성광벤드,-1454,-4630,31855,+37500,▲,+5750
'014940,오리엔탈정공,-3902,-4478,11476,+7160,▲,+70
'319400,현대무벡스,-4160,-4422,10631,+30400,▲,+500
'078150,HB테크놀러지,-18353,-3848,2097,-2195,▼,-5
'052400,코나아이,-746,-3818,51181,-57500,▼,-1000
'032940,원익,-3920,-3703,9447,+10720,▲,+430
'204270,제이앤티씨,-1279,-3516,27485,+18010,▲,+80
'033500,동성화인텍,-1090,-3449,31646,+26650,▲,+400
'036810,에프에스티,-933,-3419,36653,-42400,▼,-600
'018290,브이티,-1273,-3330,26159,+15930,▲,+1280
'475960,토모큐브,-782,-3294,42124,+57900,▲,+3100
'380550,뉴로핏,-1472,-3185,21631,-22600,▼,-350
'064260,다날,-3405,-3033,8907,+7310,▲,+200
'117730,티로보틱스,-2015,-2878,14282,-19940,▼,-10
'089970,브이엠,-1087,-2696,24807,-47800,▼,-1000
'416180,신성에스티,-562,-2694,47977,-34500,▼,-400
'036930,주성엔지니어링,-881,-2681,30444,+72800,▲,+11800
'376300,디어유,-657,-2592,39452,+35950,▲,+200
'445680,큐리옥스바이오시스템즈,-366,-2456,67095,-122800,▼,-8900
'083650,비에이치아이,-480,-2415,50306,+109800,▲,+5500
'138610,나이벡,-580,-2384,41119,+30400,▲,+800
'389650,넥스트바이오메디컬,-371,-2354,63500,+79100,▲,+3100
'131970,두산테스나,-446,-2213,49660,+99900,▲,+8000
'287840,인투셀,-414,-2089,50507,-47450,▼,-150
'090360,로보스타,-220,-2030,92382,-64600,▼,-1100
'452450,피아이이,-2260,-1974,8734,-5410,▼,-10
'397030,에이프릴바이오,-646,-1964,30377,+64800,▲,+2300
'085660,차바이오텍,-1532,-1937,12646,+19020,▲,+270
'456010,아이씨티케이,-1071,-1905,17791,+14370,▲,+300
'440110,파두,-768,-1846,24019,+59200,▲,+2200
'126340,비나텍,-322,-1826,56653,+143700,▲,+4300
'295310,에이치브이엠,-754,-1804,23933,92200,-,0
'039200,오스코텍,-413,-1738,42038,-56400,▼,-1100
'114190,강원에너지,-1186,-1735,14626,+13420,▲,+520
'476060,온코닉테라퓨틱스,-873,-1707,19565,-23900,▼,-1200
'214150,클래시스,-330,-1675,50777,+53700,▲,+1200
'125490,한라캐스트,-1212,-1672,13792,+17140,▲,+880
'452190,한빛레이저,-2776,-1617,5824,+4230,▲,+75
'218410,RFHIC,-580,-1607,27719,+81600,▲,+2900
'137400,피엔티,-333,-1600,48051,+47750,▲,+1000
'950160,코오롱티슈진,-336,-1551,46130,+98200,▲,+1000
'290690,소룩스,-3472,-1521,4381,-3700,▼,-445
'098120,마이크로컨텍솔,-527,-1510,28649,-27450,▼,-600
'195940,HK이노엔,-296,-1503,50712,+52600,▲,+1200
'215100,로보로보,-1292,-1493,11558,+7470,▲,+10
'017510,세명전기,-1311,-1459,11131,+10040,▲,+540
'358570,지아이이노베이션,-902,-1413,15659,-14590,▼,-30
'107600,새빗켐,-325,-1338,41176,+26400,▲,+200
'033100,제룡전기,-336,-1308,38961,+49950,▲,+1350
'382900,범한퓨얼셀,-365,-1286,35204,-29650,▼,-850
'419530,SAMG엔터,-231,-1280,55448,+35900,▲,+1450
'389470,인벤티지랩,-251,-1186,47168,+80900,▲,+2100
'145020,휴젤,-43,-1162,273117,+263500,▲,+1500
'452280,한선엔지니어링,-1029,-1153,11206,+15490,▲,+80
'348370,엔켐,-109,-1146,105148,-48950,▼,-4150
'288620,에스퓨얼셀,-859,-1133,13199,-9350,▼,-450
'112290,와이씨켐,-449,-1122,24958,-26650,▼,-150
'058610,에스피지,-346,-1095,31663,-120300,▼,-2900
'200230,텔콘RF제약,-8568,-1082,1262,+837,▲,+61
'432720,퀄리타스반도체,-612,-1079,17630,+14350,▲,+610
'041190,우리기술투자,-1180,-1075,9105,-6770,▼,-30
'304100,솔트룩스,-348,-1047,30104,-23300,▼,-300
'010170,대한광통신,-5793,-1032,1781,+7440,▲,+50
'253450,스튜디오드래곤,-233,-1027,44005,+40000,▲,+950
'054210,이랜텍,-1061,-1011,9521,+10340,▲,+440
'140410,메지온,-166,-1008,60708,+91600,▲,+100
'420770,기가비스,-289,-1003,34715,+78700,▲,+300
'457550,우진엔텍,-395,-1000,25280,+30450,▲,+2100
'036710,심텍홀딩스,-2370,-996,4201,+2795,▲,+125
'338840,와이바이오로직스,-494,-972,19693,-34600,▼,-1000
'348210,넥스틴,-163,-960,58980,-79800,▼,-200
'044490,태웅,-304,-951,31224,+58600,▲,+13300
'035760,CJ ENM,-135,-943,70021,+62500,▲,+900
'039440,에스티아이,-387,-920,23751,+33700,▲,+550
'215600,신라젠,-3017,-918,3043,+3590,▲,+160
'413390,엠오티,-1097,-914,8334,+8170,▲,+230
'019990,에너토크,-1035,-912,8809,+9760,▲,+610
'446540,메가터치,-2114,-910,4304,+4130,▲,+135
'317870,엔바이오니아,-561,-908,16177,+9200,▲,+640
'101360,에코앤드림,-338,-882,26088,+17340,▲,+40
'251970,펌텍코리아,-159,-874,54876,+47350,▲,+1750
'265520,AP시스템,-423,-869,20527,+22950,▲,+100
'441270,파인엠텍,-930,-841,9039,+11360,▲,+710
