종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,+763,+7534,98735,+190200,▲,+200
'196170,알테오젠,+151,+7304,485260,-354000,▼,-6000
'226950,올릭스,+412,+4768,115681,+185700,▲,+3900
'214450,파마리서치,+67,+3661,543915,+327500,▲,+7000
'347850,디앤디파마텍,+126,+3285,260351,78900,-,0
'277810,레인보우로보틱스,+57,+2302,405532,-668000,▼,-50000
'119850,지엔씨에너지,+467,+1899,40689,+35400,▲,+1750
'348210,넥스틴,+276,+1783,64503,-79800,▼,-200
'141080,리가켐바이오,+111,+1616,145463,+213000,▲,+13100
'087010,펩트론,+51,+1381,272827,+343500,▲,+26000
'425420,티에프이,+275,+1115,40485,+65900,▲,+5200
'086390,유니테스트,+496,+1007,20305,+19460,▲,+1140
'456010,아이씨티케이,+468,+975,20822,+14370,▲,+300
'419530,SAMG엔터,+144,+818,56887,+35900,▲,+1450
'039200,오스코텍,+198,+812,40989,-56400,▼,-1100
'178320,서진시스템,+279,+760,27263,+48000,▲,+2600
'035900,JYP Ent.,+82,+658,80358,-66800,▼,-100
'023160,태광,+213,+602,28291,+35200,▲,+6300
'237690,에스티팜,+59,+597,100399,+150100,▲,+600
'287840,인투셀,+90,+585,64802,-47450,▼,-150
'473980,노머스,+192,+584,30423,+19100,▲,+1240
'448900,한국피아이엠,+153,+472,30927,+120700,▲,+2200
'318060,그래피,+368,+439,11948,+50900,▲,+4700
'200670,휴메딕스,+76,+382,50574,+35700,▲,+550
'108490,로보티즈,+17,+379,221909,-260500,▼,-6500
'456160,지투지바이오,+21,+365,170049,+88700,▲,+1800
'474170,루미르,+367,+345,9419,-14790,▼,-190
'468530,프로티나,+53,+333,63105,-80500,▼,-1300
'039030,이오테크닉스,+13,+315,234577,+425000,▲,+12500
'475400,씨메스,+99,+313,31707,-35350,▼,-850
'211050,인카금융서비스,+251,+301,12009,+12660,▲,+40
'000250,삼천당제약,+11,+260,235034,+900000,▲,+105000
'058610,에스피지,+63,+213,33981,-120300,▼,-2900
'192410,오늘이엔엠,+1264,+206,1630,+3020,-,+695
'041830,인바디,+72,+205,28419,+29650,▲,+1000
'253590,네오셈,+158,+195,12322,+19100,▲,+350
'348340,뉴로메카,+62,+194,31549,-67000,▼,-2700
'321550,티움바이오,+275,+190,6901,+10070,▲,+1520
'462350,이노스페이스,+117,+189,16229,-16520,▼,-650
'475960,토모큐브,+38,+167,43423,+57900,▲,+3100
'389650,넥스트바이오메디컬,+27,+163,61178,+79100,▲,+3100
'101490,에스앤에스텍,+28,+160,56597,-85700,▼,-200
'036810,에프에스티,+41,+148,36307,-42400,▼,-600
'252990,샘씨엔에스,+189,+144,7586,+10470,▲,+30
'475830,오름테라퓨틱,+31,+143,45465,+125300,▲,+400
'092870,엑시콘,+87,+137,15682,-31250,▼,-500
'204620,글로벌텍스프리,+238,+135,5682,+4830,▲,+370
'347700,스피어,+160,+131,8229,-45250,▼,-600
'272110,케이엔제이,+50,+130,25977,-36400,▼,-1650
'099320,쎄트렉아이,+21,+128,60566,-177800,▼,-8400
'482630,삼양엔씨켐,+63,+125,19733,+18440,▲,+490
'357780,솔브레인,+4,+123,284468,+430000,▲,+8000
'073490,이노와이어리스,+47,+111,23566,+42350,▲,+2450
'457630,대신밸런스제16호스팩,+526,+108,2058,2100,-,0
'114190,강원에너지,+62,+103,16475,+13420,▲,+520
'060370,LS마린솔루션,+36,+102,28709,+31700,▲,+350
'265560,영화테크,+130,+100,7668,+8300,▲,+160
'457370,한켐,+109,+96,8798,-8870,▼,-90
'232140,와이씨,+65,+94,14405,+21150,▲,+450
'083500,에프엔에스테크,+66,+87,13119,+16560,▲,+40
'084990,헬릭스미스,+160,+85,5312,+5670,▲,+80
'211270,AP위성,+66,+84,12598,+16270,▲,+20
'043370,피에이치에이,+70,+81,11642,+12640,▲,+60
'053610,프로텍,+25,+77,31283,-57700,▼,-1400
'053800,안랩,+13,+76,60311,+61800,▲,+500
'368770,파이버프로,+133,+76,5680,-16250,▼,-10
'013030,하이록코리아,+20,+76,37182,+37700,▲,+2400
'389470,인벤티지랩,+14,+72,50324,+80900,▲,+2100
'274090,켄코아에어로스페이스,+60,+70,11690,+21000,▲,+300
'006730,서부T&D,+70,+64,9134,14840,-,0
