종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-2328,-23255,99902,-199800,▼,-700
'003670,포스코퓨처엠,-451,-10603,234904,+198900,▲,+900
'010140,삼성중공업,-2898,-8542,29479,+28650,▲,+150
'278470,에이피알,-317,-7760,245181,-361500,▼,-7500
'012450,한화에어로스페이스,-69,-6937,1002215,-1315000,▼,-60000
'267260,HD현대일렉트릭,-78,-6476,831977,-957000,▼,-1000
'042660,한화오션,-394,-5194,131882,-129500,▼,-500
'267270,HD건설기계,-467,-5056,108309,+133600,▲,+1900
'066970,엘앤에프,-333,-4449,133574,+110700,▲,+2400
'042700,한미반도체,-308,-4425,143889,+309500,▲,+2500
'062040,산일전기,-225,-3422,152138,+157200,▲,+5500
'000270,기아,-281,-3186,113511,-170200,▼,-300
'012330,현대모비스,-102,-3090,302252,-403500,▼,-9500
'009540,HD한국조선해양,-67,-3076,461867,-404500,▼,-9000
'035420,NAVER,-117,-2922,250723,+221000,▲,+500
'028260,삼성물산,-136,-2809,206015,+299000,▲,+8000
'005380,현대차,-106,-2657,250629,522000,-,0
'033780,KT&G,-196,-2649,135277,-156200,▼,-800
'028050,삼성E&A,-913,-2510,27485,+39800,▲,+7200
'015760,한국전력,-531,-2336,43995,+49050,▲,+750
'000150,두산,-26,-2305,877159,+1169000,▲,+20000
'005935,삼성전자우,-289,-2262,78188,-139200,▼,-5000
'071970,HD현대마린엔진,-214,-2118,99171,+79600,▲,+2000
'298040,효성중공업,-11,-2017,1915821,+2719000,▲,+26000
'329180,HD현대중공업,-32,-1920,597069,-561000,▼,-6000
'005490,POSCO홀딩스,-55,-1735,316654,+343000,▲,+5000
'064350,현대로템,-67,-1568,235538,-180700,▼,-5600
'004490,세방전지,-236,-1532,65041,+61200,▲,+800
'402340,SK스퀘어,-56,-1510,271116,-604000,▼,-7000
'105560,KB금융,-127,-1471,116031,-153800,▼,-1900
'032830,삼성생명,-91,-1459,160105,-226500,▼,-4000
'055550,신한지주,-198,-1454,73576,-96100,▼,-400
'007660,이수페타시스,-146,-1446,99401,-126900,▼,-2600
'259960,크래프톤,-48,-1358,283399,+236000,▲,+4000
'086790,하나금융지주,-148,-1289,87337,-112400,▼,-800
'071050,한국금융지주,-74,-1282,173014,+233500,▲,+4500
'030200,KT,-241,-1197,49636,+60000,▲,+700
'138930,BNK금융지주,-848,-1195,14102,+18800,▲,+320
'457190,이수스페셜티케미컬,-192,-1113,57839,-91300,▼,-1000
'003490,대한항공,-493,-1098,22258,+26150,▲,+1600
'082740,한화엔진,-226,-1094,48460,+49000,▲,+450
'017960,한국카본,-276,-1048,37974,+49300,▲,+950
'000660,SK하이닉스,-16,-1039,651866,-1006000,▼,-7000
'024110,기업은행,-503,-980,19477,+24100,▲,+400
'039490,키움증권,-33,-958,291848,+464000,▲,+15000
'047050,포스코인터내셔널,-165,-933,56649,+77700,▲,+5900
'005830,DB손해보험,-65,-868,132517,+185300,▲,+800
'161390,한국타이어앤테크놀로지,-192,-856,44517,+57500,▲,+500
'005940,NH투자증권,-392,-798,20335,+35300,▲,+1900
'128940,한미약품,-20,-783,401088,+555000,▲,+36000
'068270,셀트리온,-43,-775,180237,-201000,▼,-1000
'086280,현대글로비스,-42,-708,168268,-230000,▼,-500
'443060,HD현대마린솔루션,-27,-691,251925,+181500,▲,+3300
'316140,우리금융지주,-266,-685,25748,+33800,▲,+200
'012510,더존비즈온,-67,-654,97164,+119300,▲,+200
'017670,SK텔레콤,-122,-653,53697,+78300,▲,+100
'021240,코웨이,-70,-641,91818,+74400,▲,+1400
'005387,현대차2우B,-33,-618,189160,-264500,▼,-6000
'377300,카카오페이,-103,-550,53367,+63700,▲,+3500
'018260,삼성에스디에스,-30,-506,170151,+162000,▲,+500
'047810,한국항공우주,-46,-476,103155,-186200,▼,-4200
'330590,롯데리츠,-1197,-460,3844,+4850,▲,+40
'489790,한화비전,-83,-442,53277,-86700,▼,-500
'064960,SNT모티브,-130,-435,33413,+32800,▲,+550
'066570,LG전자,-49,-434,88941,+117300,▲,+1100
'031210,서울보증보험,-80,-403,50147,-56300,▼,-200
'003690,코리안리,-369,-402,10897,+13250,▲,+150
'451800,한화리츠,-1001,-401,4011,+5190,▲,+50
'112610,씨에스윈드,-88,-400,45548,+65900,▲,+1000
'006260,LS,-19,-399,215357,+305000,▲,+14500
'010130,고려아연,-4,-391,1085042,-1605000,▼,-7000
'088980,맥쿼리인프라,-346,-387,11183,+11510,▲,+70
'100840,SNT에너지,-74,-374,50462,+53800,▲,+12250
