종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+6256,+36005,57554,-177000,[v],-2700
'000660,SK하이닉스,+547,+11981,219057,-877000,[v],-45000
'000880,한화,+992,+8933,90077,-108600,[v],-2900
'006800,미래에셋증권,+4121,+7081,17183,-62900,[v],-4200
'402340,SK스퀘어,+508,+6293,123982,-513000,[v],-31000
'034730,SK,+269,+4730,175691,-324500,[v],-9500
'000720,현대건설,+643,+4364,67918,-147600,[v],-2200
'373220,LG에너지솔루션,+130,+3745,288581,+409500,[^],+15000
'047810,한국항공우주,+431,+3732,86572,-173600,[v],-12900
'005380,현대차,+183,+3402,185536,-471000,[v],-24000
'033780,KT&G,+192,+2396,124848,-157200,[v],-800
'00088K,한화3우B,+617,+2072,33583,-44150,[v],-1450
'004990,롯데지주,+645,+1998,30973,-28750,[v],-2200
'096770,SK이노베이션,+216,+1956,90665,+113100,[^],+1700
'006260,LS,+110,+1917,173838,-263000,[v],-5000
'032830,삼성생명,+176,+1898,107811,-220000,[v],-3000
'499790,GS피앤엘,+563,+1893,33604,-43750,[v],-4250
'032350,롯데관광개발,+1386,+1828,13193,-18340,[v],-1510
'002020,코오롱,+503,+1811,35986,-66500,[v],-3300
'097950,CJ제일제당,+72,+1701,235701,+218000,[^],+3500
'029780,삼성카드,+381,+1680,44071,-53900,[v],-1100
'007660,이수페타시스,+361,+1466,40599,-105200,[v],-5300
'010060,OCI홀딩스,+191,+1458,76418,+193100,[^],+14300
'000150,두산,+28,+1443,507276,-1116000,[v],-87000
'012510,더존비즈온,+226,+1404,62174,-119100,[v],-200
'000815,삼성화재우,+45,+1350,299680,-367000,[v],-12500
'462870,시프트업,+266,+1314,49422,-31750,[v],-550
'009540,HD한국조선해양,+35,+1148,328522,-350000,[v],-17000
'000120,CJ대한통운,+137,+1135,83094,-105000,[v],-3200
'192820,코스맥스,+50,+1129,225901,-192000,[v],-13000
'005070,코스모신소재,+298,+1082,36287,+53400,[^],+1700
'443060,HD현대마린솔루션,+50,+923,185829,-178300,[v],-5600
'071970,HD현대마린엔진,+204,+890,43592,-71600,[v],-5100
'329180,HD현대중공업,+19,+842,439775,-481000,[v],-17500
'100090,SK오션플랜트,+402,+796,19801,+27800,[^],+950
'055550,신한지주,+125,+735,58897,-90900,[v],-2600
'475150,SK이터닉스,+313,+659,21067,+58300,[^],+5900
'180640,한진칼,+42,+647,152914,-112100,[v],-5100
'034230,파라다이스,+486,+645,13281,-16650,[v],-1180
'036570,엔씨소프트,+37,+616,166726,-222000,[v],-8000
'000157,두산2우B,+16,+570,361144,-408000,[v],-43000
'02826K,삼성물산우B,+48,+568,118382,-173000,[v],-7800
'003540,대신증권,+227,+547,24146,-36000,[v],-1850
'017940,E1,+70,+535,76693,+102000,[^],+500
'267270,HD건설기계,+75,+532,70808,-126200,[v],-3900
'006400,삼성SDI,+29,+501,172798,+416000,[^],+10500
'003230,삼양식품,+4,+440,1123477,-1169000,[v],-14000
'016880,웅진,+1849,+413,2231,+2730,[^],+10
'034120,SBS,+149,+403,27096,-16000,[v],-250
'004800,효성,+58,+393,67681,-133100,[v],-6500
'034830,한국토지신탁,+3109,+380,1221,-1664,[v],-46
'034220,LG디스플레이,+440,+370,8416,-11140,[v],-360
'005300,롯데칠성,+34,+370,110171,-113700,[v],-4200
'035250,강원랜드,+212,+366,17238,-17900,[v],-360
'001230,동국홀딩스,+420,+354,8438,-9660,[v],-310
'271560,오리온,+31,+342,111686,-126900,[v],-7600
'005940,NH투자증권,+183,+328,17904,-31150,[v],-3100
'001045,CJ우,+36,+307,85686,-86600,[v],-4200
'069960,현대백화점,+42,+305,72297,-79700,[v],-4800
'004690,삼천리,+22,+299,138415,-140800,[v],-6400
'000070,삼양홀딩스,+35,+299,86257,-67600,[v],-2900
'002380,KCC,+9,+296,316506,-503000,[v],-22000
'000640,동아쏘시오홀딩스,+21,+239,114035,-96300,[v],-2100
'282330,BGF리테일,+20,+216,105761,+137500,[^],+7200
'009270,신원,+1140,+208,1820,-1303,[v],-16
'051915,LG화학우,+21,+205,97114,-153500,[v],-3000
'000210,DL,+44,+205,47091,-62300,[v],-300
'383220,F&F,+27,+204,75302,-62900,[v],-2100
'032640,LG유플러스,+149,+197,13191,-15390,[v],-710
'112610,씨에스윈드,+38,+189,49981,+63200,[^],+3000
'454910,두산로보틱스,+38,+187,49615,-81000,[v],-3900
'082640,동양생명,+316,+181,5737,-8770,[v],-230
'023530,롯데쇼핑,+22,+177,79519,-107200,[v],-7200
'025540,한국단자,+28,+171,60615,-75800,[v],-2900
'030190,NICE평가정보,+113,+166,14730,-16330,[v],-550
'088350,한화생명,+538,+165,3064,-4560,[v],-160
'047040,대우건설,+376,+163,4346,+17340,[^],+80
'090435,아모레퍼시픽우,+36,+160,44964,-46800,[v],-2050
