종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,+1800,+11749,65262,-171200,[v],-8900
'247540,에코프로비엠,+1115,+9615,86273,+204500,[^],+2000
'204620,글로벌텍스프리,+12775,+7505,5874,-4900,[v],-160
'089030,테크윙,+1653,+5739,34714,-48900,[v],-3100
'161580,필옵틱스,+1436,+4726,32905,-38150,[v],-1350
'196170,알테오젠,+132,+4418,334954,-354000,[v],-27000
'257720,실리콘투,+1026,+4289,41803,-37700,[v],-1100
'452450,피아이이,+4049,+3357,8291,-5010,[v],-180
'067160,SOOP,+386,+3317,85900,-59200,[v],-2000
'086520,에코프로,+764,+3073,40200,-147500,[v],-1500
'140860,파크시스템스,+123,+2944,238970,-243500,[v],-12000
'065350,신성델타테크,+479,+2897,60448,-55700,[v],-2300
'030530,원익홀딩스,+4963,+2699,5437,-27800,[v],-1650
'052400,코나아이,+665,+2675,40212,-53600,[v],-2600
'036930,주성엔지니어링,+787,+2482,31556,-64200,[v],-5800
'124500,아이티센글로벌,+2259,+2461,10897,-46700,[v],-200
'096530,씨젠,+733,+2350,32079,-22450,[v],-900
'039030,이오테크닉스,+161,+2298,143046,-390500,[v],-26500
'475960,토모큐브,+792,+2294,28948,-55200,[v],-2400
'033500,동성화인텍,+779,+2021,25948,-22100,[v],-1200
'108490,로보티즈,+368,+2010,54657,-243000,[v],-12000
'226950,올릭스,+420,+1933,45995,-187600,[v],-12900
'056080,유진로봇,+1676,+1861,11099,-25300,[v],-900
'403870,HPSP,+822,+1788,21761,-42900,[v],-2250
'098460,고영,+1108,+1736,15671,-26050,[v],-1250
'240810,원익IPS,+803,+1730,21544,-114800,[v],-6200
'119850,지엔씨에너지,+648,+1727,26649,-31950,[v],-1250
'068760,셀트리온제약,+359,+1696,47175,-56900,[v],-1600
'319660,피에스케이,+882,+1611,18262,-80000,[v],-2100
'086390,유니테스트,+1432,+1608,11236,-16390,[v],-800
'095340,ISC,+312,+1588,50867,+250500,[^],+500
'052710,아모텍,+1706,+1557,9125,-12750,[v],-1030
'240550,동방메디컬,+1297,+1488,11474,-6600,[v],-250
'425420,티에프이,+694,+1455,20956,-63900,[v],-5100
'189300,인텔리안테크,+335,+1412,42110,-120100,[v],-9000
'328130,루닛,+270,+1288,47638,-34100,[v],-500
'183300,코미코,+222,+1284,57857,-103500,[v],-4000
'166090,하나머티리얼즈,+521,+1270,24404,-60600,[v],-2800
'013990,아가방컴퍼니,+2303,+1263,5484,-4695,[v],-115
'065710,서호전기,+332,+1252,37721,-43600,[v],-600
'036620,감성코퍼레이션,+2484,+1237,4981,-5340,[v],-440
'475830,오름테라퓨틱,+689,+1231,17852,-95000,[v],-17400
'058470,리노공업,+303,+1225,40368,-99500,[v],-5400
'035900,JYP Ent.,+160,+1195,74691,-62200,[v],-2100
'476060,온코닉테라퓨틱스,+576,+1190,20654,23050,-,0
'160190,하이젠알앤엠,+337,+1178,35008,-35800,[v],-2000
'212710,아이에스티이,+1172,+1164,9931,-7250,[v],-290
'481070,에이유브랜즈,+692,+1161,16788,-17040,[v],-860
'065500,오리엔트정공,+1482,+1055,7116,-2095,[v],-90
'014620,성광벤드,+380,+1035,27252,+34100,[^],+950
'260970,에스앤디,+117,+1002,85501,-54000,[v],-2300
'014940,오리엔탈정공,+1634,+967,5916,-6300,[v],-270
'059210,메타바이오메드,+1697,+947,5578,-4305,[v],-190
'489460,바이오비쥬,+539,+921,17080,-8230,[v],-360
'220100,퓨쳐켐,+522,+903,17320,-19140,[v],-760
'114840,아이패밀리에스씨,+477,+898,18820,-11080,[v],-450
'482630,삼양엔씨켐,+497,+836,16802,-15980,[v],-380
'078600,대주전자재료,+117,+835,71577,-129100,[v],-1100
'448710,코츠테크놀로지,+420,+834,19840,-18070,[v],-480
'031980,피에스케이홀딩스,+258,+820,31749,-99200,[v],-500
'445680,큐리옥스바이오시스템즈,+262,+796,30390,-109500,[v],-3700
'083450,GST,+442,+795,18011,-25750,[v],-1300
'352480,씨앤씨인터내셔널,+222,+794,35791,-26300,[v],-600
'376900,로킷헬스케어,+480,+779,16237,+129700,[^],+5700
'389140,포바이포,+432,+761,17594,-8660,[v],-490
'168360,펨트론,+851,+749,8803,-19380,[v],-920
'125020,티씨머티리얼즈,+1334,+740,5546,-4665,[v],-150
'059090,미코,+506,+703,13896,-13100,[v],-480
'102120,어보브반도체,+691,+703,10171,-10760,[v],-460
'356860,티엘비,+388,+689,17727,-67300,[v],-5800
'080220,제주반도체,+569,+685,12038,-37050,[v],-3100
'020710,시공테크,+1772,+679,3830,-4050,[v],-35
'180400,DXVX,+2769,+660,2382,+5090,[^],+385
'112290,와이씨켐,+271,+654,24178,-23450,[v],-1000
'394280,오픈엣지테크놀로지,+540,+641,11864,-16790,[v],-830
'419530,SAMG엔터,+93,+638,68423,-33000,[v],-950
'092870,엑시콘,+591,+632,10694,-26400,[v],-1800
'051980,중앙첨단소재,+2048,+632,3085,-1490,[v],-61
'094360,칩스앤미디어,+402,+626,15571,-16080,[v],-760
'101360,에코앤드림,+295,+625,21187,+17390,[^],+60
'098070,한텍,+184,+621,33768,+48000,[^],+2100
'394800,쓰리빌리언,+907,+604,6658,-13110,[v],-360
'045660,에이텍,+305,+601,19703,-9370,[v],-130
'060370,LS마린솔루션,+306,+594,19410,+29000,[^],+600
'051360,토비스,+380,+589,15501,-15300,[v],-500
'241520,DSC인베스트먼트,+1019,+575,5641,-13870,[v],-1090
'253450,스튜디오드래곤,+123,+571,46266,-36950,[v],-750
'065680,우주일렉트로,+179,+564,31565,-27500,[v],-1450
'039440,에스티아이,+278,+560,20153,-29700,[v],-1050
'078150,HB테크놀러지,+2846,+559,1964,-2100,[v],-100
'322310,오로스테크놀로지,+262,+550,20954,-29400,[v],-1850
'200350,아티스트스튜디오,+269,+549,20377,-4570,[v],-160
'264660,씨앤지하이테크,+409,+546,13335,-16530,[v],-620
'105740,디케이락,+685,+540,7886,-9370,[v],-280
'003380,하림지주,+681,+539,7921,-13810,[v],-1040
'431190,케이쓰리아이,+868,+534,6149,-4110,[v],-60
'074600,원익QnC,+317,+524,16513,-30650,[v],-1200
'079370,제우스,+389,+513,13181,-15000,[v],-900
'053580,웹케시,+375,+512,13628,-8420,[v],-270
'293490,카카오게임즈,+317,+476,14997,-12350,[v],-850
