종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'145020,휴젤,-160,-5485,342212,-247000,[v],-12500
'347850,디앤디파마텍,-408,-3692,90398,-71600,[v],-6000
'033500,동성화인텍,-1433,-3473,24240,-22100,[v],-1200
'247540,에코프로비엠,-288,-2854,99191,+204000,[^],+1500
'036930,주성엔지니어링,-636,-2230,35051,-64200,[v],-5800
'041510,에스엠,-169,-2044,120863,-89000,[v],-2000
'376300,디어유,-435,-1900,43701,-31050,[v],-1400
'257720,실리콘투,-500,-1854,37076,-37650,[v],-1150
'214450,파마리서치,-43,-1707,392957,-304500,[v],-9000
'226950,올릭스,-381,-1653,43420,-187600,[v],-12900
'014620,성광벤드,-526,-1311,24927,+34350,[^],+1200
'005290,동진쎄미켐,-419,-1280,30578,-44550,[v],-1950
'253450,스튜디오드래곤,-252,-1140,45228,-37000,[v],-700
'119610,인터로조,-614,-950,15477,-18890,[v],-620
'204620,글로벌텍스프리,-1546,-837,5418,-4900,[v],-160
'389470,인벤티지랩,-162,-836,51504,-71900,[v],-4900
'950160,코오롱티슈진,-243,-817,33582,-117300,[v],-9700
'086520,에코프로,-144,-678,47015,-147800,[v],-1200
'035760,CJ ENM,-120,-675,56106,-58100,[v],-1200
'023160,태광,-365,-653,17863,+34700,[^],+50
'078340,컴투스,-154,-607,39497,-32850,[v],-150
'437730,삼현,-378,-571,15125,-46750,[v],-3050
'348210,넥스틴,-97,-536,55308,-68700,[v],-4300
'035900,JYP Ent.,-66,-446,67816,-62300,[v],-2000
'179900,유티아이,-194,-438,22619,-16450,[v],-790
'065680,우주일렉트로,-136,-430,31604,-27550,[v],-1400
'098460,고영,-232,-411,17732,-26050,[v],-1250
'214370,케어젠,-124,-389,31248,-91100,[v],-5800
'352480,씨앤씨인터내셔널,-86,-316,36673,-26250,[v],-650
'241710,코스메카코리아,-73,-316,42994,-81500,[v],-3100
'453450,그리드위즈,-167,-309,18549,+22450,[^],+1550
'220100,퓨쳐켐,-166,-296,17827,-19120,[v],-780
'212710,아이에스티이,-251,-274,10947,-7250,[v],-290
'018290,브이티,-63,-230,36649,-15170,[v],-560
'078600,대주전자재료,-28,-230,81030,-129000,[v],-1200
'095910,에스에너지,-1364,-216,1585,+1567,[^],+97
'121600,나노신소재,-36,-190,52212,-67600,[v],-300
'337930,젝시믹스,-236,-175,7433,-4170,[v],-105
'319400,현대무벡스,-401,-174,4347,-24950,[v],-850
'079370,제우스,-122,-173,14178,-15000,[v],-900
'110990,디아이티,-126,-166,13215,-19130,[v],-630
'049950,미래컴퍼니,-78,-155,19880,-13700,[v],-420
'475580,에이럭스,-135,-153,11411,+14230,[^],+230
'403870,HPSP,-63,-149,23708,-42900,[v],-2250
'176750,듀켐바이오,-123,-132,10681,-9170,[v],-190
'304100,솔트룩스,-39,-132,33659,-22050,[v],-950
'101490,에스앤에스텍,-36,-130,36113,-80300,[v],-3200
'199800,툴젠,-40,-128,31997,+63200,[^],+7100
'215200,메가스터디교육,-23,-124,54021,+48650,[^],+900
'095660,네오위즈,-50,-122,24402,-24350,[v],-750
'310200,애니플러스,-325,-120,3698,-2745,[v],-45
'039200,오스코텍,-45,-118,26460,-52200,[v],-2100
'108490,로보티즈,-30,-114,37378,-242000,[v],-13000
'083650,비에이치아이,-36,-110,30479,+95700,[^],+900
'348370,엔켐,-16,-108,67495,-40200,[v],-2500
'413640,비아이매트릭스,-73,-98,13310,-8090,[v],-110
'214430,아이쓰리시스템,-14,-89,62634,-91800,[v],-1500
'086900,메디톡스,-6,-87,156684,-101100,[v],-2500
'023910,대한약품,-31,-85,27490,-28700,[v],-300
'137400,피엔티,-21,-81,38725,-49850,[v],-850
'365330,에스와이스틸텍,-124,-79,6315,-3420,[v],-65
'084110,휴온스글로벌,-16,-77,47438,-68200,[v],-2200
'308430,셀비온,-50,-76,15143,+31900,[^],+700
'451700,엔에이치스팩29호,-369,-75,2036,+2295,[^],+40
'115180,큐리언트,-76,-75,9815,-38100,[v],-2400
'289220,자이언트스텝,-105,-73,6975,-3605,[v],-20
'481070,에이유브랜즈,-58,-70,12046,-17030,[v],-870
'393890,더블유씨피,-77,-67,8600,+13800,[^],+310
'126700,하이비젼시스템,-39,-65,16566,-16000,[v],-1160
'052400,코나아이,-13,-59,44071,-53500,[v],-2700
'317330,덕산테코피아,-27,-58,21484,+18480,[^],+2600
'067310,하나마이크론,-48,-55,11535,-29300,[v],-1800
'458870,씨어스테크놀로지,-35,-54,15245,-52300,[v],-3600
'036560,KZ정밀,-42,-51,11995,-14550,[v],-50
'044990,에이치엔에스하이텍,-30,-51,16961,-14860,[v],-540
'363250,진시스템,-50,-51,10162,+6920,[^],+390
'089970,브이엠,-41,-48,11925,-41750,[v],-2950
'035810,이지홀딩스,-132,-48,3656,-5610,[v],-10
'082920,비츠로셀,-19,-47,24875,+37600,[^],+2850
'023410,유진기업,-134,-46,3464,-4055,[v],-240
'476040,오가노이드사이언스,-13,-46,36752,-23800,[v],-1700
'240810,원익IPS,-20,-46,22684,-115500,[v],-5500
'222080,씨아이에스,-62,-46,7307,-11950,[v],-270
'086890,이수앱지스,-85,-43,5017,-4665,[v],-145
'092730,네오팜,-30,-43,14054,-16940,[v],-680
'450950,아스테라시스,-43,-41,9494,-11080,[v],-160
'216080,제테마,-53,-39,7457,-7980,[v],-160
'189300,인텔리안테크,-10,-39,40471,-120300,[v],-8800
'101360,에코앤드림,-16,-37,23765,+17450,[^],+120
'013120,동원개발,-148,-34,2315,-2920,[v],-125
'122990,와이솔,-45,-31,6829,-6380,[v],-820
'060250,NHN KCP,-39,-30,7826,-16310,[v],-740
'036800,나이스정보통신,-16,-30,18844,-24850,[v],-1200
'019210,와이지-원,-48,-29,6010,+12950,[^],+380
'466100,클로봇,-15,-28,18937,-49200,[v],-1600
'035890,서희건설,-165,-27,1645,1623,-,0
'058970,엠로,-5,-26,53535,-27450,[v],-1150
'099430,바이오플러스,-29,-24,8052,-5040,[v],-130
'047560,이스트소프트,-11,-23,21256,-13060,[v],-600
'457630,대신밸런스제16호스팩,-100,-21,2125,2100,-,0
