종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'298380,에이비엘바이오,-2596,-19288,74306,-171600,[v],-8500
'347850,디앤디파마텍,-601,-9070,150853,-71300,[v],-6300
'237690,에스티팜,-664,-6209,93564,-150100,[v],-9200
'028300,HLB,-1091,-5751,52721,+53500,[^],+200
'039030,이오테크닉스,-191,-4284,224491,-391000,[v],-26000
'358570,지아이이노베이션,-1968,-4233,21503,-13890,[v],-790
'009520,포스코엠텍,-2869,-4091,14260,+17720,[^],+400
'950160,코오롱티슈진,-753,-3300,43799,-117300,[v],-9700
'108490,로보티즈,-399,-3257,81703,-242500,[v],-12500
'290650,엘앤씨바이오,-1031,-3168,30716,-68700,[v],-4700
'214370,케어젠,-534,-2668,49931,-91100,[v],-5800
'356860,티엘비,-1010,-2512,24877,-67200,[v],-5900
'222800,심텍,-996,-2508,25176,-52200,[v],-4000
'226950,올릭스,-591,-2452,41483,-187000,[v],-13500
'240810,원익IPS,-834,-2425,29060,-114500,[v],-6500
'357780,솔브레인,-111,-2378,213347,-385500,[v],-10500
'095500,미래나노텍,-2374,-2332,9821,+9100,[^],+60
'183300,코미코,-325,-2131,65577,-103400,[v],-4100
'277810,레인보우로보틱스,-73,-1953,269008,-544000,[v],-23000
'018290,브이티,-493,-1839,37325,-15210,[v],-520
'060250,NHN KCP,-1104,-1831,16589,-16310,[v],-740
'005290,동진쎄미켐,-578,-1808,31254,-44500,[v],-2000
'065350,신성델타테크,-251,-1740,69405,-55600,[v],-2400
'458650,성우,-1165,-1698,14582,-12410,[v],-220
'475830,오름테라퓨틱,-712,-1637,22973,-94900,[v],-17500
'397030,에이프릴바이오,-709,-1621,22869,-58600,[v],-5000
'082270,젬백스,-269,-1603,59539,-40950,[v],-100
'389470,인벤티지랩,-424,-1573,37058,-71600,[v],-5200
'053030,바이넥스,-865,-1539,17791,-11350,[v],-510
'036930,주성엔지니어링,-510,-1537,30121,-64200,[v],-5800
'352480,씨앤씨인터내셔널,-309,-1448,46795,-26300,[v],-600
'319660,피에스케이,-711,-1445,20306,-80300,[v],-1800
'039200,오스코텍,-402,-1388,34539,-52200,[v],-2100
'199820,제일일렉트릭,-901,-1344,14912,-10490,[v],-140
'293780,압타바이오,-1342,-1344,10018,-7270,[v],-280
'067310,하나마이크론,-1165,-1297,11133,-29300,[v],-1800
'214150,클래시스,-220,-1291,58656,-52900,[v],-1100
'067160,SOOP,-138,-1276,92299,-59200,[v],-2000
'096530,씨젠,-397,-1276,32147,-22500,[v],-850
'220100,퓨쳐켐,-667,-1265,18957,-19220,[v],-680
'119850,지엔씨에너지,-324,-1183,36476,-31900,[v],-1300
'295310,에이치브이엠,-361,-1181,32703,-87700,[v],-7500
'900250,크리스탈신소재,-12457,-1149,922,-559,[v],-15
'372320,큐로셀,-336,-1147,34169,-49850,[v],-1150
'365340,성일하이텍,-301,-1133,37686,-59000,[v],-900
'131970,두산테스나,-386,-1125,29110,-102900,[v],-5400
'036830,솔브레인홀딩스,-243,-1112,45802,-47600,[v],-1250
'094360,칩스앤미디어,-611,-1102,18034,-16070,[v],-770
'267320,나인테크,-2676,-1087,4063,-3055,[v],-75
'059120,아진엑스텍,-1374,-1054,7673,-7270,[v],-810
'237880,클리오,-656,-1053,16060,-11740,[v],-190
'039440,에스티아이,-534,-1030,19307,-29600,[v],-1150
'030530,원익홀딩스,-1726,-1003,5810,-27800,[v],-1650
'089030,테크윙,-339,-982,28967,-48900,[v],-3100
'036200,유니셈,-1401,-981,7003,-9060,[v],-390
'043910,자연과환경,-11596,-941,811,-481,[v],-15
'060150,인선이엔티,-1589,-933,5873,-4080,[v],-95
