종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'278470,에이피알,-1663,-28195,169593,+327500,[^],+500
'003240,태광산업,-130,-14990,1154994,-1133000,[v],-44000
'000660,SK하이닉스,-510,-13704,268945,-877000,[v],-45000
'028260,삼성물산,-741,-12907,174071,-260500,[v],-8500
'003230,삼양식품,-71,-9903,1389152,-1169000,[v],-14000
'006800,미래에셋증권,-3895,-7971,20462,-62900,[v],-4200
'071050,한국금융지주,-387,-5699,147156,-210000,[v],-10000
'483650,달바글로벌,-263,-5483,208670,-148300,[v],-6200
'035420,NAVER,-225,-5447,241757,-207500,[v],-5000
'161890,한국콜마,-459,-4512,98265,-77000,[v],-3200
'012330,현대모비스,-143,-4312,302048,-397500,[v],-11000
'000270,기아,-413,-4115,99741,-151100,[v],-4700
'055550,신한지주,-566,-3885,68605,-90900,[v],-2600
'064350,현대로템,-200,-3851,192918,-179300,[v],-4900
'352820,하이브,-134,-3579,267968,-303000,[v],-4000
'001040,CJ,-212,-3452,162797,-199000,[v],-7500
'018260,삼성에스디에스,-185,-3387,182928,-153800,[v],-2500
'000880,한화,-184,-1684,91681,-108600,[v],-2900
'316140,우리금융지주,-629,-1555,24725,-32400,[v],-1200
'032830,삼성생명,-112,-1502,133920,-220000,[v],-3000
'402340,SK스퀘어,-91,-1456,159129,-513000,[v],-31000
'030200,KT,-253,-1450,57213,-60500,[v],-300
'194370,제이에스코퍼레이션,-1069,-1315,12305,-11480,[v],-220
'175330,JB금융지주,-531,-1252,23603,-30500,[v],-600
'267250,HD현대,-89,-1195,134453,-247000,[v],-10500
'009540,HD한국조선해양,-35,-1164,329944,-350000,[v],-17000
'088980,맥쿼리인프라,-1006,-1150,11427,-11340,[v],-70
'004990,롯데지주,-355,-1093,30780,-28750,[v],-2200
'489790,한화비전,-195,-1044,53458,-75500,[v],-5000
'005830,DB손해보험,-76,-1031,136584,-164300,[v],-8600
'001450,현대해상,-368,-1021,27746,-31150,[v],-300
'078930,GS,-191,-1008,52912,-65900,[v],-2000
'002380,KCC,-26,-996,376296,-503000,[v],-22000
'443060,HD현대마린솔루션,-52,-928,177025,-178300,[v],-5600
'017800,현대엘리베이터,-101,-856,85042,-86000,[v],-1100
'011070,LG이노텍,-47,-731,154222,-309500,[v],-11000
'001800,오리온홀딩스,-284,-676,23830,-23500,[v],-1700
'032350,롯데관광개발,-372,-659,17727,-18340,[v],-1510
'086790,하나금융지주,-67,-608,91019,-107500,[v],-2900
'003090,대웅,-231,-606,26213,-24100,[v],-750
'185750,종근당,-63,-543,86337,-90500,[v],-1200
'007660,이수페타시스,-86,-510,59278,-105200,[v],-5300
'120110,코오롱인더,-117,-509,43522,-77700,[v],-2300
'100090,SK오션플랜트,-258,-495,19182,+27800,[^],+950
'484870,엠앤씨솔루션,-25,-480,189619,-99500,[v],-3700
'062040,산일전기,-50,-475,94512,-143500,[v],-5800
'432320,KB스타리츠,-1151,-457,3966,-2240,[v],-120
'051900,LG생활건강,-13,-414,330441,-242000,[v],-5500
'004020,현대제철,-102,-356,34841,-34500,[v],-500
'090430,아모레퍼시픽,-24,-325,134700,-140600,[v],-3800
'011760,현대코퍼레이션,-113,-303,26845,-25400,[v],-750
'330590,롯데리츠,-747,-284,3807,+4695,[^],+55
'008930,한미사이언스,-58,-270,46559,-37300,[v],-1100
'448730,삼성FN리츠,-598,-265,4440,-5510,[v],-40
'004800,효성,-33,-257,77392,-133100,[v],-6500
'03473K,SK우,-14,-247,173382,-247500,[v],-5000
'006220,제주은행,-148,-237,16002,-12300,[v],-510
'018670,SK가스,-8,-229,279067,+261500,[^],+15000
'095570,AJ네트웍스,-428,-188,4393,-5150,[v],-50
'000810,삼성화재,-4,-187,464764,443000,-,0
'377300,카카오페이,-32,-185,58538,-50800,[v],-2700
'383220,F&F,-23,-181,77927,-62900,[v],-2100
'003350,한국화장품제조,-29,-177,59866,-43700,[v],-2200
'090460,비에이치,-125,-168,13435,-21200,[v],-500
'139480,이마트,-17,-163,95174,-97500,[v],-2500
'415640,KB발해인프라,-202,-163,8097,-9950,[v],-10
'030190,NICE평가정보,-94,-162,17160,-16330,[v],-550
'016880,웅진,-565,-158,2804,+2730,[^],+10
'293940,신한알파리츠,-282,-153,5428,-5690,[v],-90
'000815,삼성화재우,-4,-140,352332,-367000,[v],-12500
'00680K,미래에셋증권2우B,-153,-140,9138,-19340,[v],-1160
'282330,BGF리테일,-11,-138,119809,+137500,[^],+7200
'365550,ESR켄달스퀘어리츠,-307,-134,4352,+4355,[^],+20
'017960,한국카본,-51,-133,25993,-39400,[v],-1100
'014680,한솔케미칼,-7,-132,180143,-266500,[v],-6500
'003490,대한항공,-52,-132,25599,-24450,[v],-850
'192080,더블유게임즈,-22,-130,57694,-49800,[v],-700
'395400,SK리츠,-264,-125,4749,-6280,[v],-210
'024110,기업은행,-59,-121,20483,-22100,[v],-1450
'082740,한화엔진,-43,-116,26832,-44650,[v],-2000
'039130,하나투어,-21,-116,56246,-40950,[v],-500
'003550,LG,-14,-114,80461,-84800,[v],-4200
'294870,HDC현대산업개발,-47,-110,23328,-21500,[v],-750
'004370,농심,-3,-107,403958,-367000,[v],-8500
'348950,제이알글로벌리츠,-403,-105,2597,-1572,[v],-2
'006040,동원산업,-22,-103,47851,-38850,[v],-1150
'006360,GS건설,-48,-99,20448,-26050,[v],-300
