종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,-160,-5420,339700,-877000,[v],-45000
'249420,일동제약,-1849,-4993,27006,-29050,[v],-1200
'042660,한화오션,-193,-2240,115814,-119100,[v],-4100
'012450,한화에어로스페이스,-16,-1650,1027698,-1298000,[v],-37000
'034220,LG디스플레이,-1055,-1363,12926,-11140,[v],-360
'011200,HMM,-476,-1123,23586,-19570,[v],-90
'373220,LG에너지솔루션,-32,-1123,349913,+409500,[^],+15000
'055550,신한지주,-153,-1067,69556,-90900,[v],-2600
'064400,LG씨엔에스,-149,-1038,69863,-59000,[v],-2100
'001680,대상,-422,-996,23583,-20100,[v],-900
'009540,HD한국조선해양,-23,-939,416072,-350000,[v],-17000
'489790,한화비전,-150,-916,60913,-75500,[v],-5000
'024110,기업은행,-416,-822,19749,-22100,[v],-1450
'017670,SK텔레콤,-146,-807,55209,-78100,[v],-1800
'402340,SK스퀘어,-36,-729,203563,-513000,[v],-31000
'000100,유한양행,-60,-707,117391,-98200,[v],-2200
'000150,두산,-11,-658,621757,-1116000,[v],-87000
'008770,호텔신라,-123,-641,52212,-44950,[v],-2500
'062040,산일전기,-51,-613,120549,-143500,[v],-5800
'103140,풍산,-42,-598,142819,-89200,[v],-2500
'001040,CJ,-27,-533,200155,-199000,[v],-7500
'417310,코람코더원리츠,-699,-453,6479,-9530,[v],-160
'272210,한화시스템,-74,-443,60173,-118400,[v],-5700
'086790,하나금융지주,-49,-440,90454,-107500,[v],-2900
'078930,GS,-90,-421,46688,-65900,[v],-2000
'004700,조광피혁,-61,-412,67167,-69100,[v],-1200
'000500,가온전선,-69,-410,59236,-103800,[v],-5500
'005430,한국공항,-56,-395,70563,+58900,[^],+2200
'042700,한미반도체,-41,-388,93748,-262500,[v],-13000
'352820,하이브,-13,-370,291690,-303000,[v],-4000
'016880,웅진,-748,-363,4849,+2730,[^],+10
'365550,ESR켄달스퀘어리츠,-733,-336,4584,+4355,[^],+20
'015760,한국전력,-89,-328,36858,-42050,[v],-1850
'004020,현대제철,-87,-328,37553,-34500,[v],-500
'000990,DB하이텍,-58,-324,56057,-81800,[v],-2000
'064350,현대로템,-15,-323,221342,-179300,[v],-4900
'003230,삼양식품,-2,-323,1551764,-1169000,[v],-14000
'011790,SKC,-29,-310,106102,-96000,[v],-2700
'018260,삼성에스디에스,-18,-291,163503,-153800,[v],-2500
'377300,카카오페이,-52,-279,54047,-50800,[v],-2700
'035250,강원랜드,-146,-263,18081,-17900,[v],-360
'030000,제일기획,-130,-259,19992,-19430,[v],-400
'031210,서울보증보험,-49,-258,52674,-53500,[v],-300
'086280,현대글로비스,-14,-254,182805,-216000,[v],-15500
'326030,SK바이오팜,-22,-239,108196,-97500,[v],-2800
'483650,달바글로벌,-13,-223,169139,-148300,[v],-6200
'010120,LS ELECTRIC,-7,-223,310101,-777000,[v],-24000
'075580,세진중공업,-90,-219,24179,-16480,[v],-620
'120110,코오롱인더,-56,-214,38235,-77700,[v],-2300
'105560,KB금융,-18,-214,117810,-146700,[v],-5500
'068270,셀트리온,-12,-211,169263,-201000,[v],-5000
'022100,포스코DX,-90,-204,22691,-30100,[v],-450
'096770,SK이노베이션,-18,-193,105016,+113100,[^],+1700
'077970,STX엔진,-41,-187,45233,-31900,[v],-1600
'005940,NH투자증권,-84,-170,20240,-31150,[v],-3100
'298040,효성중공업,-1,-166,1387283,-2509000,[v],-167000
'004690,삼천리,-12,-164,133422,-140800,[v],-6400
'003960,사조대림,-34,-140,41229,-31600,[v],-950
'259960,크래프톤,-4,-140,317157,-251500,[v],-3000
'017960,한국카본,-38,-134,34801,-39400,[v],-1100
'001500,현대차증권,-149,-130,8725,-10370,[v],-530
'003555,LG우,-21,-127,62162,-65000,[v],-3700
'000815,삼성화재우,-4,-125,344298,-367000,[v],-12500
'105630,한세실업,-117,-125,10677,-11400,[v],-800
'000210,DL,-32,-123,37741,-62300,[v],-300
