종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005380,현대차,-25925,-1453586,560682,522000,-,0
'207940,삼성바이오로직스,-1036,-186009,1795175,+1602000,▲,+17000
'012330,현대모비스,-3271,-155198,474414,-403500,▼,-9500
'086280,현대글로비스,-3541,-98277,277525,-230000,▼,-500
'005387,현대차2우B,-2563,-79966,312043,-264500,▼,-6000
'000270,기아,-4123,-71369,173110,-170200,▼,-300
'005935,삼성전자우,-5782,-65135,112660,-139200,▼,-5000
'005490,POSCO홀딩스,-1151,-41443,359908,+343000,▲,+5000
'064350,현대로템,-1834,-38372,209246,-180700,▼,-5600
'018260,삼성에스디에스,-2208,-37843,171429,+162000,▲,+500
'015760,한국전력,-4530,-30788,67964,+49050,▲,+750
'042700,한미반도체,-1591,-27739,174349,+309500,▲,+2500
'047810,한국항공우주,-1647,-27635,167760,-186200,▼,-4200
'066570,LG전자,-2502,-27389,109478,+117300,▲,+1100
'010130,고려아연,-152,-23890,1573685,-1605000,▼,-7000
'022100,포스코DX,-5350,-22747,42517,+32200,▲,+450
'204320,HL만도,-2790,-20237,72528,+54000,▲,+1000
'068270,셀트리온,-796,-16511,207406,-201000,▼,-1000
'307950,현대오토에버,-283,-14959,528510,+429500,▲,+3500
'064400,LG씨엔에스,-1950,-13558,69523,+66800,▲,+1900
'005850,에스엘,-1956,-12627,64563,-63500,▼,-1000
'457190,이수스페셜티케미컬,-1086,-12340,113635,-91300,▼,-1000
'105560,KB금융,-920,-12317,133922,-153800,▼,-1900
'047040,대우건설,-22171,-10892,4913,+19110,▲,+2940
'034020,두산에너빌리티,-1049,-9353,89192,+109600,▲,+3300
'071970,HD현대마린엔진,-923,-8359,90608,+79600,▲,+2000
'005389,현대차3우B,-273,-8206,300687,-251000,▼,-4000
'005385,현대차우,-239,-7827,327320,-265000,▼,-4000
'298020,효성티앤씨,-188,-7416,394186,-369500,▼,-19000
'011210,현대위아,-768,-7299,95060,+84700,▲,+500
'353200,대덕전자,-1439,-7149,49670,+82800,▲,+5500
'000810,삼성화재,-132,-6526,493273,-476000,▼,-2500
'454910,두산로보틱스,-495,-6150,124343,+89800,▲,+600
'042660,한화오션,-419,-6141,146688,-129500,▼,-500
'033530,SJG세종,-4713,-5813,12334,-8180,▼,-50
'035250,강원랜드,-2493,-4449,17851,+18180,▲,+330
'064960,SNT모티브,-1026,-4041,39392,+32800,▲,+550
'006800,미래에셋증권,-1289,-3920,30418,+67900,▲,+1200
'077970,STX엔진,-1047,-3862,36881,+34400,▲,+300
'066575,LG전자우,-721,-3755,52052,+53700,▲,+700
'267250,HD현대,-130,-3336,256493,+263500,▲,+2500
'028050,삼성E&A,-1264,-3146,24895,+39800,▲,+7200
'010140,삼성중공업,-913,-3082,33742,+28650,▲,+150
'0120G0,삼양바이오팜,-331,-2872,86664,+100100,▲,+12200
'092200,디아이씨,-2260,-2774,12276,9170,-,0
'484870,엠앤씨솔루션,-187,-2746,147019,-113600,▼,-3500
'010100,한국무브넥스,-2740,-2050,7482,+4760,▲,+140
'005690,파미셀,-1500,-2002,13352,+16100,▲,+170
'200880,서연이화,-1179,-1899,16107,+14220,▲,+610
'075580,세진중공업,-983,-1867,18983,+17980,▲,+1040
'010660,화천기계,-3022,-1742,5764,+5890,▲,+110
'004310,현대약품,-1195,-1726,14442,+9460,▲,+260
'267270,HD건설기계,-149,-1723,115559,+133600,▲,+1900
'007810,코리아써키트,-247,-1685,68239,+64500,▲,+2400
'298050,HS효성첨단소재,-78,-1671,213850,+227500,▲,+6500
'051600,한전KPS,-249,-1511,60723,+67400,▲,+6000
'010690,화신,-1439,-1459,10134,+12210,▲,+250
'377300,카카오페이,-290,-1369,47210,+63700,▲,+3500
'000500,가온전선,-151,-1339,88509,+112700,▲,+1500
'006650,대한유화,-81,-1283,157800,+135200,▲,+1200
'033240,자화전자,-473,-1093,23128,-39050,▼,-100
'003160,디아이,-375,-1089,29021,-38300,▼,-150
'003620,KG모빌리티,-3077,-1082,3517,+3645,▲,+165
'487570,HS효성,-157,-959,61247,+57800,▲,+1100
'417310,코람코더원리츠,-1105,-951,8603,+9640,▲,+260
