종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'006400,삼성SDI,+4982,+181672,364693,-399500,▼,-3000
'000150,두산,+1093,+98927,905224,+1169000,▲,+20000
'278470,에이피알,+3354,+91842,273789,-361500,▼,-7500
'035420,NAVER,+2135,+52225,244626,+221000,▲,+500
'018880,한온시스템,+157933,+49807,3154,+4140,▲,+30
'035720,카카오,+8361,+48812,58384,+50300,▲,+300
'090430,아모레퍼시픽,+3721,+46557,125105,+140000,▲,+5300
'003670,포스코퓨처엠,+2135,+45667,213857,+198900,▲,+900
'055550,신한지주,+4505,+37121,82391,-96100,▼,-400
'066970,엘앤에프,+2790,+33678,120709,+110700,▲,+2400
'005930,삼성전자,+1942,+32793,168850,-199800,▼,-700
'010120,LS ELECTRIC,+624,+32642,523316,+889000,▲,+16000
'051910,LG화학,+931,+32260,346335,+308000,▲,+4500
'128940,한미약품,+619,+26341,425728,+555000,▲,+36000
'0126Z0,삼성에피스홀딩스,+417,+26229,629408,+547000,▲,+15000
'017670,SK텔레콤,+3888,+24029,61799,+78300,▲,+100
'373220,LG에너지솔루션,+553,+22712,410625,+373000,▲,+2000
'001440,대한전선,+7351,+20795,28288,+30700,▲,+600
'352820,하이브,+552,+20377,368871,-347000,▼,-7500
'039490,키움증권,+620,+20347,327981,+464000,▲,+15000
'004020,현대제철,+5359,+18382,34299,+37100,▲,+1250
'009150,삼성전기,+617,+17529,284140,-462000,▼,-17500
'011200,HMM,+8521,+17472,20503,+21250,▲,+400
'009830,한화솔루션,+6119,+17168,28056,+52200,▲,+2450
'012450,한화에어로스페이스,+125,+16312,1304770,-1315000,▼,-60000
'011790,SKC,+1407,+16129,114620,+99300,▲,+200
'011070,LG이노텍,+559,+15931,285180,+295500,▲,+9500
'402340,SK스퀘어,+359,+15886,443041,-604000,▼,-7000
'316140,우리금융지주,+5290,+15300,28920,+33800,▲,+200
'010950,S-Oil,+1589,+15257,95996,+111800,▲,+600
'024110,기업은행,+7277,+15204,20893,+24100,▲,+400
'000720,현대건설,+1435,+14732,102633,-167200,▼,-2300
'000100,유한양행,+1334,+13939,104516,+99700,▲,+1000
'071050,한국금융지주,+714,+13415,187892,+233500,▲,+4500
'086790,하나금융지주,+1218,+12189,100101,-112400,▼,-800
'272210,한화시스템,+1345,+11857,88149,-135800,▼,-5200
'009540,HD한국조선해양,+268,+11425,426800,-404500,▼,-9000
'034220,LG디스플레이,+9147,+11422,12488,+12030,▲,+310
'000660,SK하이닉스,+155,+11261,726067,-1006000,▼,-7000
'483650,달바글로벌,+727,+10668,146794,+159000,▲,+4100
'329180,HD현대중공업,+168,+10077,600741,-561000,▼,-6000
'011170,롯데케미칼,+1254,+9548,76164,+85100,▲,+2700
'003550,LG,+992,+8863,89359,+94500,▲,+4000
'259960,크래프톤,+366,+8640,236312,+236000,▲,+4000
'051900,LG생활건강,+306,+8356,272980,+253500,▲,+10500
'192820,코스맥스,+421,+8046,190967,+197800,▲,+18600
'323410,카카오뱅크,+3678,+7853,21353,+25000,▲,+350
'267260,HD현대일렉트릭,+85,+7672,904640,-957000,▼,-1000
'036460,한국가스공사,+1812,+7439,41061,+37500,▲,+1250
'032350,롯데관광개발,+3140,+7417,23620,+21550,▲,+600
'028260,삼성물산,+242,+7333,303602,+299000,▲,+8000
'096770,SK이노베이션,+672,+7332,109037,+113600,▲,+3300
'097950,CJ제일제당,+332,+7128,214563,+211000,▲,+11000
'032640,LG유플러스,+4400,+6866,15604,+15690,▲,+70
'195870,해성디에스,+1214,+6464,53234,+58500,▲,+2500
'489790,한화비전,+1168,+6430,55069,-86700,▼,-500
'023530,롯데쇼핑,+795,+6132,77146,+113100,▲,+5600
'078930,GS,+982,+5997,61084,+69200,▲,+3800
'005070,코스모신소재,+1148,+5422,47235,+49750,▲,+900
'033780,KT&G,+374,+5411,144856,-156200,▼,-800
'088980,맥쿼리인프라,+4674,+5320,11382,+11510,▲,+70
'000880,한화,+469,+5215,111252,-121000,▼,-600
'003230,삼양식품,+43,+5075,1184295,+1147000,▲,+47000
'005830,DB손해보험,+386,+4976,128827,+185300,▲,+800
'051915,LG화학우,+286,+4927,172357,+156800,▲,+3500
'443060,HD현대마린솔루션,+243,+4541,186702,+181500,▲,+3300
'282330,BGF리테일,+381,+4539,119050,+123100,▲,+2400
'062040,산일전기,+307,+4428,144465,+157200,▲,+5500
'047050,포스코인터내셔널,+709,+4414,62298,+77700,▲,+5900
'004370,농심,+105,+4311,411785,+377500,▲,+6500
'361610,SK아이이테크놀로지,+1677,+4296,25620,+22100,▲,+350
'229640,LS에코에너지,+1067,+4280,40102,+45400,▲,+1400
'000120,CJ대한통운,+416,+4207,101016,+113300,▲,+500
'006405,삼성SDI우,+206,+4120,199915,-218500,▼,-4500
'093370,후성,+5237,+4048,7729,+7060,▲,+60
'003490,대한항공,+1644,+3962,24102,+26150,▲,+1600
'326030,SK바이오팜,+332,+3812,114899,+98300,▲,+800
'139480,이마트,+444,+3798,85535,+100200,▲,+5800
'008770,호텔신라,+753,+3442,45694,+44500,▲,+1200
