종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-4600,-47693,103684,-199800,▼,-700
'373220,LG에너지솔루션,-751,-31567,420301,+373000,▲,+2000
'000660,SK하이닉스,-376,-20204,537576,-1006000,▼,-7000
'035420,NAVER,-839,-19592,233633,+221000,▲,+500
'005935,삼성전자우,-2380,-19155,80495,-139200,▼,-5000
'066970,엘앤에프,-701,-8263,117956,+110700,▲,+2400
'034020,두산에너빌리티,-1087,-8168,75123,+109600,▲,+3300
'006400,삼성SDI,-248,-7485,301599,-399500,▼,-3000
'009150,삼성전기,-278,-7160,257499,-462000,▼,-17500
'003670,포스코퓨처엠,-313,-6772,216125,+198900,▲,+900
'005380,현대차,-223,-6594,295177,522000,-,0
'042660,한화오션,-490,-5452,111267,-129500,▼,-500
'353200,대덕전자,-1209,-5417,44815,+82800,▲,+5500
'007660,이수페타시스,-393,-4881,124256,-126900,▼,-2600
'035720,카카오,-802,-4692,58471,+50300,▲,+300
'096770,SK이노베이션,-397,-4392,110780,+113600,▲,+3300
'267260,HD현대일렉트릭,-48,-3986,827223,-957000,▼,-1000
'010130,고려아연,-29,-3972,1388409,-1605000,▼,-7000
'000150,두산,-38,-3104,826754,+1169000,▲,+20000
'020150,롯데에너지머티리얼즈,-882,-2969,33676,+40800,▲,+3250
'028260,삼성물산,-84,-2049,243639,+299000,▲,+8000
'064350,현대로템,-114,-2013,176305,-180700,▼,-5600
'012450,한화에어로스페이스,-22,-1960,876174,-1315000,▼,-60000
'402340,SK스퀘어,-59,-1676,284782,-604000,▼,-7000
'001430,세아베스틸지주,-316,-1434,45418,+65900,▲,+800
'004370,농심,-33,-1416,428328,+377500,▲,+6500
'071050,한국금융지주,-84,-1380,164457,+233500,▲,+4500
'034730,SK,-50,-1272,253118,+358000,▲,+12000
'010140,삼성중공업,-503,-1266,25138,+28650,▲,+150
'051910,LG화학,-31,-1163,376286,+308000,▲,+4500
'000880,한화,-122,-971,79322,-121000,▼,-600
'281820,케이씨텍,-273,-965,35375,-49600,▼,-1200
'008930,한미사이언스,-237,-889,37423,+38400,▲,+800
'298040,효성중공업,-4,-836,1882241,+2719000,▲,+26000
'093370,후성,-1083,-828,7643,+7060,▲,+60
'009450,경동나비엔,-144,-814,56502,-66500,▼,-300
'034220,LG디스플레이,-625,-754,12057,+12030,▲,+310
'028050,삼성E&A,-277,-689,24874,+39800,▲,+7200
'005420,코스모화학,-396,-653,16464,+14500,▲,+70
'005690,파미셀,-406,-650,16013,+16100,▲,+170
'249420,일동제약,-145,-580,39989,-31200,▼,-200
'105840,우진,-302,-564,18700,+31200,▲,+5050
'011790,SKC,-47,-514,110093,+99300,▲,+200
'082740,한화엔진,-115,-486,42123,+49000,▲,+450
'336370,솔루스첨단소재,-608,-474,7790,+8800,▲,+620
'006650,대한유화,-30,-456,153267,+135200,▲,+1200
'377300,카카오페이,-95,-429,45369,+63700,▲,+3500
'086790,하나금융지주,-44,-405,91803,-112400,▼,-800
'009830,한화솔루션,-140,-381,27271,+52200,▲,+2450
'244920,에이플러스에셋,-400,-373,9310,+12000,▲,+240
'002710,TCC스틸,-215,-345,16046,+13620,▲,+230
'008060,대덕,-297,-322,10846,+13990,▲,+470
'012510,더존비즈온,-37,-319,85364,+119300,▲,+200
'069960,현대백화점,-31,-285,92418,+90500,▲,+4500
'011210,현대위아,-43,-283,66021,+84700,▲,+500
'092200,디아이씨,-219,-273,12450,9170,-,0
'005940,NH투자증권,-126,-271,21540,+35300,▲,+1900
'003160,디아이,-137,-266,19362,-38300,▼,-150
'180640,한진칼,-22,-258,117636,128000,-,0
'006040,동원산업,-58,-257,44362,+40600,▲,+1550
'097950,CJ제일제당,-12,-253,208439,+211000,▲,+11000
'009420,한올바이오파마,-58,-252,43835,+55900,▲,+400
'002380,KCC,-5,-226,417465,+543000,▲,+9000
'344820,KCC글라스,-79,-212,26838,+26550,▲,+800
'062040,산일전기,-15,-210,141623,+157200,▲,+5500
'028670,팬오션,-517,-194,3751,+5330,▲,+280
'005250,녹십자홀딩스,-107,-185,17262,+13990,▲,+210
'012750,에스원,-20,-151,74651,-87600,▼,-200
'016380,KG스틸,-239,-131,5485,+5920,▲,+270
'051900,LG생활건강,-5,-121,267119,+253500,▲,+10500
'377190,디앤디플랫폼리츠,-338,-116,3448,-3095,▼,-55
'025540,한국단자,-16,-109,69490,+76000,▲,+1700
'003030,세아제강지주,-8,-105,136188,+202000,▲,+25200
'396690,미래에셋글로벌리츠,-402,-105,2610,+2510,▲,+15
'039130,하나투어,-20,-95,48366,+42550,▲,+1000
'293940,신한알파리츠,-162,-89,5498,-5830,▼,-80
'271940,일진하이솔루스,-60,-85,14222,+17300,▲,+900
'014820,동원시스템즈,-31,-82,26820,+25950,▲,+750
'000430,대원강업,-200,-77,3860,+3955,▲,+65
'003490,대한항공,-33,-77,23026,+26150,▲,+1600
'071970,HD현대마린엔진,-9,-72,82470,+79600,▲,+2000
'093050,LF,-35,-65,18830,+22350,▲,+750
'306200,세아제강,-5,-63,118826,+149500,▲,+10600
'00104K,CJ4우(전환),-4,-58,157297,+178500,▲,+7400
'432320,KB스타리츠,-162,-56,3470,+2645,▲,+90
'102460,이연제약,-46,-52,11449,+10170,▲,+70
'192400,쿠쿠홀딩스,-16,-49,30531,+28950,▲,+450
'031440,신세계푸드,-10,-48,47970,+50300,▲,+1850
'075580,세진중공업,-27,-46,17365,+17980,▲,+1040
'011930,신성이엔지,-300,-46,1547,-3010,▼,-70
'020560,아시아나항공,-53,-43,8167,+7130,▲,+110
'323410,카카오뱅크,-19,-40,21054,+25000,▲,+350
'002390,한독,-35,-39,11310,+10790,▲,+90
'006220,제주은행,-34,-39,11642,+13790,▲,+270
'004140,동방,-144,-39,2699,+2930,▲,+130
'357120,코람코라이프인프라리츠,-90,-39,4302,+4645,▲,+5
