종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
138080,오이솔루션,KOSDAQ,,42500,+9500,+28.79,+35900,+42900,+35550,2586891,+280.09,521500000000,12270000
036540,SFA반도체,KOSDAQ,,6470,+480,+8.01,+6270,+6540,+6270,1572606,+103.03,1064100000000,164460000
462870,시프트업,KOSPI,,33900,+1850,+5.77,+32450,+34200,+32300,174292,+126.17,1999600000000,58984000
085660,차바이오텍,KOSDAQ,,18840,+1490,+8.59,+18210,+19000,+18100,369101,-85.81,1741300000000,92426000
298380,에이비엘바이오,KOSDAQ,,180000,+14100,+8.50,+174000,+184000,+174000,399591,+116.63,10077700000000,55987000
097230,HJ중공업,KOSPI,,23950,+2200,+10.11,+22950,+24150,+22300,1114095,-84.02,2162600000000,90295000
491000,리브스메드,KOSDAQ,,70200,+4600,+7.01,+69200,+71500,+68400,467064,-75.34,1751700000000,24953000
371950,풍원정밀,KOSDAQ,,12570,+320,+2.61,+12520,+13160,+12370,71408,-81.02,284900000000,22663000
033100,제룡전기,KOSDAQ,,47000,+3500,+8.05,+44850,+47600,+44850,98896,+108.86,754900000000,16062000
001040,CJ,KOSPI,,201000,+12000,+6.35,+194500,+203000,+192100,108831,-89.97,5864600000000,29177000
010060,OCI홀딩스,KOSPI,,193500,+5700,+3.04,+193800,+197200,-179100,239874,-76.88,3612700000000,18670000
314130,지놈앤컴퍼니,KOSDAQ,,7880,-10,-0.13,+8260,+8320,-7650,531326,-72.95,275000000000,34893000
180400,DXVX,KOSDAQ,,5080,+180,+3.67,+4925,+5110,+4925,255011,-39.04,500000000000,98429000
072990,에이치시티,KOSDAQ,,4555,+280,+6.55,+4330,+4560,+4330,226871,+138.84,65600000000,14406000
005850,에스엘,KOSPI,,58600,+3200,+5.78,+58300,+59000,+57000,118767,-54.06,2721900000000,46449000
005090,SGC에너지,KOSPI,,60500,+2900,+5.03,+61200,+66300,-57500,213821,+157.11,871800000000,14409000
004990,롯데지주,KOSPI,,28600,+1300,+4.76,+28100,+28750,+27850,206202,-69.06,3000400000000,104909000
010120,LS ELECTRIC,KOSPI,,794000,+76000,+10.58,+770000,+810000,+758000,162460,-76.21,23820000000000,30000000
372320,큐로셀,KOSDAQ,,55800,+6700,+13.65,+58300,+58300,+49850,403272,+267.09,839200000000,15039000
0130D0,신한제17호스팩,KOSDAQ,,2045,+45,+2.25,+5760,+6450,+2040,65227428,0.00,10900000000,5340000
062970,한국첨단소재,KOSDAQ,,2995,+690,+29.93,+2640,+2995,+2440,8449203,+260.67,69100000000,23059000
049430,코메론,KOSDAQ,,23150,+2650,+12.93,+21000,+23650,20500,186411,+162.72,209500000000,9048000
474650,링크솔루션,KOSDAQ,,62000,+5600,+9.93,+58700,+64800,+58700,88634,+126.68,354300000000,5714000
080160,모두투어,KOSDAQ,,11310,+400,+3.67,+11190,+11340,+11030,72021,-64.43,213800000000,18900000
105840,우진,KOSPI,,24650,+2300,+10.29,+23450,+24650,+23450,414017,-86.33,497900000000,20198000
064290,인텍플러스,KOSDAQ,,21000,+4190,+24.93,+17710,+21400,+17610,1306911,+689.60,270100000000,12864000
047040,대우건설,KOSPI,,19430,+3880,+24.95,+16880,+19880,+16830,79074566,+430.86,8075500000000,415623000
011780,금호석유화학,KOSPI,,122500,+4600,+3.90,+122900,+123000,+120100,106281,-97.61,3188900000000,26032000
003380,하림지주,KOSDAQ,,14390,+840,+6.20,+14070,+14470,+13900,858884,-55.23,1611800000000,112006000
008350,남선알미늄,KOSPI,,1632,-168,-9.33,-1733,+1830,-1575,83352988,-91.51,210700000000,129079000
294870,HDC현대산업개발,KOSPI,,21400,+950,+4.65,+21250,+21550,+20950,291741,+124.26,1410400000000,65907000
298830,슈어소프트테크,KOSDAQ,,7140,+620,+9.51,+6740,+7170,+6720,504144,+108.86,381700000000,53458000
033790,피노,KOSDAQ,,7840,+60,+0.77,+8120,+8310,-7500,4295195,-60.21,533400000000,68037000
161390,한국타이어앤테크놀로지,KOSPI,,56400,+2300,+4.25,+56600,+57100,+55300,321163,-56.74,6986600000000,123875000
030610,교보증권,KOSPI,,12260,+760,+6.61,+11990,+12380,+11960,105273,-97.21,1397200000000,113963000
051915,LG화학우,KOSPI,,153500,+6900,+4.71,+152400,+155000,+150100,32165,-73.47,1180200000000,7689000
192820,코스맥스,KOSPI,,200000,+3500,+1.78,+202000,+206500,+198100,94505,-61.95,2269900000000,11350000
461300,아이스크림미디어,KOSDAQ,,16360,-360,-2.15,+16830,+16840,-15700,192483,+386.26,217600000000,13302000
