종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005380,현대차,-706,-35512,503193,522000,-,0
'352820,하이브,-525,-19754,376407,-347000,▼,-7500
'005490,POSCO홀딩스,-351,-12237,349024,+343000,▲,+5000
'079550,LIG넥스원,-226,-10975,485647,-664000,▼,-38000
'015760,한국전력,-1733,-10141,58521,+49050,▲,+750
'034020,두산에너빌리티,-1105,-10064,91092,+109600,▲,+3300
'006400,삼성SDI,-267,-10026,375703,-399500,▼,-3000
'298040,효성중공업,-38,-9774,2598191,+2719000,▲,+26000
'105560,KB금융,-633,-8692,137239,-153800,▼,-1900
'035420,NAVER,-282,-7822,277536,+221000,▲,+500
'009830,한화솔루션,-2143,-5963,27833,+52200,▲,+2450
'278470,에이피알,-209,-5700,273149,-361500,▼,-7500
'010130,고려아연,-29,-5377,1876037,-1605000,▼,-7000
'042660,한화오션,-318,-4419,139004,-129500,▼,-500
'005387,현대차2우B,-161,-4408,273586,-264500,▼,-6000
'066970,엘앤에프,-345,-4407,127846,+110700,▲,+2400
'010140,삼성중공업,-1430,-4223,29526,+28650,▲,+150
'018260,삼성에스디에스,-230,-4010,174080,+162000,▲,+500
'457190,이수스페셜티케미컬,-332,-3559,107091,-91300,▼,-1000
'000720,현대건설,-336,-3489,103851,-167200,▼,-2300
'006260,LS,-154,-3484,225977,+305000,▲,+14500
'298020,효성티앤씨,-90,-3417,378494,-369500,▼,-19000
'003160,디아이,-901,-3195,35450,-38300,▼,-150
'009150,삼성전기,-106,-2946,278070,-462000,▼,-17500
'000100,유한양행,-259,-2816,108607,+99700,▲,+1000
'161390,한국타이어앤테크놀로지,-415,-2659,64073,+57500,▲,+500
'051910,LG화학,-77,-2446,317847,+308000,▲,+4500
'086790,하나금융지주,-224,-2292,102121,-112400,▼,-800
'007660,이수페타시스,-193,-2278,118309,-126900,▼,-2600
'439260,대한조선,-317,-2221,69992,-91200,▼,-3700
'007810,코리아써키트,-301,-2157,71569,+64500,▲,+2400
'010120,LS ELECTRIC,-35,-1993,563219,+889000,▲,+16000
'082740,한화엔진,-338,-1862,55143,+49000,▲,+450
'066570,LG전자,-178,-1771,99745,+117300,▲,+1100
'000150,두산,-20,-1726,860872,+1169000,▲,+20000
'017670,SK텔레콤,-224,-1637,72939,+78300,▲,+100
'086280,현대글로비스,-66,-1632,245894,-230000,▼,-500
'373220,LG에너지솔루션,-38,-1537,402075,+373000,▲,+2000
'069620,대웅제약,-82,-1389,169000,+160400,▲,+400
'323410,카카오뱅크,-574,-1326,23092,+25000,▲,+350
'178920,PI첨단소재,-776,-1267,16335,-22550,▼,-550
'014680,한솔케미칼,-41,-1208,293994,+290000,▲,+6500
'009540,HD한국조선해양,-27,-1136,415722,-404500,▼,-9000
'028260,삼성물산,-37,-1105,300496,+299000,▲,+8000
'055550,신한지주,-125,-1057,84719,-96100,▼,-400
'316140,우리금융지주,-341,-1037,30418,+33800,▲,+200
'012330,현대모비스,-23,-1031,450841,-403500,▼,-9500
'103140,풍산,-77,-957,123659,-99300,▼,-600
'028050,삼성E&A,-305,-945,31010,+39800,▲,+7200
'195870,해성디에스,-149,-942,63455,+58500,▲,+2500
'006805,미래에셋증권우,-457,-940,20549,+22850,▲,+600
'047810,한국항공우주,-55,-914,165850,-186200,▼,-4200
'060980,HL홀딩스,-195,-879,45156,+46300,▲,+1500
'271560,오리온,-72,-851,117978,+135200,▲,+4600
'047040,대우건설,-1701,-842,4950,+19110,▲,+2940
'068270,셀트리온,-37,-772,210630,-201000,▼,-1000
'003490,대한항공,-310,-724,23374,+26150,▲,+1600
'033780,KT&G,-46,-674,146756,-156200,▼,-800
'0126Z0,삼성에피스홀딩스,-10,-632,609840,+547000,▲,+15000
'128940,한미약품,-13,-617,484869,+555000,▲,+36000
'071320,지역난방공사,-58,-572,99417,+92600,▲,+2900
'329180,HD현대중공업,-10,-569,575710,-561000,▼,-6000
'003670,포스코퓨처엠,-25,-560,224467,+198900,▲,+900
'011070,LG이노텍,-23,-558,244474,+295500,▲,+9500
'003545,대신증권우,-239,-554,23165,+27350,▲,+250
'010060,OCI홀딩스,-48,-544,113852,+205000,▲,+6800
'003550,LG,-59,-539,90555,+94500,▲,+4000
'022100,포스코DX,-135,-530,39324,+32200,▲,+450
'051600,한전KPS,-80,-452,56497,+67400,▲,+6000
'483650,달바글로벌,-27,-433,161369,+159000,▲,+4100
'000810,삼성화재,-8,-420,502673,-476000,▼,-2500
'100840,SNT에너지,-98,-418,42526,+53800,▲,+12250
'020150,롯데에너지머티리얼즈,-98,-387,39476,+40800,▲,+3250
'052690,한전기술,-29,-383,132928,+175400,▲,+7400
'272210,한화시스템,-43,-379,89066,-135800,▼,-5200
'064960,SNT모티브,-102,-360,35134,+32800,▲,+550
'361610,SK아이이테크놀로지,-127,-350,27576,+22100,▲,+350
'006650,대한유화,-20,-310,155486,+135200,▲,+1200
'011170,롯데케미칼,-36,-302,83232,+85100,▲,+2700
'003570,SNT다이내믹스,-60,-298,49945,-47700,▼,-350
'009970,영원무역홀딩스,-14,-277,204625,-221000,▼,-500
