종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,-82,-4190,508023,-354000,▼,-6000
'119850,지엔씨에너지,-890,-2677,30070,+35400,▲,+1750
'170920,엘티씨,-983,-2013,20476,-34000,▼,-100
'039030,이오테크닉스,-82,-1994,242719,+425000,▲,+12500
'214450,파마리서치,-33,-1938,586871,+327500,▲,+7000
'124500,아이티센글로벌,-1102,-1778,16139,-61600,▼,-3600
'247540,에코프로비엠,-138,-1621,117910,+190100,▲,+400
'098460,고영,-964,-1498,15546,-29050,▼,-650
'036930,주성엔지니어링,-378,-1218,32230,+72800,▲,+11800
'102710,이엔에프테크놀로지,-204,-1081,52938,-55400,▼,-1200
'145020,휴젤,-33,-1027,308887,+263500,▲,+1500
'356860,티엘비,-210,-965,45937,-77400,▼,-2400
'003380,하림지주,-1202,-952,7922,+17700,▲,+2600
'098070,한텍,-217,-940,43324,+47550,▲,+2950
'348210,넥스틴,-168,-859,51157,-79800,▼,-200
'095340,ISC,-109,-848,77561,+245000,▲,+500
'251970,펌텍코리아,-135,-844,62715,+47350,▲,+1750
'018290,브이티,-271,-824,30439,+15930,▲,+1280
'222800,심텍,-199,-738,37068,+62500,▲,+2400
'376300,디어유,-147,-678,46241,+35950,▲,+200
'214150,클래시스,-124,-657,52997,+53700,▲,+1200
'086450,동국제약,-340,-651,19152,+18800,▲,+900
'416180,신성에스티,-164,-605,36850,-34500,▼,-400
'087010,펩트론,-19,-569,296113,+343500,▲,+26000
'064290,인텍플러스,-304,-562,18485,-17180,▼,-770
'123330,제닉,-185,-518,27941,+24950,▲,+1400
'309710,아이티켐,-212,-491,23201,-32550,▼,-2600
'101970,우양에이치씨,-289,-477,16524,+13800,▲,+1700
'226950,올릭스,-48,-464,96470,+185700,▲,+3900
'107640,한중엔시에스,-119,-454,38147,+52000,▲,+300
'131970,두산테스나,-110,-452,41127,+99900,▲,+8000
'082920,비츠로셀,-153,-434,28447,-29100,▼,-1850
'474650,링크솔루션,-214,-426,19910,+62000,▲,+200
'281740,레이크머티리얼즈,-329,-425,12907,+19980,▲,+160
'200710,에이디테크놀로지,-149,-403,26961,+47250,▲,+650
'475400,씨메스,-133,-387,28994,-35350,▼,-850
'304360,에스바이오메딕스,-163,-384,23501,32950,-,0
'060370,LS마린솔루션,-148,-365,24725,+31700,▲,+350
'389650,넥스트바이오메디컬,-48,-359,74626,+79100,▲,+3100
'178320,서진시스템,-155,-346,22327,+48000,▲,+2600
'455900,엔젤로보틱스,-116,-317,27308,+27700,▲,+150
'108380,대양전기공업,-111,-294,26495,+28450,▲,+1150
'336570,원텍,-268,-269,10048,+7070,▲,+150
'340570,티앤엘,-53,-265,50228,+47050,▲,+350
'067160,SOOP,-35,-263,76022,+63100,▲,+500
'476060,온코닉테라퓨틱스,-60,-260,43572,-23900,▼,-1200
'052710,아모텍,-185,-257,13873,-13450,▼,-570
'464080,에스오에스랩,-208,-240,11520,+17120,▲,+440
'347700,스피어,-222,-235,10569,-45250,▼,-600
'215200,메가스터디교육,-50,-233,46981,+48000,▲,+2050
'204270,제이앤티씨,-104,-228,21952,+18010,▲,+80
'220100,퓨쳐켐,-120,-222,18557,21000,-,0
'080580,오킨스전자,-232,-219,9445,-20350,▼,-500
'384470,코어라인소프트,-400,-206,5155,+3490,▲,+105
'310210,보로노이,-12,-202,163019,+324500,▲,+4500
'257720,실리콘투,-44,-200,45924,+38600,▲,+2100
'355390,크라우드웍스,-350,-197,5627,+2775,▲,+65
'243840,신흥에스이씨,-389,-188,4830,+6480,▲,+280
'460930,현대힘스,-67,-179,26652,+18200,▲,+640
'322510,제이엘케이,-300,-178,5946,+7760,▲,+60
'260970,에스앤디,-15,-172,114520,+54500,▲,+400
'226330,신테카바이오,-400,-170,4261,+3490,▲,+285
'042520,한스바이오메드,-113,-169,14910,-52900,▼,-2800
'230240,에치에프알,-103,-158,15258,+27000,▲,+1500
'228670,레이,-246,-153,6215,+5330,▲,+200
'127120,제이에스링크,-65,-153,23480,+39700,▲,+450
