종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+9836,+70439,71611,-177000,[v],-2700
'033780,KT&G,+955,+12994,135996,-157200,[v],-800
'005935,삼성전자우,+1281,+7490,58460,-121100,[v],-5100
'000270,기아,+698,+7246,103747,-151100,[v],-4700
'068270,셀트리온,+398,+6955,174767,-201000,[v],-5000
'000100,유한양행,+195,+2242,114959,-98200,[v],-2200
'000150,두산,+38,+2087,550278,-1116000,[v],-87000
'000660,SK하이닉스,+59,+1604,271895,-877000,[v],-45000
'012330,현대모비스,+51,+1535,298557,-397500,[v],-11000
'035720,카카오,+237,+1461,61687,-47150,[v],-1650
'006400,삼성SDI,+59,+1329,225433,+416000,[^],+10500
'077970,STX엔진,+363,+1309,36044,-31900,[v],-1600
'081660,미스토홀딩스,+300,+1105,36865,+40950,[^],+750
'241560,두산밥캣,+185,+1044,56305,-58200,[v],-1400
'192820,코스맥스,+50,+959,191267,-192000,[v],-13000
'114090,GKL,+520,+860,16537,-11570,[v],-310
'064400,LG씨엔에스,+118,+852,72007,-59000,[v],-2100
'034020,두산에너빌리티,+126,+844,66793,-94300,[v],-3800
'373220,LG에너지솔루션,+21,+829,404224,+409500,[^],+15000
'001040,CJ,+53,+768,144985,-199000,[v],-7500
'042660,한화오션,+71,+749,106252,-119100,[v],-4100
'012450,한화에어로스페이스,+8,+715,887422,-1298000,[v],-37000
'454910,두산로보틱스,+112,+704,62938,-81000,[v],-3900
'066970,엘앤에프,+76,+671,88013,+156800,[^],+1500
'439260,대한조선,+69,+618,89170,-82100,[v],-3600
'003670,포스코퓨처엠,+37,+606,163588,+218000,[^],+9000
'018260,삼성에스디에스,+39,+591,152223,-153800,[v],-2500
'005830,DB손해보험,+39,+509,129831,-164300,[v],-8600
'088350,한화생명,+1595,+504,3160,-4560,[v],-160
'161390,한국타이어앤테크놀로지,+124,+498,40177,-55100,[v],-2900
'052690,한전기술,+49,+482,97877,-154900,[v],-2100
'082740,한화엔진,+122,+472,38641,-44650,[v],-2000
'377300,카카오페이,+70,+457,65121,-50800,[v],-2700
'450080,에코프로머티,+75,+424,56733,-72100,[v],-1300
'010120,LS ELECTRIC,+14,+419,299603,-777000,[v],-24000
'005070,코스모신소재,+76,+376,49630,+53400,[^],+1700
'017670,SK텔레콤,+63,+356,56088,-78100,[v],-1800
'000320,노루홀딩스,+131,+344,26325,-21250,[v],-650
'093370,후성,+596,+343,5748,-7200,[v],-170
'103140,풍산,+27,+338,124586,-89200,[v],-2500
'024110,기업은행,+173,+337,19517,-22100,[v],-1450
'012510,더존비즈온,+48,+331,69339,-119100,[v],-200
'036570,엔씨소프트,+15,+317,211164,-222000,[v],-8000
'272210,한화시스템,+53,+281,52660,-118400,[v],-5700
'457190,이수스페셜티케미컬,+51,+247,48510,-92200,[v],-2200
'001440,대한전선,+145,+244,16782,-27800,[v],-450
'035000,HS애드,+272,+237,8704,-8180,[v],-480
'012320,경동인베스트,+39,+234,59918,57100,-,0
'100840,SNT에너지,+46,+230,50077,+53300,[^],+5100
'229640,LS에코에너지,+54,+228,42137,-42300,[v],-2000
'161890,한국콜마,+28,+225,79330,-77000,[v],-3200
'008930,한미사이언스,+51,+215,42157,-37300,[v],-1100
'034730,SK,+11,+214,186601,-324500,[v],-9500
'336260,두산퓨얼셀,+73,+213,29142,-36150,[v],-2000
'103590,일진전기,+51,+201,39177,-71400,[v],-3700
'244920,에이플러스에셋,+294,+200,6789,+10930,[^],+420
'009540,HD한국조선해양,+5,+198,377837,-350000,[v],-17000
'005420,코스모화학,+104,+197,18894,+15470,[^],+70
'483650,달바글로벌,+11,+196,173158,-148300,[v],-6200
'011790,SKC,+18,+184,101643,-96000,[v],-2700
'035250,강원랜드,+99,+180,18225,-17900,[v],-360
'120110,코오롱인더,+48,+173,35950,-77700,[v],-2300
'009160,SIMPAC,+330,+159,4830,+5150,[^],+165
'138930,BNK금융지주,+107,+159,14779,-18260,[v],-420
'069620,대웅제약,+12,+158,134473,-163700,[v],-3300
'395400,SK리츠,+323,+155,4801,-6280,[v],-210
'015760,한국전력,+37,+145,39162,-42050,[v],-1850
'071970,HD현대마린엔진,+17,+140,84523,-71600,[v],-5100
