종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'214450,파마리서치,+156,+7213,461469,+327500,▲,+7000
'099320,쎄트렉아이,+324,+4075,125900,-177800,▼,-8400
'295310,에이치브이엠,+366,+2950,80566,92200,-,0
'347850,디앤디파마텍,+269,+2884,107122,78900,-,0
'476830,알지노믹스,+115,+2211,192437,+215000,▲,+1000
'043260,성호전자,+1637,+2210,13501,+45000,▲,+5000
'023160,태광,+768,+2083,27111,+35200,▲,+6300
'014620,성광벤드,+569,+1670,29359,+37500,▲,+5750
'086520,에코프로,+162,+1516,93835,-150900,▼,-200
'388210,씨엠티엑스,+142,+1414,99635,+150100,▲,+100
'0015S0,페스카로,+763,+1402,18393,+16600,▲,+170
'491000,리브스메드,+217,+1334,61553,-81500,▼,-200
'058610,에스피지,+158,+1287,81474,-120300,▼,-2900
'141080,리가켐바이오,+63,+1117,176892,+213000,▲,+13100
'348210,넥스틴,+156,+1097,70405,-79800,▼,-200
'074600,원익QnC,+471,+1075,22807,+34300,▲,+550
'437730,삼현,+157,+1031,65825,-55400,▼,-600
'098460,고영,+306,+818,26715,-29050,▼,-650
'078350,한양디지텍,+355,+814,22919,+27400,▲,+400
'403870,HPSP,+230,+777,33792,-51200,▼,-500
'189300,인텔리안테크,+89,+670,75039,-121800,▼,-1600
'089970,브이엠,+231,+647,27943,-47800,▼,-1000
'371950,풍원정밀,+450,+507,11261,-13210,▼,-40
'041510,에스엠,+43,+505,116771,+98000,▲,+900
'126340,비나텍,+58,+498,86584,+143700,▲,+4300
'124500,아이티센글로벌,+135,+477,35415,-61600,▼,-3600
'218410,RFHIC,+120,+464,38524,+81600,▲,+2900
'101490,에스앤에스텍,+72,+414,57908,-85700,▼,-200
'033790,피노,+704,+399,5659,-4850,▼,-100
'006730,서부T&D,+276,+359,12995,14840,-,0
'089890,코세스,+144,+340,23641,-25550,▼,-1250
'253450,스튜디오드래곤,+72,+326,45013,+40000,▲,+950
'166090,하나머티리얼즈,+64,+311,48566,+62000,▲,+2900
'067000,조이시티,+1295,+308,2377,+2540,▲,+210
'247540,에코프로비엠,+20,+305,150002,+190100,▲,+400
'214150,클래시스,+45,+262,58435,+53700,▲,+1200
'000250,삼천당제약,+10,+252,259070,+900000,▲,+105000
'036930,주성엔지니어링,+73,+240,33114,+72800,▲,+11800
'131290,티에스이,+38,+236,61991,-121400,▼,-3400
'036890,진성티이씨,+155,+222,14295,+16910,▲,+790
'489500,엘케이켐,+72,+221,30492,+38700,▲,+2650
'419530,SAMG엔터,+54,+216,39636,+35900,▲,+1450
'290740,액트로,+105,+214,20278,-22100,▼,-600
'031980,피에스케이홀딩스,+41,+210,51384,+111000,▲,+4200
'441270,파인엠텍,+197,+209,10576,+11360,▲,+710
'278280,천보,+41,+203,49269,+47300,▲,+300
'488280,에스투더블유,+72,+200,27877,-15540,▼,-160
'041920,메디아나,+139,+200,14453,+19850,▲,+700
'222800,심텍,+41,+192,46655,+62500,▲,+2400
'240810,원익IPS,+24,+188,77457,+124000,▲,+3100
'039830,오로라,+130,+187,14392,+10320,▲,+90
'081180,쎄크,+110,+180,16280,-12450,▼,-200
'281740,레이크머티리얼즈,+114,+172,15078,+19980,▲,+160
'481070,에이유브랜즈,+82,+169,20657,+18290,▲,+250
'376900,로킷헬스케어,+21,+153,71868,+130700,▲,+2000
