종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'145020,휴젤,-277,-6263,226030,+263500,▲,+1500
'122870,와이지엔터테인먼트,-392,-3249,82919,+60200,▲,+100
'247540,에코프로비엠,-164,-2559,156121,+190100,▲,+400
'041510,에스엠,-223,-2538,113594,+98000,▲,+900
'078600,대주전자재료,-249,-1845,74047,+127500,▲,+7800
'089030,테크윙,-295,-1743,59153,-58000,▼,-500
'347850,디앤디파마텍,-47,-1462,312122,78900,-,0
'018290,브이티,-567,-1364,24063,+15930,▲,+1280
'357780,솔브레인,-47,-1258,266194,+430000,▲,+8000
'376300,디어유,-344,-1252,36338,+35950,▲,+200
'000250,삼천당제약,-51,-1214,236183,+900000,▲,+105000
'086520,에코프로,-123,-1137,92377,-150900,▼,-200
'013030,하이록코리아,-330,-1130,34255,+37700,▲,+2400
'095340,ISC,-155,-1075,69389,+245000,▲,+500
'036830,솔브레인홀딩스,-244,-989,40507,+52300,▲,+600
'058470,리노공업,-175,-934,53434,-112000,▼,-5100
'031980,피에스케이홀딩스,-201,-926,46125,+111000,▲,+4200
'277810,레인보우로보틱스,-20,-920,451617,-668000,▼,-50000
'090360,로보스타,-85,-746,87417,-64600,▼,-1100
'403870,HPSP,-227,-729,32169,-51200,▼,-500
'456010,아이씨티케이,-370,-663,17947,+14370,▲,+300
'356860,티엘비,-102,-615,60133,-77400,▼,-2400
'200670,휴메딕스,-108,-529,48943,+35700,▲,+550
'035900,JYP Ent.,-68,-524,76785,-66800,▼,-100
'204620,글로벌텍스프리,-930,-491,5275,+4830,▲,+370
'265520,AP시스템,-223,-422,18903,+22950,▲,+100
'161580,필옵틱스,-67,-349,52293,-39050,▼,-1050
'456160,지투지바이오,-50,-337,67176,+88700,▲,+1800
'450950,아스테라시스,-186,-310,16630,+11780,▲,+50
'079370,제우스,-216,-310,14366,-17500,▼,-360
'281740,레이크머티리얼즈,-215,-302,14055,+19980,▲,+160
'437730,삼현,-98,-290,29710,-55400,▼,-600
'473980,노머스,-110,-283,25725,+19100,▲,+1240
'095610,테스,-56,-231,41082,-65500,▼,-600
'950140,잉글우드랩,-171,-229,13394,-12550,▼,-240
'260970,에스앤디,-34,-228,68007,+54500,▲,+400
'110790,크리스에프앤씨,-500,-222,4448,-4050,▼,-5
'399720,가온칩스,-40,-208,52026,+66000,▲,+600
'044490,태웅,-76,-201,26516,+58600,▲,+13300
'160190,하이젠알앤엠,-35,-182,52660,-43600,▼,-10100
'053610,프로텍,-57,-168,29585,-57700,▼,-1400
'125490,한라캐스트,-138,-146,10633,+17140,▲,+880
'298380,에이비엘바이오,-14,-138,100689,+190200,▲,+200
'083650,비에이치아이,-29,-131,45570,+109800,▲,+5500
'122990,와이솔,-240,-131,5446,+7570,▲,+110
'080220,제주반도체,-66,-130,19596,+44300,▲,+1400
'323990,박셀바이오,-127,-126,9972,-7980,▼,-50
'058970,엠로,-29,-125,42663,-30550,▼,-200
'220100,퓨쳐켐,-58,-122,21009,21000,-,0
'214450,파마리서치,-2,-102,489105,+327500,▲,+7000
'252990,샘씨엔에스,-123,-100,8161,+10470,▲,+30
'019210,와이지-원,-200,-100,4986,-12550,▼,-260
'365340,성일하이텍,-24,-99,41443,+59300,▲,+1500
'451760,컨텍,-102,-85,8289,+17490,▲,+470
'310210,보로노이,-4,-79,207583,+324500,▲,+4500
'187790,나노,-300,-76,2547,-4090,▼,-100
'014620,성광벤드,-25,-72,29035,+37500,▲,+5750
'131290,티에스이,-13,-62,48551,-121400,▼,-3400
'041190,우리기술투자,-56,-47,8346,-6770,▼,-30
'200710,에이디테크놀로지,-20,-35,17689,+47250,▲,+650
'419530,SAMG엔터,-5,-29,52686,+35900,▲,+1450
'278280,천보,-4,-29,68899,+47300,▲,+300
'230360,에코마케팅,-23,-26,11344,+15900,▲,+10
'098460,고영,-12,-20,16198,-29050,▼,-650
'481070,에이유브랜즈,-12,-18,14480,+18290,▲,+250
'166090,하나머티리얼즈,-3,-12,36248,+62000,▲,+2900
'114840,아이패밀리에스씨,-6,-10,16907,+11700,▲,+510
'402030,코난테크놀로지,-2,-4,26804,+18820,▲,+60
'032500,케이엠더블유,-1,--2,-26426,+32450,▲,+3250
'486990,노타,-0,-0,48600,-43000,▼,-1850
