종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005935,삼성전자우,+9784,+73869,75497,-139200,▼,-5000
'042660,한화오션,+5669,+63941,112783,-129500,▼,-500
'066570,LG전자,+6396,+57028,89169,+117300,▲,+1100
'103590,일진전기,+6279,+28369,45184,+82300,▲,+200
'009150,삼성전기,+1230,+25852,210241,-462000,▼,-17500
'034730,SK,+918,+20474,223119,+358000,▲,+12000
'051910,LG화학,+566,+19465,343759,+308000,▲,+4500
'329180,HD현대중공업,+365,+18731,512732,-561000,▼,-6000
'006800,미래에셋증권,+7062,+16701,23650,+67900,▲,+1200
'064350,현대로템,+730,+15412,211042,-180700,▼,-5600
'00680K,미래에셋증권2우B,+11921,+12169,10208,+21600,▲,+1400
'035720,카카오,+2064,+12084,58535,+50300,▲,+300
'010120,LS ELECTRIC,+380,+12031,316879,+889000,▲,+16000
'039490,키움증권,+416,+10976,263919,+464000,▲,+15000
'006260,LS,+542,+10693,197369,+305000,▲,+14500
'003670,포스코퓨처엠,+528,+9816,186079,+198900,▲,+900
'000880,한화,+1005,+8700,86576,-121000,▼,-600
'259960,크래프톤,+302,+8608,284651,+236000,▲,+4000
'096770,SK이노베이션,+596,+6979,117061,+113600,▲,+3300
'003550,LG,+911,+6970,76492,+94500,▲,+4000
'028050,삼성E&A,+2493,+6866,27541,+39800,▲,+7200
'000100,유한양행,+582,+6861,117840,+99700,▲,+1000
'298040,효성중공업,+41,+6848,1672207,+2719000,▲,+26000
'010060,OCI홀딩스,+692,+6789,98159,+205000,▲,+6800
'071970,HD현대마린엔진,+742,+6593,88826,+79600,▲,+2000
'003530,한화투자증권,+11607,+6133,5284,+7920,▲,+540
'105560,KB금융,+491,+5731,116811,-153800,▼,-1900
'336260,두산퓨얼셀,+1685,+5648,33530,-42900,▼,-3000
'454910,두산로보틱스,+746,+5507,73862,+89800,▲,+600
'071050,한국금융지주,+283,+4956,175190,+233500,▲,+4500
'005387,현대차2우B,+268,+4894,182825,-264500,▼,-6000
'001440,대한전선,+2694,+4763,17677,+30700,▲,+600
'012510,더존비즈온,+522,+4673,89490,+119300,▲,+200
'032830,삼성생명,+296,+4666,157467,-226500,▼,-4000
'064400,LG씨엔에스,+744,+4634,62317,+66800,▲,+1900
'009540,HD한국조선해양,+109,+4593,422902,-404500,▼,-9000
'034220,LG디스플레이,+3149,+4544,14429,+12030,▲,+310
'161390,한국타이어앤테크놀로지,+1039,+4401,42375,+57500,▲,+500
'005940,NH투자증권,+2028,+4175,20582,+35300,▲,+1900
'294870,HDC현대산업개발,+1918,+3678,19177,+24350,▲,+2800
'066970,엘앤에프,+350,+3575,102206,+110700,▲,+2400
'207940,삼성바이오로직스,+32,+3547,1116142,+1602000,▲,+17000
'018880,한온시스템,+9097,+3502,3850,+4140,▲,+30
'071055,한국금융지주우,+294,+3478,118348,+172000,▲,+5600
'483650,달바글로벌,+244,+3430,140415,+159000,▲,+4100
'161890,한국콜마,+440,+3334,75834,+77100,▲,+7300
'377300,카카오페이,+639,+3219,50393,+63700,▲,+3500
'241560,두산밥캣,+517,+3057,59130,+63300,▲,+1500
'088980,맥쿼리인프라,+2572,+2933,11401,+11510,▲,+70
'003490,대한항공,+1314,+2912,22166,+26150,▲,+1600
'457190,이수스페셜티케미컬,+533,+2893,54236,-91300,▼,-1000
'204320,HL만도,+770,+2787,36210,+54000,▲,+1000
'006280,녹십자,+205,+2667,130432,+147100,▲,+1900
'002380,KCC,+64,+2507,393453,+543000,▲,+9000
'278470,에이피알,+105,+2380,226576,-361500,▼,-7500
'011210,현대위아,+428,+2280,53297,+84700,▲,+500
'003540,대신증권,+816,+2267,27781,+40450,▲,+800
'092200,디아이씨,+4412,+2258,5117,9170,-,0
'069620,대웅제약,+147,+2066,140195,+160400,▲,+400
'100090,SK오션플랜트,+957,+1997,20863,+25550,-,+5870
'036570,엔씨소프트,+95,+1924,202492,+226000,▲,+5000
'068270,셀트리온,+107,+1899,177018,-201000,▼,-1000
'023590,다우기술,+521,+1856,35641,+51200,▲,+2250
'004370,농심,+43,+1856,431160,+377500,▲,+6500
'000720,현대건설,+312,+1772,56855,-167200,▼,-2300
'066575,LG전자우,+410,+1772,43176,+53700,▲,+700
'282330,BGF리테일,+165,+1756,106103,+123100,▲,+2400
'181710,NHN,+666,+1720,25818,-38250,▼,-50
'001720,신영증권,+119,+1655,139217,+208000,▲,+1000
'018670,SK가스,+70,+1651,234329,+266500,▲,+17500
'000810,삼성화재,+37,+1650,441469,-476000,▼,-2500
'139480,이마트,+226,+1648,73048,+100200,▲,+5800
'018260,삼성에스디에스,+97,+1629,167770,+162000,▲,+500
'383220,F&F,+242,+1544,63824,+62100,▲,+2000
'010950,S-Oil,+234,+1536,65744,+111800,▲,+600
'001750,한양증권,+783,+1481,18920,+26600,▲,+600
'001270,부국증권,+214,+1455,67840,+78600,▲,+1500
'000815,삼성화재우,+42,+1419,340403,+395000,▲,+2000
'010820,퍼스텍,+3090,+1412,4570,-7060,▼,-410
'075580,세진중공업,+663,+1368,20648,+17980,▲,+1040
'002710,TCC스틸,+718,+1330,18512,+13620,▲,+230
'036460,한국가스공사,+330,+1328,40207,+37500,▲,+1250
