종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'145020,휴젤,-109,-2974,273663,+263500,▲,+1500
'041510,에스엠,-127,-1586,125363,+98000,▲,+900
'141080,리가켐바이오,-87,-1313,150102,+213000,▲,+13100
'095340,ISC,-160,-1279,80145,+245000,▲,+500
'214430,아이쓰리시스템,-113,-854,75336,+96600,▲,+200
'039030,이오테크닉스,-32,-814,251743,+425000,▲,+12500
'056190,에스에프에이,-310,-740,23854,+29650,▲,+950
'194700,노바렉스,-400,-718,17949,-13400,▼,-30
'376300,디어유,-162,-671,41419,+35950,▲,+200
'041190,우리기술투자,-600,-654,10902,-6770,▼,-30
'087010,펩트론,-21,-602,287142,+343500,▲,+26000
'336570,원텍,-540,-486,8996,+7070,▲,+150
'035760,CJ ENM,-68,-479,70228,+62500,▲,+900
'417200,LS머트리얼즈,-510,-476,9334,+25300,▲,+1550
'200670,휴메딕스,-88,-441,50110,+35700,▲,+550
'356860,티엘비,-68,-417,61223,-77400,▼,-2400
'114840,아이패밀리에스씨,-204,-403,19761,+11700,▲,+510
'115180,큐리언트,-200,-392,19580,-44750,▼,-300
'082920,비츠로셀,-132,-391,29567,-29100,▼,-1850
'083450,GST,-151,-387,25688,30000,-,0
'298380,에이비엘바이오,-38,-343,89671,+190200,▲,+200
'126340,비나텍,-67,-331,49518,+143700,▲,+4300
'124500,아이티센글로벌,-150,-314,20929,-61600,▼,-3600
'018290,브이티,-103,-298,28925,+15930,▲,+1280
'101490,에스앤에스텍,-50,-260,52049,-85700,▼,-200
'225570,넥슨게임즈,-188,-252,13417,+11070,▲,+150
'078600,대주전자재료,-39,-251,64660,+127500,▲,+7800
'950140,잉글우드랩,-200,-250,12516,-12550,▼,-240
'159010,아스플로,-518,-240,4643,+5090,▲,+10
'319660,피에스케이,-64,-225,35312,+85500,▲,+3000
'251970,펌텍코리아,-34,-194,56545,+47350,▲,+1750
'092870,엑시콘,-115,-187,16298,-31250,▼,-500
'101360,에코앤드림,-100,-181,18073,+17340,▲,+40
'214150,클래시스,-35,-172,48866,+53700,▲,+1200
'144960,뉴파워프라즈마,-265,-169,6377,+5700,▲,+50
'473980,노머스,-54,-161,29596,+19100,▲,+1240
'138080,오이솔루션,-130,-157,12065,+33900,▲,+2300
'137400,피엔티,-43,-148,34439,+47750,▲,+1000
'123330,제닉,-64,-144,22667,+24950,▲,+1400
'214450,파마리서치,-2,-132,543872,+327500,▲,+7000
'143240,사람인,-88,-123,13950,+14350,▲,+60
'060150,인선이엔티,-270,-118,4368,+4140,▲,+100
'260970,에스앤디,-12,-118,98784,+54500,▲,+400
'053030,바이넥스,-71,-113,16005,+12640,▲,+240
'036810,에프에스티,-34,-111,32744,-42400,▼,-600
'488280,에스투더블유,-41,-106,25700,-15540,▼,-160
'278280,천보,-24,-103,42739,+47300,▲,+300
'322310,오로스테크놀로지,-34,-100,29018,+33050,▲,+50
'052400,코나아이,-20,-94,47000,-57500,▼,-1000
'006730,서부T&D,-101,-91,9052,14840,-,0
'125490,한라캐스트,-105,-90,8592,+17140,▲,+880
'200130,콜마비앤에이치,-59,-86,14699,+11990,▲,+480
'215200,메가스터디교육,-20,-85,42716,+48000,▲,+2050
'0008Z0,에스엔시스,-20,-83,41547,+30300,▲,+400
'377450,리파인,-57,-78,13668,+11960,▲,+10
'041920,메디아나,-150,-77,5109,+19850,▲,+700
'036620,감성코퍼레이션,-128,-73,5740,-5430,▼,-50
'411080,샌즈랩,-80,-71,8872,+6320,▲,+170
'274400,이노시뮬레이션,-170,-69,4088,+3750,▲,+5
'064550,바이오니아,-48,-65,13479,+11870,▲,+50
'403870,HPSP,-17,-63,36277,-51200,▼,-500
'123410,코리아에프티,-100,-59,5905,-7250,▼,-80
'140860,파크시스템스,-2,-59,263843,-272500,▼,-5000
'051370,인터플렉스,-60,-59,9829,+13750,▲,+580
'086450,동국제약,-30,-56,18619,+18800,▲,+900
'108380,대양전기공업,-20,-55,27571,+28450,▲,+1150
'240550,동방메디컬,-50,-51,10207,+6910,▲,+170
'340570,티앤엘,-10,-49,47377,+47050,▲,+350
'218410,RFHIC,-13,-37,28878,+81600,▲,+2900
'003380,하림지주,-50,-36,7118,+17700,▲,+2600
'092730,네오팜,-20,-34,17000,+17800,▲,+150
'095660,네오위즈,-13,-32,24190,25250,-,0
'104460,디와이피엔에프,-20,-27,14028,+15970,▲,+630
'005710,대원산업,-20,-22,10827,+13170,▲,+180
'036200,유니셈,-9,-12,13818,+10180,▲,+130
'092130,이크레더블,-5,-8,16408,+15250,▲,+140
'160190,하이젠알앤엠,-1,-7,93000,-43600,▼,-10100
'307280,원바이오젠,-1,-1,5590,+7160,▲,+100
