종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'493280,아이엠바이오로직스,-742,-6955,93666,-76100,▼,-27900
'373220,LG에너지솔루션,-182,-6559,359424,-355500,▼,-20000
'098070,한텍,-1119,-6544,58507,+56700,▲,+8800
'079550,LIG넥스원,-102,-6475,634336,-623000,▼,-38000
'034020,두산에너빌리티,-517,-5381,104113,-99000,▼,-10600
'298380,에이비엘바이오,-181,-3088,171034,-165200,▼,-25300
'005380,현대차,-61,-2992,488136,-483000,▼,-34000
'389470,인벤티지랩,-416,-2981,71688,-71500,▼,-8400
'066570,LG전자,-230,-2550,110964,-107600,▼,-10300
'010060,OCI홀딩스,-103,-2055,198779,-187500,▼,-15500
'087010,펩트론,-55,-1928,348573,-338500,▼,-7500
'476830,알지노믹스,-94,-1917,203789,-199200,▼,-15300
'456040,OCI,-193,-1851,95744,-93400,▼,-4400
'090460,비에이치,-763,-1795,23519,+23450,▲,+1300
'009150,삼성전기,-37,-1619,434914,-420000,▼,-44500
'006120,SK디스커버리,-246,-1482,60323,-59200,▼,-3400
'290660,네오펙트,-10354,-1389,1341,-1271,▼,-35
'012330,현대모비스,-36,-1371,376513,-375500,▼,-25000
'003380,하림지주,-837,-1355,16203,-15300,▼,-2400
'078600,대주전자재료,-107,-1344,125082,-121600,▼,-4600
'052400,코나아이,-236,-1280,54291,-53200,▼,-4400
'120110,코오롱인더,-176,-1190,67778,-65300,▼,-4800
'122640,예스티,-411,-1187,28893,-27200,▼,-1600
'003300,한일홀딩스,-534,-1178,22051,+19330,▲,+1000
'241770,메카로,-359,-1161,32329,-32250,▼,-2500
'458870,씨어스테크놀로지,-64,-1152,179564,-177900,▼,-5000
'066970,엘앤에프,-92,-1048,114172,-110500,▼,-1600
'095340,ISC,-37,-894,241756,-230500,▼,-16500
'241560,두산밥캣,-146,-885,60573,-59000,▼,-4100
'214450,파마리서치,-28,-860,307644,-305000,▼,-20000
'420770,기가비스,-118,-852,72021,-70700,▼,-8000
'082270,젬백스,-239,-842,35222,-35200,▼,-2600
'089890,코세스,-338,-796,23542,-22550,▼,-3250
'012450,한화에어로스페이스,-6,-786,1273684,-1242000,▼,-78000
'003280,흥아해운,-2190,-775,3540,+3625,▲,+595
'170920,엘티씨,-233,-729,31300,-30150,▼,-3850
'298020,효성티앤씨,-19,-719,371889,+372000,▲,+5000
'058470,리노공업,-67,-708,105289,-103500,▼,-8200
'226950,올릭스,-40,-671,166675,-173200,▼,-13700
'216080,제테마,-806,-660,8187,-8150,▼,-500
'178320,서진시스템,-149,-658,44200,-44250,▼,-3750
'174900,앱클론,-88,-636,71862,-70700,▼,-7600
'489500,엘케이켐,-161,-612,38074,-36800,▼,-1900
'001270,부국증권,-82,-602,73516,-72300,▼,-6300
'475580,에이럭스,-386,-570,14774,+13310,▲,+180
'043260,성호전자,-125,-565,45160,-42550,▼,-2450
'058610,에스피지,-51,-565,111687,-106800,▼,-13700
'388210,씨엠티엑스,-36,-550,151440,-140600,▼,-10600
'347850,디앤디파마텍,-75,-550,73444,-69400,▼,-8700
'023530,롯데쇼핑,-52,-535,102183,-101400,▼,-12100
'322310,오로스테크놀로지,-167,-534,32025,-30400,▼,-2650
'377300,카카오페이,-88,-527,59708,-58000,▼,-6300
'491000,리브스메드,-69,-521,75401,-72600,▼,-8900
'171090,선익시스템,-53,-512,96007,-95100,▼,-8100
'356860,티엘비,-69,-505,72835,-71600,▼,-6500
'100790,미래에셋벤처투자,-236,-497,21031,-20750,▼,-1550
'089970,브이엠,-110,-492,44685,-43300,▼,-4350
'000100,유한양행,-51,-478,94387,-92800,▼,-7500
'007810,코리아써키트,-77,-472,61330,-59900,▼,-4700
'004960,한신공영,-254,-462,18209,-17030,▼,-700
'060900,에이전트AI,-12503,-443,354,+354,-,+81
'108490,로보티즈,-18,-438,238987,-233500,▼,-27500
'011790,SKC,-46,-436,95392,-92500,▼,-6900
'452280,한선엔지니어링,-300,-436,14523,-14350,▼,-1140
'316140,우리금융지주,-137,-435,31814,-31600,▼,-2300
'336260,두산퓨얼셀,-101,-428,42270,-38950,▼,-2950
'103140,풍산,-44,-424,96792,-90500,▼,-8300
'321550,티움바이오,-380,-414,10900,+10900,▲,+830
'290550,디케이티,-200,-408,20411,-19630,▼,-2170
'031980,피에스케이홀딩스,-37,-398,106980,-102100,▼,-9300
'102710,이엔에프테크놀로지,-76,-389,51231,-50100,▼,-4900
'200710,에이디테크놀로지,-77,-386,50339,+48500,▲,+800
'062040,산일전기,-24,-373,154638,-149600,▼,-9600
'005090,SGC에너지,-63,-372,59133,-58300,▼,-4200
'360350,코셈,-222,-368,16563,-16520,▼,-410
'017670,SK텔레콤,-49,-359,73492,-73600,▼,-5200
'476060,온코닉테라퓨틱스,-162,-352,21754,-20600,▼,-3350
'107640,한중엔시에스,-70,-348,49509,-48000,▼,-4500
'003230,삼양식품,-3,-345,1164287,-1127000,▼,-24000
