종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'476060,온코닉테라퓨틱스,-1437,-5926,41242,-22900,[v],-150
'298380,에이비엘바이오,-555,-5528,99550,-171600,[v],-8500
'347850,디앤디파마텍,-194,-3030,156425,-71300,[v],-6300
'214450,파마리서치,-46,-2786,607539,-304500,[v],-9000
'484590,삼양컴텍,-1191,-2320,19480,+12020,[^],+90
'087010,펩트론,-54,-1549,287406,-295500,[v],-7500
'196170,알테오젠,-32,-1530,474392,-354000,[v],-27000
'122870,와이지엔터테인먼트,-147,-1445,98214,-53900,[v],-2300
'214430,아이쓰리시스템,-129,-1145,89094,-91000,[v],-2300
'356860,티엘비,-279,-1136,40770,-67200,[v],-5900
'425420,티에프이,-292,-1117,38239,-64100,[v],-4900
'336570,원텍,-1047,-1062,10144,-6930,[v],-250
'058470,리노공업,-214,-1050,49114,-99700,[v],-5200
'251970,펌텍코리아,-166,-1039,62433,-46200,[v],-1400
'213420,덕산네오룩스,-189,-888,47011,-50100,[v],-2900
'078600,대주전자재료,-122,-852,69999,+130300,[^],+100
'141080,리가켐바이오,-57,-840,148394,-198700,[v],-14800
'166090,하나머티리얼즈,-218,-839,38566,-60700,[v],-2700
'389650,넥스트바이오메디컬,-91,-671,73669,-75900,[v],-3400
'290650,엘앤씨바이오,-102,-624,61037,-68700,[v],-4700
'474650,링크솔루션,-279,-576,20687,-59100,[v],-3100
'005290,동진쎄미켐,-144,-551,38212,-44500,[v],-2000
'014620,성광벤드,-163,-524,32064,+34450,[^],+1300
'041510,에스엠,-33,-484,144896,-89200,[v],-1800
'237690,에스티팜,-48,-436,90791,-150100,[v],-9200
'041190,우리기술투자,-381,-429,11247,-6290,[v],-220
'226950,올릭스,-53,-422,80229,-187000,[v],-13500
'023160,태광,-158,-415,26332,-34500,[v],-150
'489460,바이오비쥬,-250,-413,16521,-8230,[v],-360
'108380,대양전기공업,-153,-412,26958,-25400,[v],-850
'052710,아모텍,-304,-404,13273,-12750,[v],-1030
'161580,필옵틱스,-112,-400,35678,-38200,[v],-1300
'476040,오가노이드사이언스,-100,-358,35646,-23800,[v],-1700
'114840,아이패밀리에스씨,-153,-346,22678,-11040,[v],-490
'101160,월덱스,-133,-328,24612,-29850,[v],-150
'260970,에스앤디,-27,-310,116239,-54000,[v],-2300
'018290,브이티,-102,-304,29808,-15210,[v],-520
'092730,네오팜,-148,-272,18407,-17010,[v],-610
'287840,인투셀,-67,-250,37001,-41400,[v],-3450
'067160,SOOP,-32,-246,76776,-59200,[v],-2000
'377450,리파인,-155,-239,15432,+11810,[^],+60
'056190,에스에프에이,-84,-218,26046,-27300,[v],-450
'420770,기가비스,-58,-209,36197,-75200,[v],-2800
'058610,에스피지,-74,-206,27903,-106900,[v],-4400
'418420,라온텍,-331,-201,6085,-5410,[v],-340
'220100,퓨쳐켐,-109,-201,18475,-19220,[v],-680
'100790,미래에셋벤처투자,-257,-196,7621,-29900,[v],-2650
'044490,태웅,-59,-189,32077,+47550,[^],+600
'083650,비에이치아이,-40,-186,46007,+95100,[^],+300
'121600,나노신소재,-35,-174,49029,+68000,[^],+100
'033500,동성화인텍,-56,-171,30654,-22050,[v],-1250
'376300,디어유,-37,-170,46005,-30900,[v],-1550
'036830,솔브레인홀딩스,-38,-170,44247,-47600,[v],-1250
'322510,제이엘케이,-287,-166,5792,+7270,[^],+20
'200670,휴메딕스,-24,-158,65093,-34700,[v],-1100
'448710,코츠테크놀로지,-74,-154,20921,-18070,[v],-480
'065710,서호전기,-33,-144,42967,-43600,[v],-600
'036890,진성티이씨,-113,-140,12397,-15790,[v],-220
'253450,스튜디오드래곤,-29,-134,46408,-37000,[v],-700
'019210,와이지-원,-235,-124,5253,+12950,[^],+380
'143240,사람인,-76,-109,14297,-16980,[v],-310
'206650,유바이오로직스,-77,-106,13736,-13750,[v],-490
'014940,오리엔탈정공,-100,-104,10428,-6330,[v],-240
'064820,케이프,-85,-102,11989,-10090,[v],-420
'295310,에이치브이엠,-39,-102,26386,-87700,[v],-7500
'270660,에브리봇,-55,-101,18445,-16100,[v],-790
'384470,코어라인소프트,-200,-101,5062,-3255,[v],-95
'195940,HK이노엔,-21,-98,45899,-50300,[v],-2800
'086450,동국제약,-51,-95,18646,+23100,[^],+800
'236200,슈프리마,-28,-95,33892,-46050,[v],-2950
'437730,삼현,-44,-93,21020,-46450,[v],-3350
'095660,네오위즈,-32,-88,27698,-24450,[v],-650
'226330,신테카바이오,-200,-88,4379,-3310,[v],-115
'215200,메가스터디교육,-18,-86,47469,+48500,[^],+750
'123410,코리아에프티,-125,-86,6876,-7000,[v],-170
'099320,쎄트렉아이,-13,-80,63570,-175900,[v],-12200
'468530,프로티나,-22,-73,32634,-72000,[v],-4900
'036620,감성코퍼레이션,-118,-70,5946,-5340,[v],-440
'246710,티앤알바이오팹,-295,-68,2297,-2735,[v],-70
'115440,우리넷,-97,-67,6934,-11860,[v],-1930
'389470,인벤티지랩,-13,-62,49073,-71600,[v],-5200
'228850,레이언스,-105,-61,5849,-6310,[v],-30
'464580,닷밀,-216,-60,2784,-2065,[v],-15
'355390,크라우드웍스,-100,-58,5761,-2535,[v],-50
'049470,비트플래닛,-163,-56,3430,-691,[v],-14
'277810,레인보우로보틱스,-2,-56,269077,-544000,[v],-23000
'083450,GST,-24,-53,22274,-25900,[v],-1150
'017890,한국알콜,-56,-52,9325,-10880,[v],-320
'179290,엠아이텍,-67,-49,7227,+7070,[^],+60
'445680,큐리옥스바이오시스템즈,-8,-44,57702,-110500,[v],-2700
'060370,LS마린솔루션,-17,-41,24431,+29150,[^],+750
'003380,하림지주,-50,-41,8136,-13810,[v],-1040
'035760,CJ ENM,-5,-39,76128,-58200,[v],-1100
'424870,이뮨온시아,-63,-38,6063,-9000,[v],-760
'068930,디지털대성,-50,-37,7391,-8600,[v],-350
'950160,코오롱티슈진,-8,-36,44500,-117300,[v],-9700
'388720,유일로보틱스,-4,-33,75715,-89900,[v],-3000
'081180,쎄크,-33,-32,9742,-11340,[v],-420
'036220,오상헬스케어,-20,-32,15761,-8880,[v],-460
'037030,파워넷,-78,-27,3446,+6200,[^],+950
