종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
294630,서남,KOSDAQ,,3890,+50,+1.30,+3850,+3935,-3735,375663,-69.24,102600000000,26366000
030000,제일기획,KOSPI,,20050,-550,-2.67,+20700,+20700,-20050,394779,+105.73,2306600000000,115041000
028260,삼성물산,KOSPI,,289000,+7500,+2.66,+290000,+291000,281500,367791,+108.12,49123200000000,169977000
107640,한중엔시에스,KOSDAQ,,52700,+1100,+2.13,+53000,+53400,+51800,128848,-54.20,477700000000,9065000
234340,헥토파이낸셜,KOSDAQ,,28050,-2600,-8.48,-29950,-30300,-25800,4579729,+170.66,391900000000,13971000
214270,FSN,KOSDAQ,,2485,-45,-1.78,-2510,+2560,-2430,569215,-53.33,108600000000,43691000
001450,현대해상,KOSPI,,32150,+1400,+4.55,+31350,+32600,+30950,592702,+207.53,2874200000000,89400000
377300,카카오페이,KOSPI,,54000,+100,+0.19,+55000,+55100,-53100,510713,-48.80,7302100000000,135224000
003230,삼양식품,KOSPI,,1216000,+13000,+1.08,+1233000,+1244000,+1206000,47371,-57.57,9160100000000,7533000
028670,팬오션,KOSPI,,5080,+40,+0.79,+5110,+5180,+5060,1739003,-48.00,2715600000000,534570000
388790,라이콤,KOSDAQ,,5020,+765,+17.98,+4315,+5270,+4315,3302358,+207.74,153700000000,30609000
347850,디앤디파마텍,KOSDAQ,,79100,+5400,+7.33,+76800,+79600,+75600,371931,-99.78,3464900000000,43804000
086790,하나금융지주,KOSPI,,108700,+2200,+2.07,+109800,+110700,+108000,977916,+137.47,30254000000000,278326000
348370,엔켐,KOSDAQ,,38900,+8950,+29.88,+34650,+38900,+32850,1733333,-57.23,852300000000,21911000
043260,성호전자,KOSDAQ,,48500,+5000,+11.49,+44000,+48500,+43900,1005391,+154.60,3439800000000,70923000
090710,휴림로봇,KOSDAQ,,13720,-100,-0.72,+13980,+14140,-13650,4395913,-47.28,1639000000000,119457000
035720,카카오,KOSPI,,49050,+850,+1.76,+49650,+50300,+48850,1232140,-94.67,21717700000000,442766000
388210,씨엠티엑스,KOSDAQ,,151000,+8500,+5.96,+146100,+157700,+144000,154052,+128.94,1436800000000,9515000
140860,파크시스템스,KOSDAQ,,275500,+14500,+5.56,+264000,+279000,261000,42527,+124.50,1927800000000,6998000
011560,세보엠이씨,KOSDAQ,,19090,+1160,+6.47,+18050,+19180,+18050,45700,-62.96,197600000000,10350000
089150,케이씨티,KOSDAQ,,3565,+200,+5.94,+3370,+3945,-3350,8129351,-68.74,61100000000,17150000
034730,SK,KOSPI,,346000,+2500,+0.73,+350000,+356500,+344000,259904,+154.92,25085900000000,72503000
383800,LX홀딩스,KOSPI,,8450,0,0.00,-8440,+8510,-8380,150036,-74.90,644600000000,76281000
314130,지놈앤컴퍼니,KOSDAQ,,9870,+90,+0.92,+9800,+10080,-9530,956138,-61.11,344400000000,34893000
051370,인터플렉스,KOSDAQ,,14480,+700,+5.08,+13990,+14670,-13690,531206,+201.93,337800000000,23327000
388050,지투파워,KOSDAQ,,12390,+980,+8.59,+11660,+12430,+11500,1328202,-76.40,231800000000,18709000
021240,코웨이,KOSPI,,74100,+1800,+2.49,+73800,+74200,+72800,132748,-68.53,5243900000000,70767000
059270,해성에어로보틱스,KOSDAQ,,10940,+820,+8.10,10120,+11070,10120,210588,-48.56,122100000000,11165000
005935,삼성전자우,KOSPI,,133600,-500,-0.37,+137000,+139100,-132500,3288796,+114.55,109014200000000,815975000
032500,케이엠더블유,KOSDAQ,,33200,+4400,+15.28,+30350,+33550,+29800,1330042,+173.50,1371300000000,41303000
336260,두산퓨얼셀,KOSPI,,39250,+1150,+3.02,+38900,+40150,+38700,359618,-48.92,2570600000000,65494000
127120,제이에스링크,KOSDAQ,,37050,-750,-1.98,37800,+38500,-36300,127429,-74.18,1264100000000,34119000
160980,싸이맥스,KOSDAQ,,24900,+1450,+6.18,+23950,+24950,+23600,322258,-93.23,272000000000,10924000
123860,아나패스,KOSDAQ,,16000,+1010,+6.74,-14900,+16160,-14900,41408,+145.75,194000000000,12123000
020150,롯데에너지머티리얼즈,KOSPI,,40850,+1250,+3.16,+40550,+43000,-39100,198657,-71.92,2139100000000,52365000
454910,두산로보틱스,KOSPI,,88800,+2800,+3.26,+86800,+89700,+86700,174311,+121.28,5756000000000,64820000
083930,아바코,KOSDAQ,,14400,+800,+5.88,13600,+14620,13600,191913,+336.19,211400000000,14677000
475660,에스켐,KOSDAQ,,5420,+140,+2.65,+5300,+5540,+5290,16943,+146.83,43000000000,7930000
