종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'347850,디앤디파마텍,+433,+4439,102581,78900,-,0
'058610,에스피지,+716,+3348,46735,-120300,▼,-2900
'095340,ISC,+384,+3348,87167,+245000,▲,+500
'098460,고영,+1006,+1922,19104,-29050,▼,-650
'456160,지투지바이오,+220,+1800,81962,+88700,▲,+1800
'039200,오스코텍,+310,+1712,55233,-56400,▼,-1100
'222800,심텍,+328,+1630,49736,+62500,▲,+2400
'126340,비나텍,+248,+1380,55593,+143700,▲,+4300
'127120,제이에스링크,+500,+988,19765,+39700,▲,+450
'042520,한스바이오메드,+254,+885,34810,-52900,▼,-2800
'125490,한라캐스트,+635,+704,11087,+17140,▲,+880
'287840,인투셀,+117,+640,54615,-47450,▼,-150
'060250,NHN KCP,+314,+538,17156,+20300,▲,+880
'083650,비에이치아이,+121,+512,42314,+109800,▲,+5500
'240810,원익IPS,+76,+466,61063,+124000,▲,+3100
'417200,LS머트리얼즈,+373,+440,11817,+25300,▲,+1550
'950160,코오롱티슈진,+68,+434,63808,+98200,▲,+1000
'295310,에이치브이엠,+182,+421,23184,92200,-,0
'086520,에코프로,+41,+311,75219,-150900,▼,-200
'099320,쎄트렉아이,+53,+287,54189,-177800,▼,-8400
'089970,브이엠,+116,+277,23932,-47800,▼,-1000
'214150,클래시스,+48,+265,54802,+53700,▲,+1200
'178320,서진시스템,+96,+232,24233,+48000,▲,+2600
'052400,코나아이,+47,+214,45957,-57500,▼,-1000
'036890,진성티이씨,+168,+205,12187,+16910,▲,+790
'101490,에스앤에스텍,+41,+180,44007,-85700,▼,-200
'226950,올릭스,+14,+177,127675,+185700,▲,+3900
'213420,덕산네오룩스,+39,+143,36268,+47700,▲,+3200
'102710,이엔에프테크놀로지,+31,+136,43599,-55400,▼,-1200
'260970,에스앤디,+18,+130,70477,+54500,▲,+400
'086900,메디톡스,+10,+127,123057,+107500,▲,+1800
'069080,웹젠,+91,+124,13590,+12250,▲,+120
'251970,펌텍코리아,+22,+122,54682,+47350,▲,+1750
'348210,넥스틴,+20,+119,59452,-79800,▼,-200
'425420,티에프이,+24,+99,41643,+65900,▲,+5200
'036620,감성코퍼레이션,+166,+99,5953,-5430,▼,-50
'481070,에이유브랜즈,+48,+89,18523,+18290,▲,+250
'160190,하이젠알앤엠,+17,+83,48579,-43600,▼,-10100
'095610,테스,+18,+71,39163,-65500,▼,-600
'041190,우리기술투자,+78,+70,9020,-6770,▼,-30
'035900,JYP Ent.,+9,+59,64760,-66800,▼,-100
'058970,엠로,+15,+54,36507,-30550,▼,-200
'263750,펄어비스,+13,+50,37217,-41100,▼,-4900
'035760,CJ ENM,+7,+47,64209,+62500,▲,+900
'137400,피엔티,+12,+46,37884,+47750,▲,+1000
'161580,필옵틱스,+11,+44,38250,-39050,▼,-1050
'042000,카페24,+12,+37,31177,+29600,▲,+400
'067160,SOOP,+5,+34,68416,+63100,▲,+500
