종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+905,+24685,272845,-877000,[v],-45000
'402340,SK스퀘어,+560,+8126,145223,-513000,[v],-31000
'373220,LG에너지솔루션,+209,+8122,389248,+409500,[^],+15000
'012450,한화에어로스페이스,+92,+7870,855293,-1298000,[v],-37000
'034020,두산에너빌리티,+1045,+7191,68832,-94300,[v],-3800
'086790,하나금융지주,+639,+5509,86178,-107500,[v],-2900
'005380,현대차,+242,+5191,214123,-471000,[v],-24000
'035720,카카오,+703,+4543,64664,-47150,[v],-1650
'329180,HD현대중공업,+81,+3836,472441,-481000,[v],-17500
'047050,포스코인터내셔널,+758,+3775,49819,+75700,[^],+1200
'010060,OCI홀딩스,+356,+3640,102290,+193100,[^],+14300
'003670,포스코퓨처엠,+216,+3443,159495,+218000,[^],+9000
'017800,현대엘리베이터,+397,+3433,86472,-86000,[v],-1100
'036570,엔씨소프트,+143,+3143,220486,-222000,[v],-8000
'033780,KT&G,+221,+3113,140811,-157200,[v],-800
'066970,엘앤에프,+279,+2342,83924,+156800,[^],+1500
'006400,삼성SDI,+103,+2306,223124,+416000,[^],+10500
'005490,POSCO홀딩스,+74,+2272,306828,-342500,[v],-500
'071050,한국금융지주,+160,+2267,141632,-210000,[v],-10000
'012330,현대모비스,+63,+1870,296196,-397500,[v],-11000
'042700,한미반도체,+205,+1844,90127,-262500,[v],-13000
'034230,파라다이스,+847,+1818,21473,-16650,[v],-1180
'064350,현대로템,+97,+1750,181019,-179300,[v],-4900
'028050,삼성E&A,+606,+1685,27833,+33350,[^],+250
'039490,키움증권,+78,+1662,212941,-411500,[v],-23500
'316140,우리금융지주,+648,+1632,25201,-32400,[v],-1200
'017670,SK텔레콤,+271,+1523,56234,-78100,[v],-1800
'086280,현대글로비스,+87,+1490,171293,-216000,[v],-15500
'021240,코웨이,+138,+1488,107818,-72000,[v],-1500
'005940,NH투자증권,+707,+1391,19674,-31150,[v],-3100
'052690,한전기술,+132,+1305,98935,-154900,[v],-2100
'009540,HD한국조선해양,+36,+1296,360229,-350000,[v],-17000
'005935,삼성전자우,+221,+1285,58125,-121100,[v],-5100
'272210,한화시스템,+244,+1271,52008,-118400,[v],-5700
'377300,카카오페이,+175,+1136,65032,-50800,[v],-2700
'251270,넷마블,+191,+1115,58370,-49900,[v],-2300
'259960,크래프톤,+33,+1058,318504,-251500,[v],-3000
'051600,한전KPS,+176,+931,52899,-57700,[v],-1300
'004000,롯데정밀화학,+199,+856,43093,-49950,[v],-1850
'484870,엠앤씨솔루션,+56,+855,153668,-99500,[v],-3700
'024110,기업은행,+419,+819,19563,-22100,[v],-1450
'336260,두산퓨얼셀,+337,+819,24300,-36150,[v],-2000
'100090,SK오션플랜트,+396,+802,20256,+27800,[^],+950
'015760,한국전력,+219,+798,36445,-42050,[v],-1850
'483650,달바글로벌,+44,+791,178256,-148300,[v],-6200
'005850,에스엘,+231,+765,33105,-56900,[v],-2900
'011070,LG이노텍,+46,+751,164963,-309500,[v],-11000
'031210,서울보증보험,+153,+643,42139,-53500,[v],-300
'267270,HD건설기계,+60,+630,105335,-126200,[v],-3900
'032640,LG유플러스,+393,+588,14947,-15390,[v],-710
'003230,삼양식품,+4,+577,1513798,-1169000,[v],-14000
'003570,SNT다이내믹스,+110,+573,52156,+49800,[^],+100
'010140,삼성중공업,+289,+550,19050,-24550,[v],-1450
'010130,고려아연,+7,+522,787119,-1463000,[v],-20000
'489790,한화비전,+89,+501,56418,-75500,[v],-5000
'079900,전진건설로봇,+86,+499,58123,+54100,[^],+500
'010950,S-Oil,+80,+492,61345,-108800,[v],-900
'006260,LS,+29,+491,168933,-263000,[v],-5000
'000640,동아쏘시오홀딩스,+44,+491,112178,-96300,[v],-2100
'139130,iM금융지주,+335,+476,14225,-16950,[v],-720
'005070,코스모신소재,+100,+474,47344,+53400,[^],+1700
'020150,롯데에너지머티리얼즈,+173,+466,26883,+42250,[^],+150
'096770,SK이노베이션,+40,+435,108257,+113100,[^],+1700
'053690,한미글로벌,+212,+432,20439,+30500,[^],+4400
'023590,다우기술,+129,+430,33396,-45000,[v],-3300
'001040,CJ,+26,+419,158950,-199000,[v],-7500
'000370,한화손해보험,+675,+407,6032,-6690,[v],-80
'353200,대덕전자,+168,+398,23671,-82700,[v],-2700
'000990,DB하이텍,+78,+372,47697,-81800,[v],-2000
'022100,포스코DX,+144,+361,25028,-30100,[v],-450
'499790,GS피앤엘,+76,+361,47573,-43750,[v],-4250
'012750,에스원,+46,+346,75291,-87000,[v],-200
'007070,GS리테일,+202,+344,17006,+22100,[^],+850
'004690,삼천리,+22,+296,134500,-140800,[v],-6400
'073240,금호타이어,+620,+295,4766,-6030,[v],-220
'012630,HDC,+117,+291,24824,+28900,[^],+350
'457190,이수스페셜티케미컬,+56,+274,49021,-92200,[v],-2200
'034220,LG디스플레이,+235,+259,11018,-11140,[v],-360
'003240,태광산업,+3,+259,979352,-1133000,[v],-44000
'018880,한온시스템,+722,+253,3508,-3860,[v],-80
'000880,한화,+30,+247,81482,-108600,[v],-2900
'018670,SK가스,+10,+242,249223,+261500,[^],+15000
'006220,제주은행,+164,+231,14018,-12300,[v],-510
