종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,+11214,+118003,105230,-199800,▼,-700
'066970,엘앤에프,+8954,+109588,122390,+110700,▲,+2400
'028260,삼성물산,+2234,+54582,244361,+299000,▲,+8000
'012450,한화에어로스페이스,+603,+51704,856851,-1315000,▼,-60000
'000270,기아,+4129,+48859,118326,-170200,▼,-300
'011070,LG이노텍,+1332,+35352,265387,+295500,▲,+9500
'007660,이수페타시스,+2502,+34604,138283,-126900,▼,-2600
'267260,HD현대일렉트릭,+393,+31754,807682,-957000,▼,-1000
'000720,현대건설,+4511,+31583,70009,-167200,▼,-2300
'034730,SK,+1022,+27281,266910,+358000,▲,+12000
'035720,카카오,+4317,+26209,60712,+50300,▲,+300
'012330,현대모비스,+789,+25240,319958,-403500,▼,-9500
'034020,두산에너빌리티,+2788,+21906,78567,+109600,▲,+3300
'373220,LG에너지솔루션,+396,+16621,420139,+373000,▲,+2000
'278470,에이피알,+674,+16434,243786,-361500,▼,-7500
'066570,LG전자,+1573,+14046,89291,+117300,▲,+1100
'001040,CJ,+671,+12457,185637,+207000,▲,+10000
'298040,효성중공업,+60,+11332,1888711,+2719000,▲,+26000
'003490,대한항공,+4956,+11060,22314,+26150,▲,+1600
'032350,롯데관광개발,+4729,+10505,22214,+21550,▲,+600
'036570,엔씨소프트,+457,+9721,212911,+226000,▲,+5000
'017670,SK텔레콤,+1695,+9113,53766,+78300,▲,+100
'353200,대덕전자,+1799,+8816,49007,+82800,▲,+5500
'042700,한미반도체,+676,+8330,123299,+309500,▲,+2500
'128940,한미약품,+178,+7675,431421,+555000,▲,+36000
'002380,KCC,+175,+7645,437956,+543000,▲,+9000
'009540,HD한국조선해양,+177,+7435,420372,-404500,▼,-9000
'039130,하나투어,+1479,+7291,49287,+42550,▲,+1000
'138930,BNK금융지주,+4103,+6442,15699,+18800,▲,+320
'377300,카카오페이,+1189,+5855,49244,+63700,▲,+3500
'006800,미래에셋증권,+2633,+5745,21821,+67900,▲,+1200
'035420,NAVER,+216,+5349,247990,+221000,▲,+500
'064400,LG씨엔에스,+865,+5083,58780,+66800,▲,+1900
'071970,HD현대마린엔진,+578,+4782,82750,+79600,▲,+2000
'006260,LS,+251,+4539,180552,+305000,▲,+14500
'005690,파미셀,+2627,+4471,17017,+16100,▲,+170
'249420,일동제약,+1502,+4395,29267,-31200,▼,-200
'000990,DB하이텍,+671,+4389,65415,-87400,▼,-500
'329180,HD현대중공업,+80,+4244,530250,-561000,▼,-6000
'005850,에스엘,+962,+4169,43348,-63500,▼,-1000
'009830,한화솔루션,+1341,+3740,27884,+52200,▲,+2450
'241560,두산밥캣,+612,+3670,59978,+63300,▲,+1500
'047810,한국항공우주,+293,+3146,107351,-186200,▼,-4200
'02826K,삼성물산우B,+204,+3127,153602,+191000,▲,+3000
'454910,두산로보틱스,+398,+3041,76419,+89800,▲,+600
'010130,고려아연,+22,+2959,1317472,-1605000,▼,-7000
'112610,씨에스윈드,+697,+2948,42330,+65900,▲,+1000
'443060,HD현대마린솔루션,+150,+2793,186664,+181500,▲,+3300
'078930,GS,+457,+2671,58413,+69200,▲,+3800
'004990,롯데지주,+938,+2615,27884,+32100,▲,+1400
'069620,대웅제약,+144,+2581,179274,+160400,▲,+400
'003550,LG,+314,+2555,81371,+94500,▲,+4000
'000120,CJ대한통운,+259,+2523,97540,+113300,▲,+500
'001720,신영증권,+168,+2488,148472,+208000,▲,+1000
'073240,금호타이어,+3987,+2463,6177,+6190,▲,+160
'105840,우진,+1561,+2459,15751,+31200,▲,+5050
'034220,LG디스플레이,+1851,+2340,12645,+12030,▲,+310
'025540,한국단자,+349,+2252,64612,+76000,▲,+1700
'090460,비에이치,+1215,+2212,18213,+21950,▲,+2070
'011790,SKC,+188,+2093,111314,+99300,▲,+200
'033780,KT&G,+144,+2087,144998,-156200,▼,-800
'071055,한국금융지주우,+157,+2051,130764,+172000,▲,+5600
'012510,더존비즈온,+211,+1988,94192,+119300,▲,+200
'010690,화신,+2312,+1985,8584,+12210,▲,+250
'267250,HD현대,+98,+1940,197576,+263500,▲,+2500
'103590,일진전기,+358,+1936,54039,+82300,▲,+200
'071320,지역난방공사,+178,+1936,108761,+92600,▲,+2900
'395400,SK리츠,+3507,+1876,5350,+6310,▲,+200
'052690,한전기술,+204,+1869,91831,+175400,▲,+7400
'003540,대신증권,+655,+1850,28260,+40450,▲,+800
'001120,LX인터내셔널,+546,+1759,32215,+47300,▲,+2800
'019170,신풍제약,+1129,+1701,15069,+11020,▲,+270
'161390,한국타이어앤테크놀로지,+265,+1640,61889,+57500,▲,+500
'018880,한온시스템,+4401,+1616,3672,+4140,▲,+30
'259960,크래프톤,+63,+1600,252910,+236000,▲,+4000
'079550,LIG넥스원,+40,+1490,372631,-664000,▼,-38000
'003160,디아이,+661,+1485,22451,-38300,▼,-150
'006040,동원산업,+312,+1425,45732,+40600,▲,+1550
'003530,한화투자증권,+2891,+1418,4904,+7920,▲,+540
'007070,GS리테일,+608,+1381,22724,+20500,▲,+550
'051600,한전KPS,+253,+1355,53497,+67400,▲,+6000
'005180,빙그레,+180,+1336,74094,+75400,▲,+600
'108320,LX세미콘,+246,+1283,52107,+51100,▲,+200
'088980,맥쿼리인프라,+1082,+1269,11732,+11510,▲,+70
'009900,명신산업,+1415,+1269,8971,+10450,▲,+200
'103140,풍산,+124,+1244,100383,-99300,▼,-600
'317450,명인제약,+165,+1231,74653,+58600,▲,+200
