종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
090710,휴림로봇,KOSDAQ,,14320,+300,+2.14,-13610,+14860,-13210,17537252,+126.64,1710600000000,119457000
441270,파인엠텍,KOSDAQ,,11200,-360,-3.11,-11120,-11360,-10800,661629,-35.14,464300000000,41459000
067310,하나마이크론,KOSDAQ,,32650,-2100,-6.04,-33500,-34450,-32400,1344675,-76.04,2168900000000,66428000
267260,HD현대일렉트릭,KOSPI,,913000,-46000,-4.80,-925000,-935000,-900000,112092,+104.00,32911000000000,36047000
456040,OCI,KOSPI,,96300,-1500,-1.53,-96300,+98000,-92300,91394,-90.81,862100000000,8952000
483650,달바글로벌,KOSPI,,148500,-10400,-6.54,-152300,-153900,-148200,61248,-83.60,1840300000000,12393000
011200,HMM,KOSPI,,19810,-1440,-6.78,-20750,-20800,-19810,1927151,+112.32,18685500000000,943238000
171090,선익시스템,KOSDAQ,,94900,-8300,-8.04,-97900,-100000,-93400,214843,+118.04,957100000000,10086000
096770,SK이노베이션,KOSPI,,105600,-8300,-7.29,-111100,-111400,-105100,464035,-81.39,17852000000000,169053000
138080,오이솔루션,KOSDAQ,,31600,-2300,-6.78,-33550,+36600,-31550,860731,-93.39,380800000000,12050000
395400,SK리츠,KOSPI,,6260,-50,-0.79,6310,+6390,-6160,527539,-59.00,1884400000000,301018000
010950,S-Oil,KOSPI,,106000,-5800,-5.19,-111000,+114700,-104900,579648,-94.21,11933800000000,112583000
011210,현대위아,KOSPI,,79800,-5100,-6.01,-81700,-81700,-79400,116888,+108.95,2170200000000,27195000
221800,유투바이오,KOSDAQ,,17270,-1730,-9.11,-18900,19000,-16100,589250,-84.83,275200000000,15932000
295310,에이치브이엠,KOSDAQ,,87400,-4900,-5.31,-86100,-92000,-84100,178150,+108.27,1051200000000,12027000
097230,HJ중공업,KOSPI,,26400,-2050,-7.21,-28350,+29250,-26400,2723046,-67.39,2383800000000,90295000
090360,로보스타,KOSDAQ,,59900,-4400,-6.84,-61900,-63000,-59900,67578,+116.93,584000000000,9750000
326030,SK바이오팜,KOSPI,,91200,-7400,-7.51,-96000,-96000,-91200,212536,+131.36,7142200000000,78313000
241560,두산밥캣,KOSPI,,59600,-3500,-5.55,-60700,-61500,-59000,409027,-97.90,5713000000000,95856000
352820,하이브,KOSPI,,290500,-53500,-15.55,-318500,-320500,-286000,931802,+184.53,12511200000000,43068000
178320,서진시스템,KOSDAQ,,44250,-3750,-7.81,-46500,-46950,-44150,1674717,-33.43,2598700000000,58728000
327260,RF머트리얼즈,KOSDAQ,,63200,-10700,-14.48,-69700,-70900,-61700,353194,-43.28,533500000000,8441000
078600,대주전자재료,KOSDAQ,,124700,-1500,-1.19,-123000,+129300,-122500,329271,-56.65,1930400000000,15481000
047040,대우건설,KOSPI,,17060,-2050,-10.73,+19730,+19750,-16900,37468622,-38.75,7090500000000,415623000
006280,녹십자,KOSPI,,142800,-4100,-2.79,-142800,-144800,-139500,42039,+105.15,1668800000000,11687000
389650,넥스트바이오메디컬,KOSDAQ,,72000,-7300,-9.21,-75900,-75900,-71600,76123,-54.92,590700000000,8204000
486990,노타,KOSDAQ,,40100,-3650,-8.34,-41400,-41600,-39600,320357,-85.01,856000000000,21346000
005935,삼성전자우,KOSPI,,130900,-8300,-5.96,-131300,-136500,-130900,5225141,-66.55,106811100000000,815975000
303030,지니틱스,KOSDAQ,,885,-48,-5.14,933,933,-866,449532,-16.23,32800000000,37074000
439260,대한조선,KOSPI,,88800,-2400,-2.63,-90000,+92600,-87900,237707,-80.86,3421100000000,38526000
043260,성호전자,KOSDAQ,,42550,-2450,-5.44,-44700,+46750,-41600,764111,-33.80,3017800000000,70923000
009150,삼성전기,KOSPI,,427500,-37000,-7.97,-440500,-444500,-425500,602142,-91.25,31931600000000,74694000
028670,팬오션,KOSPI,,4820,-510,-9.57,-5280,-5280,-4800,5573818,+119.85,2576600000000,534570000
011070,LG이노텍,KOSPI,,290000,-6000,-2.03,-282500,+304500,-278000,269547,+118.38,6863500000000,23667000
281820,케이씨텍,KOSPI,,45400,-4150,-8.38,-47850,-48350,-45200,150420,-92.72,939300000000,20690000
