종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'098070,한텍,+1005,+3992,39712,+48500,[^],+2600
'226950,올릭스,+654,+3118,47674,-187000,[v],-13500
'036890,진성티이씨,+2395,+2989,12478,-15790,[v],-220
'107640,한중엔시에스,+773,+2426,31397,-51000,[v],-400
'347850,디앤디파마텍,+164,+2419,147138,-71300,[v],-6300
'416180,신성에스티,+359,+1822,50709,-33650,[v],-100
'083650,비에이치아이,+435,+1748,40180,+95100,[^],+300
'272290,이녹스첨단소재,+489,+1392,28484,-30250,[v],-1950
'086520,에코프로,+279,+1362,48819,-147500,[v],-1500
'388050,지투파워,+1236,+1185,9589,-10980,[v],-210
'237690,에스티팜,+111,+1105,99456,-150100,[v],-9200
'141080,리가켐바이오,+68,+1002,146653,-198700,[v],-14800
'247540,에코프로비엠,+85,+953,111889,+205000,[^],+2500
'425420,티에프이,+200,+647,32256,-64100,[v],-4900
'290650,엘앤씨바이오,+181,+635,35050,-68700,[v],-4700
'121600,나노신소재,+108,+585,54155,+68000,[^],+100
'272110,케이엔제이,+320,+565,17633,-34400,[v],-1250
'014620,성광벤드,+148,+470,31697,+34450,[^],+1300
'474650,링크솔루션,+199,+461,23097,-59100,[v],-3100
'108380,대양전기공업,+175,+433,24786,-25400,[v],-850
'053030,바이넥스,+234,+428,18310,-11350,[v],-510
'003380,하림지주,+421,+417,9906,-13810,[v],-1040
'044490,태웅,+104,+413,39765,+47550,[^],+600
'101970,우양에이치씨,+270,+397,14716,-12140,[v],-410
'305090,마이크로디지탈,+353,+392,11123,-6150,[v],-300
'358570,지아이이노베이션,+185,+389,20967,-13890,[v],-790
'092730,네오팜,+196,+383,19513,-17010,[v],-610
'101160,월덱스,+151,+369,24469,-29850,[v],-150
'218410,RFHIC,+116,+334,28865,-81000,[v],-1400
'067310,하나마이크론,+269,+291,10811,-29300,[v],-1800
'489460,바이오비쥬,+103,+216,20912,-8230,[v],-360
'241710,코스메카코리아,+31,+208,67248,-81900,[v],-2700
'140860,파크시스템스,+7,+204,274603,-243500,[v],-12000
'078600,대주전자재료,+24,+190,78497,+130300,[^],+100
'348370,엔켐,+28,+183,64762,-40950,[v],-1750
'950170,JTC,+217,+161,7419,-4930,[v],-160
'319660,피에스케이,+80,+159,19994,-80300,[v],-1800
'481070,에이유브랜즈,+63,+154,24365,-17180,[v],-720
'287840,인투셀,+58,+144,24759,-41400,[v],-3450
'036830,솔브레인홀딩스,+32,+134,42205,-47600,[v],-1250
'419530,SAMG엔터,+18,+133,72582,-32950,[v],-1000
'035900,JYP Ent.,+17,+124,72327,-62400,[v],-1900
'457370,한켐,+135,+122,9056,-8040,[v],-310
'122640,예스티,+68,+122,17878,-20100,[v],-700
'051360,토비스,+73,+121,16469,-15360,[v],-440
'053610,프로텍,+45,+118,26035,-52800,[v],-2100
'137400,피엔티,+31,+107,34203,-49900,[v],-800
'214430,아이쓰리시스템,+8,+99,117380,-91000,[v],-2300
'450950,아스테라시스,+90,+99,10912,-11010,[v],-230
'178320,서진시스템,+42,+93,22305,-42000,[v],-1350
'187790,나노,+500,+92,1846,-3500,[v],-190
'278280,천보,+18,+89,49151,-51800,[v],-200
'030520,한글과컴퓨터,+31,+83,26889,-19740,[v],-710
'196170,알테오젠,+2,+82,517475,-354000,[v],-27000
'125020,티씨머티리얼즈,+145,+77,5336,-4665,[v],-150
'068930,디지털대성,+92,+76,8344,-8600,[v],-350
'389020,자람테크놀로지,+17,+73,43957,-49850,[v],-3450
'260970,에스앤디,+6,+70,111952,-54000,[v],-2300
