종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'440110,파두,+7472,+20423,27332,+59200,▲,+2200
'108490,로보티즈,+706,+15048,213082,-260500,▼,-6500
'237690,에스티팜,+1268,+13595,107245,+150100,▲,+600
'067310,하나마이크론,+5048,+12861,25476,+34750,▲,+1250
'437730,삼현,+2138,+8524,39859,-55400,▼,-600
'389650,넥스트바이오메디컬,+782,+6659,85196,+79100,▲,+3100
'424870,이뮨온시아,+7248,+6442,8888,+8700,▲,+200
'476060,온코닉테라퓨틱스,+3715,+6233,16779,-23900,▼,-1200
'125490,한라캐스트,+5119,+5936,11596,+17140,▲,+880
'356860,티엘비,+612,+4170,68153,-77400,▼,-2400
'466100,클로봇,+1061,+4001,37724,+57000,▲,+800
'160190,하이젠알앤엠,+773,+3956,51172,-43600,▼,-10100
'298380,에이비엘바이오,+205,+3574,173981,+190200,▲,+200
'095340,ISC,+343,+3545,103339,+245000,▲,+500
'083500,에프엔에스테크,+2066,+3406,16484,+16560,▲,+40
'403850,더핑크퐁컴퍼니,+939,+3307,35214,+17930,▲,+190
'052400,코나아이,+562,+2765,49156,-57500,▼,-1000
'381620,제닉스로보틱스,+1472,+2311,15705,+10040,▲,+10
'348210,넥스틴,+339,+2192,64659,-79800,▼,-200
'083650,비에이치아이,+444,+2021,45487,+109800,▲,+5500
'214150,클래시스,+377,+1956,51862,+53700,▲,+1200
'389470,인벤티지랩,+334,+1904,57030,+80900,▲,+2100
'347850,디앤디파마텍,+204,+1866,91628,78900,-,0
'358570,지아이이노베이션,+948,+1726,18195,-14590,▼,-30
'006910,보성파워텍,+3102,+1697,5471,+12850,▲,+730
'355150,코스텍시스,+1174,+1632,13905,+24050,▲,+100
'403870,HPSP,+545,+1566,28747,-51200,▼,-500
'082920,비츠로셀,+527,+1536,29126,-29100,▼,-1850
'309710,아이티켐,+484,+1472,30400,-32550,▼,-2600
'025980,아난티,+1941,+1439,7415,+7450,▲,+80
'094170,동운아나텍,+556,+1437,25836,-26800,▼,-50
'087010,펩트론,+41,+1359,329869,+343500,▲,+26000
'031330,에스에이엠티,+3435,+1332,3877,-5310,▼,-10
'131290,티에스이,+245,+1329,54183,-121400,▼,-3400
'204620,글로벌텍스프리,+2116,+1323,6253,+4830,▲,+370
'272290,이녹스첨단소재,+568,+1321,23282,+33250,▲,+1900
'388210,씨엠티엑스,+118,+1292,109527,+150100,▲,+100
'314930,바이오다인,+926,+1292,13950,+12950,▲,+550
'452430,사피엔반도체,+414,+1268,30636,-34900,▼,-1150
'082270,젬백스,+358,+1257,35091,-38100,▼,-100
'064760,티씨케이,+87,+1253,143296,+253500,▲,+11000
'033500,동성화인텍,+485,+1222,25177,+26650,▲,+400
'078160,메디포스트,+661,+1176,17789,-22200,▼,-1000
'078600,대주전자재료,+154,+1110,71904,+127500,▲,+7800
'041510,에스엠,+106,+1076,101161,+98000,▲,+900
'376300,디어유,+317,+992,31265,+35950,▲,+200
'455900,엔젤로보틱스,+333,+968,29081,+27700,▲,+150
'015750,성우하이텍,+1462,+962,6581,+9830,▲,+630
'337930,젝시믹스,+2026,+939,4637,+4490,▲,+80
'235980,메드팩토,+1366,+938,6864,+5790,▲,+490
'265520,AP시스템,+466,+895,19217,+22950,▲,+100
'212710,아이에스티이,+947,+893,9427,+7970,▲,+30
'099440,스맥,+2287,+888,3881,-5130,▼,-460
'067080,대화제약,+504,+864,17131,+14710,▲,+20
'323990,박셀바이오,+859,+854,9938,-7980,▼,-50
'140410,메지온,+127,+847,66893,+91600,▲,+100
'067160,SOOP,+124,+836,67335,+63100,▲,+500
'353810,이지바이오,+1228,+836,6804,+7220,▲,+360
'458870,씨어스테크놀로지,+63,+824,131739,-184800,▼,-4200
'251970,펌텍코리아,+153,+823,53752,+47350,▲,+1750
'145020,휴젤,+36,+799,219975,+263500,▲,+1500
'225570,넥슨게임즈,+590,+766,12994,+11070,▲,+150
'046120,오르비텍,+1836,+737,4018,+13700,▲,+2720
'378800,샤페론,+4007,+718,1791,+1711,▲,+98
'052710,아모텍,+689,+708,10271,-13450,▼,-570
'140860,파크시스템스,+30,+668,224162,-272500,▼,-5000
'114810,한솔아이원스,+529,+666,12595,-15260,▼,-340
'093320,케이아이엔엑스,+63,+658,105038,-102700,▼,-200
'228760,지노믹트리,+256,+652,25471,+19610,▲,+300
'048410,현대바이오,+1251,+614,4906,-14700,▼,-540
'052020,에스티큐브,+824,+607,7361,-14150,▼,-1550
'006730,서부T&D,+578,+602,10428,14840,-,0
'074600,원익QnC,+309,+599,19365,+34300,▲,+550
'340570,티앤엘,+128,+589,45947,+47050,▲,+350
'319660,피에스케이,+202,+576,28557,+85500,▲,+3000
'033340,좋은사람들,+3264,+531,1627,+1721,▲,+11
'327260,RF머트리얼즈,+285,+512,17947,+73900,▲,+13400
'059120,아진엑스텍,+621,+488,7847,+7760,▲,+130
'211050,인카금융서비스,+327,+487,14917,+12660,▲,+40
'009520,포스코엠텍,+298,+465,15573,-17730,▼,-10
'298830,슈어소프트테크,+874,+450,5155,+7580,▲,+320
'317850,대모,+515,+434,8430,+8840,▲,+520
'222080,씨아이에스,+621,+433,6962,-12510,▼,-60
'036830,솔브레인홀딩스,+108,+432,39839,+52300,▲,+600
'171090,선익시스템,+93,+425,45645,-102400,▼,-1100
'317870,엔바이오니아,+325,+422,12987,+9200,▲,+640
'036540,SFA반도체,+1030,+422,4095,+7100,▲,+30
'058820,CMG제약,+2218,+416,1875,+1767,▲,+51
'096530,씨젠,+161,+404,25143,+22800,▲,+650
'270660,에브리봇,+214,+390,18235,-18430,▼,-30
'012790,신일제약,+631,+380,6027,+6010,▲,+50
'092730,네오팜,+200,+378,18882,+17800,▲,+150
'241520,DSC인베스트먼트,+521,+367,7038,+14180,▲,+210
'123410,코리아에프티,+517,+367,7083,-7250,▼,-80
'017890,한국알콜,+336,+361,10760,+11640,▲,+320
'033100,제룡전기,+105,+360,34176,+49950,▲,+1350
'060280,큐렉소,+350,+357,10195,-15230,▼,-290
'214450,파마리서치,+10,+357,368507,+327500,▲,+7000
'445680,큐리옥스바이오시스템즈,+33,+356,108522,-122800,▼,-8900
'049950,미래컴퍼니,+221,+346,15646,-14850,▼,-20
