종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+686,+75934,1106745,+1105000,[^],+65000
'005930,삼성전자,+3069,+64036,208682,+207500,[^],+6500
'062040,산일전기,+506,+9135,180471,+182900,[^],+10000
'000150,두산,+55,+7646,1383932,+1374000,[^],+80000
'006800,미래에셋증권,+969,+6983,72067,+72300,[^],+7000
'267270,HD건설기계,+342,+5595,163424,-162700,[v],-400
'042660,한화오션,+424,+5237,123511,+124000,[^],+3900
'036570,엔씨소프트,+197,+4917,249222,+248500,[^],+9500
'005935,삼성전자우,+320,+4564,142576,+141400,[^],+2900
'042700,한미반도체,+127,+3612,284106,+283500,[^],+7000
'009830,한화솔루션,+816,+3461,42396,+42350,[^],+2900
'007660,이수페타시스,+275,+3457,125786,+124600,[^],+4900
'489790,한화비전,+428,+3302,77119,+76900,[^],+1700
'015760,한국전력,+718,+3217,44784,+44400,[^],+2200
'093370,후성,+2148,+2436,11341,+10970,[^],+310
'483650,달바글로벌,+130,+2430,186877,-183900,[v],-4700
'103590,일진전기,+246,+2081,84493,+84400,[^],+1400
'281820,케이씨텍,+383,+2064,53898,+53300,[^],+1800
'097230,HJ중공업,+721,+1994,27649,+27700,[^],+1700
'006260,LS,+65,+1973,302859,+300000,[^],+6500
'082740,한화엔진,+358,+1704,47617,+48500,[^],+2400
'007340,DN오토모티브,+418,+1519,36365,+36300,[^],+950
'329180,HD현대중공업,+32,+1511,478005,+477500,[^],+14500
'375500,DL이앤씨,+146,+1481,101480,+98900,[^],+4400
'071050,한국금융지주,+54,+1392,260035,+258000,[^],+12000
'161890,한국콜마,+164,+1320,80223,-80200,[v],-1700
'006360,GS건설,+274,+1011,36930,+37350,[^],+1050
'326030,SK바이오팜,+91,+911,100118,+100000,[^],+1300
'353200,대덕전자,+101,+910,89918,+88500,[^],+2500
'007810,코리아써키트,+86,+781,90276,+89500,[^],+10300
'000155,두산우,+13,+751,559561,+557000,[^],+31000
'039490,키움증권,+15,+727,498175,+476500,[^],+14000
'071970,HD현대마린엔진,+84,+716,85745,+85500,[^],+900
'100090,SK오션플랜트,+246,+584,23794,-23150,[v],-1000
'009450,경동나비엔,+80,+552,69294,69500,-,0
'012330,현대모비스,+13,+522,405297,+405000,[^],+13500
'052690,한전기술,+30,+515,172117,+172700,[^],+5500
'005440,현대지에프홀딩스,+343,+469,13661,+13810,[^],+920
'494220,UNICORN SK하이닉스밸류체인액티브,+121,+441,36360,+36480,[^],+1925
'034730,SK,+11,+396,364081,+361500,[^],+12000
'005690,파미셀,+205,+369,18023,+17760,[^],+920
'010820,퍼스텍,+311,+369,11865,-11950,[v],-50
'003550,LG,+32,+295,92210,+91500,[^],+500
'005387,현대차2우B,+12,+294,239657,+239500,[^],+7000
'096770,SK이노베이션,+23,+276,121865,-121400,[v],-100
'248070,솔루엠,+141,+268,18985,+19000,[^],+420
'017810,풀무원,+215,+267,12450,+12490,[^],+370
'001800,오리온홀딩스,+108,+267,24639,+24550,[^],+1150
'021240,코웨이,+30,+244,81600,+81100,[^],+1200
'448730,삼성FN리츠,+394,+239,6059,+6080,[^],+80
'078930,GS,+32,+235,72908,+73000,[^],+300
'053690,한미글로벌,+71,+234,32842,+32300,[^],+350
'086280,현대글로비스,+11,+234,220806,+219000,[^],+7000
'204320,HL만도,+43,+217,51135,+51000,[^],+1300
'028260,삼성물산,+7,+206,299271,+297000,[^],+7500
'005810,풍산홀딩스,+45,+202,44855,-44900,[v],-200
'071055,한국금융지주우,+10,+178,177773,+176700,[^],+6000
'404990,신한서부티엔디리츠,+400,+171,4276,-4265,[v],-10
'377300,카카오페이,+32,+169,53240,+52900,[^],+1600
'082640,동양생명,+185,+164,8885,+8820,[^],+70
'139130,iM금융지주,+90,+164,18264,+18260,[^],+110
'185750,종근당,+17,+150,88016,+88100,[^],+600
'057050,현대홈쇼핑,+19,+147,79074,+78200,[^],+3400
'307950,현대오토에버,+4,+145,401864,+402000,[^],+14000
'003230,삼양식품,+1,+143,1253947,-1255000,[v],-35000
'00088K,한화3우B,+27,+131,48606,+48000,[^],+250
'093050,LF,+52,+129,24976,+25250,[^],+750
'293940,신한알파리츠,+200,+121,6061,+6080,[^],+30
'336260,두산퓨얼셀,+25,+120,47633,+43400,[^],+5850
'214320,이노션,+64,+118,18400,+18460,[^],+300
