종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'207940,삼성바이오로직스,-134,-23483,1755479,+1602000,▲,+17000
'373220,LG에너지솔루션,-449,-19169,426923,+373000,▲,+2000
'096770,SK이노베이션,-1238,-16281,131522,+113600,▲,+3300
'0126Z0,삼성에피스홀딩스,-111,-7554,679052,+547000,▲,+15000
'052690,한전기술,-409,-6918,169144,+175400,▲,+7400
'180640,한진칼,-391,-6677,170578,128000,-,0
'042700,한미반도체,-244,-6335,259669,+309500,▲,+2500
'012330,현대모비스,-107,-5380,504183,-403500,▼,-9500
'000720,현대건설,-329,-5305,161166,-167200,▼,-2300
'000270,기아,-194,-3880,199902,-170200,▼,-300
'010140,삼성중공업,-1353,-3854,28495,+28650,▲,+150
'114090,GKL,-2651,-3540,13355,+12280,▲,+270
'068270,셀트리온,-147,-3519,239751,-201000,▼,-1000
'000150,두산,-29,-3273,1121335,+1169000,▲,+20000
'011070,LG이노텍,-96,-3155,328060,+295500,▲,+9500
'034730,SK,-75,-3151,419775,+358000,▲,+12000
'035720,카카오,-480,-3084,64197,+50300,▲,+300
'278470,에이피알,-79,-2519,318500,-361500,▼,-7500
'402340,SK스퀘어,-35,-2365,669452,-604000,▼,-7000
'012450,한화에어로스페이스,-19,-2248,1206767,-1315000,▼,-60000
'329180,HD현대중공업,-38,-2186,582351,-561000,▼,-6000
'064350,현대로템,-87,-1914,220296,-180700,▼,-5600
'483650,달바글로벌,-109,-1885,173232,+159000,▲,+4100
'085620,미래에셋생명,-1254,-1719,13713,-17030,▼,-850
'267250,HD현대,-59,-1718,291168,+263500,▲,+2500
'139480,이마트,-153,-1618,105745,+100200,▲,+5800
'010130,고려아연,-7,-1428,2053967,-1605000,▼,-7000
'009540,HD한국조선해양,-29,-1338,456661,-404500,▼,-9000
'348950,제이알글로벌리츠,-6634,-1285,1937,+1565,▲,+60
'352820,하이브,-32,-1260,390362,-347000,▼,-7500
'079550,LIG넥스원,-24,-1184,501934,-664000,▼,-38000
'000100,유한양행,-104,-1130,108472,+99700,▲,+1000
'034220,LG디스플레이,-714,-1114,15608,+12030,▲,+310
'001200,유진투자증권,-1832,-1053,5747,+5240,▲,+270
'112610,씨에스윈드,-195,-1039,53313,+65900,▲,+1000
'003540,대신증권,-225,-972,43286,+40450,▲,+800
'001340,PKC,-1379,-951,6900,+6590,▲,+40
'480370,씨케이솔루션,-866,-922,10647,+2755,▲,+100
'103140,풍산,-80,-916,114960,-99300,▼,-600
'316140,우리금융지주,-237,-903,38050,+33800,▲,+200
'003230,삼양식품,-7,-887,1220648,+1147000,▲,+47000
'00680K,미래에셋증권2우B,-384,-846,22012,+21600,▲,+1400
'001500,현대차증권,-583,-764,13108,+11540,▲,+320
'003670,포스코퓨처엠,-30,-751,246867,+198900,▲,+900
'010950,S-Oil,-66,-748,113765,+111800,▲,+600
'010120,LS ELECTRIC,-9,-697,790581,+889000,▲,+16000
'005385,현대차우,-23,-685,302805,-265000,▼,-4000
'244920,에이플러스에셋,-470,-678,14416,+12000,▲,+240
'018260,삼성에스디에스,-30,-579,191057,+162000,▲,+500
'400760,NH올원리츠,-1814,-574,3164,+3280,▲,+10
'307950,현대오토에버,-14,-568,411716,+429500,▲,+3500
'000810,삼성화재,-10,-566,548399,-476000,▼,-2500
'047050,포스코인터내셔널,-74,-558,75635,+77700,▲,+5900
'267260,HD현대일렉트릭,-5,-558,1060601,-957000,▼,-1000
'000500,가온전선,-44,-516,117962,+112700,▲,+1500
'009150,삼성전기,-11,-505,479972,-462000,▼,-17500
'033240,자화전자,-118,-501,42537,-39050,▼,-100
'120110,코오롱인더,-74,-481,65327,-69900,▼,-600
'024110,기업은행,-179,-476,26583,+24100,▲,+400
'161890,한국콜마,-61,-461,75148,+77100,▲,+7300
'010060,OCI홀딩스,-31,-453,145558,+205000,▲,+6800
'017800,현대엘리베이터,-42,-420,100002,+88400,▲,+1000
'128940,한미약품,-7,-406,592258,+555000,▲,+36000
'003240,태광산업,-3,-404,1484629,+1226000,▲,+80000
'375500,DL이앤씨,-74,-395,53263,+67400,-,+15500
'086790,하나금융지주,-32,-392,124369,-112400,▼,-800
'001510,SK증권,-1791,-367,2047,+2585,▲,+405
'139130,iM금융지주,-185,-361,19464,+17310,▲,+510
'005070,코스모신소재,-57,-346,60344,+49750,▲,+900
'034830,한국토지신탁,-1899,-318,1675,+1740,▲,+43
'090430,아모레퍼시픽,-19,-303,156568,+140000,▲,+5300
'017670,SK텔레콤,-37,-301,81482,+78300,▲,+100
'071970,HD현대마린엔진,-34,-296,87062,+79600,▲,+2000
'251270,넷마블,-53,-294,55797,+51800,▲,+800
'0131V0,1Q 미국우주항공테크,-239,-288,12024,+12690,▲,+135
