종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'115180,큐리언트,-1126,-5912,52512,-44750,▼,-300
'319660,피에스케이,-960,-5798,60429,+85500,▲,+3000
'240810,원익IPS,-455,-5526,121328,+124000,▲,+3100
'043260,성호전자,-1088,-5496,50519,+45000,▲,+5000
'448900,한국피아이엠,-378,-5414,143157,+120700,▲,+2200
'031980,피에스케이홀딩스,-448,-4776,106523,+111000,▲,+4200
'108860,셀바스AI,-4712,-4634,9834,+11040,▲,+340
'058470,리노공업,-390,-4508,115643,-112000,▼,-5100
'095340,ISC,-246,-4365,177631,+245000,▲,+500
'440110,파두,-594,-3827,64399,+59200,▲,+2200
'039030,이오테크닉스,-93,-3791,407899,+425000,▲,+12500
'067310,하나마이크론,-938,-3118,33236,+34750,▲,+1250
'078600,대주전자재료,-284,-3115,109843,+127500,▲,+7800
'083650,비에이치아이,-297,-3058,103051,+109800,▲,+5500
'044490,태웅,-547,-2679,49014,+58600,▲,+13300
'084370,유진테크,-184,-2306,124990,-129200,▼,-2700
'247540,에코프로비엠,-117,-2281,195775,+190100,▲,+400
'196170,알테오젠,-59,-2158,367548,-354000,▼,-6000
'036930,주성엔지니어링,-268,-1819,67871,+72800,▲,+11800
'104830,원익머트리얼즈,-378,-1690,44723,-42500,▼,-700
'241710,코스메카코리아,-219,-1616,73923,+77500,▲,+3700
'0009K0,에임드바이오,-218,-1469,67422,-55800,▼,-500
'310210,보로노이,-43,-1453,335524,+324500,▲,+4500
'403870,HPSP,-296,-1315,44397,-51200,▼,-500
'015750,성우하이텍,-1098,-1224,11142,+9830,▲,+630
'108490,로보티즈,-45,-1079,237696,-260500,▼,-6500
'014620,성광벤드,-317,-1059,33372,+37500,▲,+5750
'389470,인벤티지랩,-89,-847,95506,+80900,▲,+2100
'089970,브이엠,-203,-827,40697,-47800,▼,-1000
'298380,에이비엘바이오,-43,-791,183611,+190200,▲,+200
'119850,지엔씨에너지,-210,-769,36574,+35400,▲,+1750
'357780,솔브레인,-17,-753,453633,+430000,▲,+8000
'306620,지아이에스,-2628,-750,2854,-3330,▼,-235
'137400,피엔티,-139,-698,50367,+47750,▲,+1000
'405100,큐알티,-401,-672,16750,-17960,▼,-340
'234340,헥토파이낸셜,-174,-657,37731,+40000,▲,+1450
'122870,와이지엔터테인먼트,-81,-546,67456,+60200,▲,+100
'112290,와이씨켐,-195,-519,26597,-26650,▼,-150
'056190,에스에프에이,-168,-502,29911,+29650,▲,+950
'338840,와이바이오로직스,-203,-493,24207,-34600,▼,-1000
'036830,솔브레인홀딩스,-75,-467,62469,+52300,▲,+600
'452430,사피엔반도체,-134,-456,33943,-34900,▼,-1150
'214370,케어젠,-36,-451,124059,+111700,▲,+1700
'466100,클로봇,-77,-447,57975,+57000,▲,+800
'321550,티움바이오,-609,-418,6863,+10070,▲,+1520
'017890,한국알콜,-350,-405,11575,+11640,▲,+320
'098460,고영,-135,-403,29805,-29050,▼,-650
'290650,엘앤씨바이오,-49,-400,81793,+75700,▲,+300
'127120,제이에스링크,-106,-384,36096,+39700,▲,+450
'950160,코오롱티슈진,-37,-368,99665,+98200,▲,+1000
'372320,큐로셀,-69,-317,46074,+49650,▲,+3350
'200670,휴메딕스,-85,-315,37086,+35700,▲,+550
'260970,에스앤디,-55,-305,55487,+54500,▲,+400
'475960,토모큐브,-53,-297,55941,+57900,▲,+3100
'051360,토비스,-200,-294,14680,+16770,▲,+820
'085910,네오티스,-161,-294,18285,-18350,▼,-330
'123410,코리아에프티,-374,-289,7733,-7250,▼,-80
'080580,오킨스전자,-146,-278,19058,-20350,▼,-500
'475230,엔알비,-111,-266,24014,+24750,▲,+2700
'354320,알멕,-40,-262,64867,+47200,▲,+100
'095610,테스,-37,-250,67155,-65500,▼,-600
'376270,HEM파마,-35,-246,70564,-69800,▼,-200
'100790,미래에셋벤처투자,-102,-234,22956,-22300,▼,-550
'131290,티에스이,-23,-228,98220,-121400,▼,-3400
'083450,GST,-76,-227,29859,30000,-,0
'000250,삼천당제약,-3,-225,790077,+900000,▲,+105000
'241520,DSC인베스트먼트,-133,-216,16276,+14180,▲,+210
'005290,동진쎄미켐,-42,-216,51682,+49850,▲,+1300
'211050,인카금융서비스,-153,-200,13102,+12660,▲,+40
'348210,넥스틴,-24,-200,81729,-79800,▼,-200
'064290,인텍플러스,-127,-192,15168,-17180,▼,-770
'031330,에스에이엠티,-366,-188,5121,-5310,▼,-10
'092730,네오팜,-101,-180,17747,+17800,▲,+150
'099440,스맥,-309,-172,5577,-5130,▼,-460
'078350,한양디지텍,-71,-172,24103,+27400,▲,+400
'145020,휴젤,-7,-164,249379,+263500,▲,+1500
'114840,아이패밀리에스씨,-144,-160,11098,+11700,▲,+510
'131970,두산테스나,-24,-157,64932,+99900,▲,+8000
'482630,삼양엔씨켐,-86,-156,18142,+18440,▲,+490
'056090,시지메드텍,-446,-151,3376,+2765,▲,+175
'048910,대원미디어,-180,-145,8029,+8180,▲,+10
'488900,비츠로넥스텍,-64,-114,17731,-18960,▼,-660
'067000,조이시티,-390,-111,2846,+2540,▲,+210
'041190,우리기술투자,-160,-110,6886,-6770,▼,-30
