종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'456160,지투지바이오,-397,-7102,179034,+88700,▲,+1800
'298380,에이비엘바이오,-427,-3668,85917,+190200,▲,+200
'397030,에이프릴바이오,-995,-3033,30478,+64800,▲,+2300
'095340,ISC,-368,-2850,77395,+245000,▲,+500
'039030,이오테크닉스,-121,-2729,226201,+425000,▲,+12500
'067310,하나마이크론,-1057,-2649,25072,+34750,▲,+1250
'095610,테스,-534,-2457,46012,-65500,▼,-600
'196170,알테오젠,-51,-2311,450309,-354000,▼,-6000
'166090,하나머티리얼즈,-505,-2068,40972,+62000,▲,+2900
'058470,리노공업,-336,-1918,57030,-112000,▼,-5100
'425420,티에프이,-467,-1794,38396,+65900,▲,+5200
'468530,프로티나,-342,-1670,48780,-80500,▼,-1300
'036930,주성엔지니어링,-519,-1578,30385,+72800,▲,+11800
'122870,와이지엔터테인먼트,-167,-1527,91404,+60200,▲,+100
'357780,솔브레인,-55,-1469,269196,+430000,▲,+8000
'087010,펩트론,-54,-1417,263599,+343500,▲,+26000
'213420,덕산네오룩스,-329,-1382,42046,+47700,▲,+3200
'319660,피에스케이,-371,-1316,35482,+85500,▲,+3000
'102710,이엔에프테크놀로지,-239,-1222,51120,-55400,▼,-1200
'084370,유진테크,-136,-1192,87834,-129200,▼,-2700
'356860,티엘비,-183,-1183,64742,-77400,▼,-2400
'041510,에스엠,-98,-1152,117431,+98000,▲,+900
'115180,큐리언트,-558,-1146,20524,-44750,▼,-300
'086390,유니테스트,-662,-1097,16569,+19460,▲,+1140
'251970,펌텍코리아,-185,-978,52972,+47350,▲,+1750
'403870,HPSP,-270,-943,34858,-51200,▼,-500
'310210,보로노이,-52,-881,170020,+324500,▲,+4500
'005290,동진쎄미켐,-181,-751,41433,+49850,▲,+1300
'234340,헥토파이낸셜,-463,-751,16210,+40000,▲,+1450
'358570,지아이이노베이션,-443,-654,14771,-14590,▼,-30
'053030,바이넥스,-361,-577,15989,+12640,▲,+240
'178320,서진시스템,-197,-537,27255,+48000,▲,+2600
'183300,코미코,-46,-527,113688,+119900,▲,+1000
'230360,에코마케팅,-417,-506,12140,+15900,▲,+10
'083450,GST,-207,-494,23858,30000,-,0
'226950,올릭스,-49,-453,91943,+185700,▲,+3900
'108490,로보티즈,-25,-441,173097,-260500,▼,-6500
'039200,오스코텍,-112,-436,38882,-56400,▼,-1100
'082920,비츠로셀,-149,-420,28223,-29100,▼,-1850
'086450,동국제약,-225,-416,18501,+18800,▲,+900
'044490,태웅,-136,-415,30601,+58600,▲,+13300
'079370,제우스,-263,-412,15658,-17500,▼,-360
'039830,오로라,-173,-361,20898,+10320,▲,+90
'441270,파인엠텍,-385,-347,9017,+11360,▲,+710
'123410,코리아에프티,-564,-347,6147,-7250,▼,-80
'052710,아모텍,-301,-332,11020,-13450,▼,-570
'006730,서부T&D,-371,-328,8824,14840,-,0
'272110,케이엔제이,-130,-321,24659,-36400,▼,-1650
'064760,티씨케이,-19,-317,171173,+253500,▲,+11000
'014620,성광벤드,-98,-308,31376,+37500,▲,+5750
'059090,미코,-182,-284,15611,+15080,▲,+510
'053800,안랩,-46,-272,58834,+61800,▲,+500
'299030,하나기술,-80,-252,31517,+26650,▲,+500
'347850,디앤디파마텍,-14,-242,169737,78900,-,0
'083650,비에이치아이,-48,-231,47749,+109800,▲,+5500
'077360,덕산하이메탈,-340,-224,6580,-11860,▼,-470
'018290,브이티,-86,-222,25822,+15930,▲,+1280
'010170,대한광통신,-1227,-214,1745,+7440,▲,+50
'458870,씨어스테크놀로지,-29,-211,73952,-184800,▼,-4200
'023160,태광,-78,-205,26387,+35200,▲,+6300
'098460,고영,-109,-187,17127,-29050,▼,-650
'058610,에스피지,-50,-160,32183,-120300,▼,-2900
'028300,HLB,-35,-155,44186,+51300,▲,+900
'230240,에치에프알,-89,-141,15875,+27000,▲,+1500
'078160,메디포스트,-96,-141,14635,-22200,▼,-1000
'489500,엘케이켐,-67,-139,20643,+38700,▲,+2650
'322310,오로스테크놀로지,-49,-131,26703,+33050,▲,+50
'340570,티앤엘,-27,-127,46685,+47050,▲,+350
'119850,지엔씨에너지,-30,-108,35429,+35400,▲,+1750
'092730,네오팜,-57,-97,16975,+17800,▲,+150
'060250,NHN KCP,-57,-92,16109,+20300,▲,+880
'033500,동성화인텍,-30,-91,30318,+26650,▲,+400
'089010,켐트로닉스,-28,-88,31408,+30300,▲,+700
'253450,스튜디오드래곤,-21,-88,42460,+40000,▲,+950
'215200,메가스터디교육,-20,-87,43276,+48000,▲,+2050
'078350,한양디지텍,-44,-83,18999,+27400,▲,+400
'488280,에스투더블유,-37,-83,22277,-15540,▼,-160
'000250,삼천당제약,-4,-82,205851,+900000,▲,+105000
'267320,나인테크,-202,-80,3971,-3100,▼,-5
'240550,동방메디컬,-79,-80,10097,+6910,▲,+170
'308430,셀비온,-45,-76,16925,+30450,▲,+3600
'218410,RFHIC,-28,-74,26855,+81600,▲,+2900
'179290,엠아이텍,-100,-65,6450,6700,-,0
'131290,티에스이,-11,-57,50309,-121400,▼,-3400
'376300,디어유,-15,-55,36842,+35950,▲,+200
'078020,LS증권,-96,-51,5318,+8330,▲,+330
'376900,로킷헬스케어,-13,-50,38825,+130700,▲,+2000
'950170,JTC,-76,-49,6392,+5310,▲,+200
'145020,휴젤,-2,-47,262260,+263500,▲,+1500
'189300,인텔리안테크,-9,-47,50243,-121800,▼,-1600
'023910,대한약품,-16,-45,29269,+29350,▲,+650
'195940,HK이노엔,-9,-44,48169,+52600,▲,+1200
'204610,티쓰리,-214,-43,1991,+2660,▲,+65
'018120,진로발효,-23,-42,18382,17990,-,0
'263750,펄어비스,-11,-41,36054,-41100,▼,-4900
'025980,아난티,-41,-39,9599,+7450,▲,+80
'007390,네이처셀,-15,-37,24603,+18060,▲,+340
'140410,메지온,-6,-37,57191,+91600,▲,+100
'049960,쎌바이오텍,-31,-37,11974,+14360,▲,+430
'036830,솔브레인홀딩스,-8,-36,43616,+52300,▲,+600
