종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'090360,로보스타,+688,+2857,41519,-56800,[v],-2900
'025550,한국선재,+5781,+2555,4419,-3185,[v],-70
'039030,이오테크닉스,+77,+1861,240751,-391000,[v],-26000
'089030,테크윙,+332,+1736,52249,-48900,[v],-3100
'005290,동진쎄미켐,+291,+1114,38268,-44500,[v],-2000
'064260,다날,+1101,+977,8869,-6180,[v],-250
'036670,삼양케이씨아이,+1209,+865,7158,-6090,[v],-30
'437730,삼현,+388,+846,21809,-46450,[v],-3350
'092870,엑시콘,+476,+838,17620,-26400,[v],-1800
'290650,엘앤씨바이오,+134,+825,61400,-68700,[v],-4700
'041190,우리기술투자,+686,+775,11299,-6290,[v],-220
'074600,원익QnC,+317,+729,23019,-30700,[v],-1150
'253590,네오셈,+699,+704,10064,-15400,[v],-1170
'102710,이엔에프테크놀로지,+125,+654,52142,-48900,[v],-1700
'212710,아이에스티이,+523,+630,12047,-7250,[v],-290
'028300,HLB,+149,+595,39934,+53500,[^],+200
'029480,광무,+1949,+582,2987,-2050,[v],-155
'095340,ISC,+66,+503,75821,-247000,[v],-3000
'376300,디어유,+106,+489,46106,-30900,[v],-1550
'222800,심텍,+145,+489,33651,-52200,[v],-4000
'468530,프로티나,+139,+480,34528,-72000,[v],-4900
'214450,파마리서치,+8,+469,609400,-304500,[v],-9000
'087010,펩트론,+16,+466,290954,-295500,[v],-7500
'086520,에코프로,+92,+460,50148,-147500,[v],-1500
'240810,원익IPS,+96,+442,45836,-114500,[v],-6500
'006730,서부T&D,+385,+433,11254,-13100,[v],-630
'062970,한국첨단소재,+953,+407,4267,-2875,[v],-185
'277810,레인보우로보틱스,+13,+380,295866,-544000,[v],-23000
'183300,코미코,+38,+378,98794,-103400,[v],-4100
'257720,실리콘투,+81,+367,45582,-37800,[v],-1000
'145020,휴젤,+11,+347,306967,-247000,[v],-12500
'218410,RFHIC,+107,+346,32294,-81000,[v],-1400
'000250,삼천당제약,+16,+339,216397,+1150000,[^],+39000
'148250,알엔투테크놀로지,+418,+334,7990,-3330,[v],-60
'287840,인투셀,+89,+333,37419,-41400,[v],-3450
'356680,엑스게이트,+361,+327,9075,-6880,[v],-300
'475960,토모큐브,+63,+308,49107,-55200,[v],-2400
'263750,펄어비스,+86,+297,34472,+69200,[^],+10400
'084110,휴온스글로벌,+68,+297,43854,-68000,[v],-2400
'036930,주성엔지니어링,+95,+294,30849,-64200,[v],-5800
'211050,인카금융서비스,+212,+291,13715,-11940,[v],-310
'090710,휴림로봇,+816,+287,3514,-12140,[v],-780
'237690,에스티팜,+31,+286,91138,-150100,[v],-9200
'064760,티씨케이,+18,+280,154268,-225000,[v],-14000
'399720,가온칩스,+55,+276,50414,-61200,[v],-2800
'099190,아이센스,+138,+274,19814,-18990,[v],-900
'137400,피엔티,+69,+264,38148,-49900,[v],-800
'225190,LK삼양,+1372,+263,1920,-1935,[v],-85
'310210,보로노이,+16,+261,164686,+318500,[^],+5000
'098460,고영,+167,+260,15614,-26050,[v],-1250
'083450,GST,+96,+220,22848,-25900,[v],-1150
'105740,디케이락,+222,+219,9860,-9370,[v],-280
'041440,현대에버다임,+276,+217,7883,-8530,[v],-120
'214150,클래시스,+40,+217,53718,-52900,[v],-1100
'226950,올릭스,+25,+211,82817,-187000,[v],-13500
'107640,한중엔시에스,+56,+209,37490,-51000,[v],-400
'319660,피에스케이,+69,+207,30133,-80300,[v],-1800
'394280,오픈엣지테크놀로지,+147,+184,12544,-16200,[v],-1420
'058470,리노공업,+37,+181,49431,-99700,[v],-5200
'166090,하나머티리얼즈,+46,+178,38833,-60700,[v],-2700
'270660,에브리봇,+88,+171,19499,-16100,[v],-790
'045100,한양이엔지,+84,+168,20103,-31250,[v],-1650
'095610,테스,+37,+162,43369,-57400,[v],-3500
'126700,하이비젼시스템,+103,+161,15690,-16000,[v],-1160
'314930,바이오다인,+112,+157,14063,-12200,[v],-370
'430690,한싹,+211,+153,7219,-3640,[v],-115
'160190,하이젠알앤엠,+37,+153,41697,-35800,[v],-2000
'078350,한양디지텍,+105,+151,14404,-29850,[v],-5000
'115180,큐리언트,+116,+151,13039,-38050,[v],-2450
'089890,코세스,+102,+147,14434,-20400,[v],-1850
'090850,현대이지웰,+232,+144,6211,-6140,[v],-120
'052260,현대바이오랜드,+280,+133,4742,-4100,[v],-90
'200710,에이디테크놀로지,+47,+129,27474,-53600,[v],-4200
'048530,인트론바이오,+324,+128,3941,-4150,[v],-40
'452430,사피엔반도체,+38,+125,33247,-30950,[v],-1900
'099430,바이오플러스,+175,+123,7008,-5040,[v],-130
'018290,브이티,+41,+121,29744,-15210,[v],-520
'473980,노머스,+34,+119,34711,-17150,[v],-330
'234030,싸이닉솔루션,+117,+118,10080,-6600,[v],-230
'095500,미래나노텍,+120,+118,9809,+9100,[^],+60
'251370,와이엠티,+77,+117,15319,-15710,[v],-840
'126340,비나텍,+19,+117,61785,-113000,[v],-8100
'214180,헥토이노베이션,+65,+115,17696,-18230,[v],-500
'356860,티엘비,+29,+115,39910,-67200,[v],-5900
'194480,데브시스터즈,+21,+112,54413,-29250,[v],-3350
'036010,아비코전자,+131,+111,8468,-8480,[v],-410
'058610,에스피지,+39,+108,28006,-106900,[v],-4400
'112040,위메이드,+37,+106,28634,-21000,[v],-750
'347700,스피어,+90,+106,11735,-48400,[v],-2500
'122870,와이지엔터테인먼트,+10,+103,98815,-53900,[v],-2300
'204270,제이앤티씨,+45,+102,22464,-16500,[v],-470
'104620,노랑풍선,+148,+99,6664,-4370,[v],-80
'092070,디엔에프,+66,+98,14854,-19120,[v],-1280
'125210,아모그린텍,+135,+98,7280,+7860,[^],+700
'030520,한글과컴퓨터,+36,+95,26295,-19740,[v],-710
'295310,에이치브이엠,+36,+94,26445,-87700,[v],-7500
'060250,NHN KCP,+63,+94,14914,-16310,[v],-740
'058970,엠로,+21,+91,42756,-27800,[v],-800
'178780,일월지엠엘,+294,+90,3066,-2520,[v],-115
'357780,솔브레인,+3,+89,280673,-385500,[v],-10500
