종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'389470,인벤티지랩,+1253,+5882,46959,-71600,[v],-5200
'087010,펩트론,+40,+663,164963,-296000,[v],-7000
'038010,제일테크노스,+997,+655,6568,-6040,[v],-150
'388720,유일로보틱스,+85,+602,70768,-88900,[v],-4000
'119500,포메탈,+1467,+567,3865,-3820,[v],-100
'389140,포바이포,+296,+531,17967,-8660,[v],-490
'020710,시공테크,+542,+518,9570,-4050,[v],-35
'257720,실리콘투,+136,+506,37084,-37400,[v],-1400
'083650,비에이치아이,+167,+457,27310,+95500,[^],+700
'035900,JYP Ent.,+60,+425,70327,-62300,[v],-2000
'277810,레인보우로보틱스,+15,+421,273663,-540000,[v],-27000
'196170,알테오젠,+11,+399,353487,-354500,[v],-26500
'358570,지아이이노베이션,+265,+382,14391,-13800,[v],-880
'065680,우주일렉트로,+131,+367,28090,-27500,[v],-1450
'173130,오파스넷,+462,+329,7132,-7570,[v],-320
'336570,원텍,+383,+321,8374,-6900,[v],-280
'289010,아이스크림에듀,+483,+298,6175,+1566,[^],+22
'290670,대보마그네틱,+187,+288,15396,-11450,[v],-280
'115310,인포바인,+89,+284,31985,-65400,[v],-2900
'098460,고영,+189,+270,14257,-26050,[v],-1250
'039030,이오테크닉스,+22,+265,118264,-389000,[v],-28000
'119850,지엔씨에너지,+115,+261,22703,-31850,[v],-1350
'462860,더즌,+582,+249,4274,-3290,[v],-130
'014970,삼륭물산,+362,+247,6818,-9280,[v],-110
'253450,스튜디오드래곤,+45,+240,53408,-36900,[v],-800
'950160,코오롱티슈진,+57,+220,38480,-117300,[v],-9700
'108490,로보티즈,+60,+205,34236,-242000,[v],-13000
'310210,보로노이,+21,+205,97545,+317500,[^],+4000
'122450,KX,+500,+203,4057,-3215,[v],-80
'214430,아이쓰리시스템,+35,+202,57859,-90900,[v],-2400
'051160,지어소프트,+200,+196,9776,-7930,[v],-70
'035810,이지홀딩스,+558,+196,3504,-5610,[v],-10
'044990,에이치엔에스하이텍,+98,+176,17874,-14860,[v],-540
'021040,대호특수강,+1085,+174,1599,+1216,[^],+35
'192440,슈피겐코리아,+65,+173,26668,-23500,[v],-300
'168360,펨트론,+165,+166,10023,-19240,[v],-1060
'446540,메가터치,+317,+141,4453,-4170,[v],-50
'054300,팬스타엔터프라이즈,+1993,+139,696,-520,[v],-15
'070590,한솔인티큐브,+516,+138,2683,-1930,[v],-8
'059210,메타바이오메드,+300,+137,4573,-4305,[v],-190
'389650,넥스트바이오메디컬,+32,+133,41489,-77800,[v],-1500
'099320,쎄트렉아이,+28,+133,46804,-176000,[v],-12100
'052400,코나아이,+34,+133,39196,-53400,[v],-2800
'462350,이노스페이스,+60,+123,20584,-15020,[v],-580
'005290,동진쎄미켐,+41,+122,29930,-44300,[v],-2200
'029480,광무,+399,+121,3036,-2050,[v],-155
'066430,아이로보틱스,+746,+119,1601,-1936,[v],-139
'294570,쿠콘,+55,+106,19416,-28100,[v],-850
'069920,엑시온그룹,+420,+105,2493,-490,[v],-1
'123330,제닉,+41,+104,25296,-30450,[v],-2150
