종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'103140,풍산,-706,-9450,133874,-89200,[v],-2500
'064400,LG씨엔에스,-1039,-7196,69286,-59000,[v],-2100
'001040,CJ,-446,-6366,142773,-199000,[v],-7500
'298040,효성중공업,-45,-5633,1256056,-2509000,[v],-167000
'009540,HD한국조선해양,-156,-5486,351732,-350000,[v],-17000
'005490,POSCO홀딩스,-156,-4596,295040,-342500,[v],-500
'010140,삼성중공업,-984,-1935,19676,-24550,[v],-1450
'207940,삼성바이오로직스,-18,-1895,1053805,-1532000,[v],-74000
'249420,일동제약,-960,-1875,19524,-29050,[v],-1200
'042700,한미반도체,-176,-1539,87252,-262500,[v],-13000
'128940,한미약품,-52,-1470,280798,-522000,[v],-27000
'005930,삼성전자,-217,-1421,65563,-177000,[v],-2700
'004020,현대제철,-401,-1304,32489,-34500,[v],-500
'034020,두산에너빌리티,-193,-1247,64543,-94300,[v],-3800
'005940,NH투자증권,-537,-1058,19691,-31150,[v],-3100
'011780,금호석유화학,-93,-1027,110979,-120300,[v],-6200
'090460,비에이치,-676,-1006,14886,-21200,[v],-500
'004370,농심,-25,-955,381782,-367000,[v],-8500
'000270,기아,-85,-862,101509,-151100,[v],-4700
'090430,아모레퍼시픽,-64,-818,127673,-140600,[v],-3800
'009830,한화솔루션,-271,-815,30084,+35800,[^],+150
'017670,SK텔레콤,-126,-712,56401,-78100,[v],-1800
'035420,NAVER,-31,-711,231672,-207500,[v],-5000
'024110,기업은행,-366,-702,19210,-22100,[v],-1450
'014830,유니드,-84,-676,80144,-81500,[v],-2500
'010950,S-Oil,-98,-594,60507,-108800,[v],-900
'051900,LG생활건강,-17,-525,300140,-242000,[v],-5500
'005830,DB손해보험,-39,-492,125242,-164300,[v],-8600
'005935,삼성전자우,-85,-485,57217,-121100,[v],-5100
'120110,코오롱인더,-113,-446,39485,-77700,[v],-2300
'001120,LX인터내셔널,-146,-430,29367,+47000,[^],+600
'014680,한솔케미칼,-24,-426,174026,-266500,[v],-6500
'011200,HMM,-178,-408,22931,-19570,[v],-90
'009450,경동나비엔,-44,-401,90317,-60400,[v],-1700
'039490,키움증권,-18,-368,201137,-411500,[v],-23500
'293940,신한알파리츠,-618,-340,5504,-5690,[v],-90
'006405,삼성SDI우,-25,-332,132110,-212500,[v],-500
'383220,F&F,-51,-329,65129,-62900,[v],-2100
'413930,WON AI ESG액티브,-276,-323,11709,-20725,[v],-505
'029530,신도리코,-63,-308,49018,-50700,[v],-1300
'012330,현대모비스,-10,-295,283936,-397500,[v],-11000
'018260,삼성에스디에스,-19,-291,154645,-153800,[v],-2500
'032830,삼성생명,-23,-274,121481,-220000,[v],-3000
'323410,카카오뱅크,-99,-268,27106,-24350,[v],-300
'489790,한화비전,-44,-251,56830,-75500,[v],-5000
'138930,BNK금융지주,-169,-238,14076,-18260,[v],-420
'012630,HDC,-98,-226,23010,+28900,[^],+350
'005380,현대차,-11,-225,208922,-471000,[v],-24000
'272210,한화시스템,-39,-222,57415,-118400,[v],-5700
'484870,엠앤씨솔루션,-13,-218,166765,-99500,[v],-3700
'000080,하이트진로,-109,-217,19901,-16530,[v],-200
'069620,대웅제약,-15,-214,139142,-163700,[v],-3300
'086280,현대글로비스,-14,-212,149022,-216000,[v],-15500
'092790,넥스틸,-136,-211,15546,+11470,[^],+100
'023590,다우기술,-62,-209,33513,-45000,[v],-3300
'010130,고려아연,-3,-206,765033,-1463000,[v],-20000
'033920,무학,-262,-205,7807,-8600,[v],-240
'006040,동원산업,-43,-193,45069,-38850,[v],-1150
'443060,HD현대마린솔루션,-10,-192,200709,-178300,[v],-5600
'003570,SNT다이내믹스,-34,-191,56596,+49800,[^],+100
'000157,두산2우B,-4,-183,409183,-408000,[v],-43000
'259960,크래프톤,-6,-179,317067,-251500,[v],-3000
'093240,형지엘리트,-604,-176,2906,-991,[v],-3
'000120,CJ대한통운,-20,-174,86848,-105000,[v],-3200
'034220,LG디스플레이,-162,-173,10672,-11140,[v],-360
'008930,한미사이언스,-39,-171,43503,-37300,[v],-1100
'075580,세진중공업,-123,-171,13862,-16480,[v],-620
'004000,롯데정밀화학,-41,-170,41737,-49950,[v],-1850
'003030,세아제강지주,-8,-164,192746,+205000,[^],+13400
'183190,아세아시멘트,-109,-162,14849,-10850,[v],-390
'077970,STX엔진,-64,-160,25109,-31900,[v],-1600
'066570,LG전자,-21,-156,76332,-108600,[v],-3400
'001430,세아베스틸지주,-52,-151,28939,-67100,[v],-2400
'334890,이지스밸류플러스리츠,-338,-147,4361,-4025,[v],-75
'047050,포스코인터내셔널,-30,-145,48022,+75700,[^],+1200
'023530,롯데쇼핑,-20,-144,71116,-107200,[v],-7200
'003550,LG,-18,-141,77476,-84800,[v],-4200
'062040,산일전기,-12,-141,115815,-143500,[v],-5800
'450080,에코프로머티,-24,-133,54390,-72100,[v],-1300
'081660,미스토홀딩스,-36,-131,36540,+40950,[^],+750
'000100,유한양행,-11,-126,115120,-98200,[v],-2200
'307950,현대오토에버,-8,-126,149326,-376500,[v],-17500
'381970,케이카,-79,-123,15588,-13960,[v],-230
'012320,경동인베스트,-19,-120,61985,57100,-,0
'079160,CJ CGV,-231,-115,4974,-4615,[v],-150
'036460,한국가스공사,-28,-115,40577,-34950,[v],-450
'078930,GS,-23,-112,47643,-65900,[v],-2000
