종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'068270,셀트리온,+1539,+27284,177334,-201000,[v],-5000
'005490,POSCO홀딩스,+689,+22101,320885,-342500,[v],-500
'005930,삼성전자,+3129,+19606,62664,-177000,[v],-2700
'051910,LG화학,+667,+17562,263376,+323000,[^],+10000
'009830,한화솔루션,+2979,+10937,36710,+35800,[^],+150
'004020,현대제철,+2053,+7197,35065,-34500,[v],-500
'055550,신한지주,+1008,+6407,63572,-90900,[v],-2600
'138930,BNK금융지주,+4571,+6175,13508,-18260,[v],-420
'015760,한국전력,+1581,+5897,37303,-42050,[v],-1850
'036460,한국가스공사,+1151,+5459,47419,-34950,[v],-450
'064400,LG씨엔에스,+457,+3650,79909,-59000,[v],-2100
'028050,삼성E&A,+1494,+3602,24112,+33350,[^],+250
'035420,NAVER,+142,+3548,249868,-207500,[v],-5000
'207940,삼성바이오로직스,+33,+3495,1047168,-1532000,[v],-74000
'175330,JB금융지주,+1466,+3221,21972,-30500,[v],-600
'047050,포스코인터내셔널,+471,+2434,51721,+75700,[^],+1200
'035250,강원랜드,+1061,+2097,19766,-17900,[v],-360
'005387,현대차2우B,+112,+1809,162053,-246000,[v],-11000
'036570,엔씨소프트,+84,+1759,208480,-222000,[v],-8000
'011170,롯데케미칼,+257,+1752,68121,-81700,[v],-1000
'005830,DB손해보험,+127,+1581,124844,-164300,[v],-8600
'096770,SK이노베이션,+129,+1498,116330,+113100,[^],+1700
'017670,SK텔레콤,+240,+1462,60875,-78100,[v],-1800
'251270,넷마블,+232,+1427,61533,-49900,[v],-2300
'032830,삼성생명,+108,+1356,125341,-220000,[v],-3000
'100090,SK오션플랜트,+632,+1328,21026,+27800,[^],+950
'373220,LG에너지솔루션,+42,+1303,310726,+409500,[^],+15000
'004690,삼천리,+83,+1212,146675,-140800,[v],-6400
'161390,한국타이어앤테크놀로지,+276,+1193,43170,-55100,[v],-2900
'483650,달바글로벌,+64,+1154,179032,-148300,[v],-6200
'034230,파라다이스,+703,+1118,15909,-16650,[v],-1180
'180640,한진칼,+87,+1041,119153,-112100,[v],-5100
'000270,기아,+97,+988,101624,-151100,[v],-4700
'000100,유한양행,+89,+945,105973,-98200,[v],-2200
'035720,카카오,+152,+901,59362,-47150,[v],-1650
'381970,케이카,+554,+858,15507,-13960,[v],-230
'454910,두산로보틱스,+133,+832,62575,-81000,[v],-3900
'012630,HDC,+367,+826,22529,+28900,[^],+350
'001430,세아베스틸지주,+257,+808,31479,-67100,[v],-2400
'285130,SK케미칼,+106,+786,74410,-52600,[v],-2400
'194370,제이에스코퍼레이션,+618,+764,12352,-11480,[v],-220
'010060,OCI홀딩스,+89,+755,84855,+193100,[^],+14300
'330590,롯데리츠,+1902,+741,3897,+4695,[^],+55
'079900,전진건설로봇,+137,+739,53993,+54100,[^],+500
'034220,LG디스플레이,+788,+734,9314,-11140,[v],-360
'003550,LG,+89,+723,81359,-84800,[v],-4200
'069260,TKG휴켐스,+395,+689,17452,-17880,[v],-320
'281820,케이씨텍,+211,+601,28486,-48100,[v],-700
'028260,삼성물산,+36,+573,159284,-260500,[v],-8500
'114090,GKL,+330,+531,16071,-11570,[v],-310
'003490,대한항공,+221,+522,23642,-24450,[v],-850
'026960,동서,+174,+519,29847,+27750,[^],+350
'069960,현대백화점,+64,+493,77292,-79700,[v],-4800
'000210,DL,+97,+488,50472,-62300,[v],-300
'001450,현대해상,+174,+483,27701,-31150,[v],-300
'001800,오리온홀딩스,+209,+465,22198,-23500,[v],-1700
'073240,금호타이어,+905,+452,4992,-6030,[v],-220
'001040,CJ,+29,+434,151172,-199000,[v],-7500
'018670,SK가스,+14,+408,282468,+261500,[^],+15000
'353200,대덕전자,+229,+407,17799,-82700,[v],-2700
'023590,다우기술,+113,+403,35566,-45000,[v],-3300
'031210,서울보증보험,+91,+382,41895,-53500,[v],-300
'006120,SK디스커버리,+63,+381,60248,-52500,[v],-1600
'108670,LX하우시스,+110,+371,33726,-28300,[v],-250
'010130,고려아연,+4,+337,813217,-1463000,[v],-20000
'062040,산일전기,+40,+336,83778,-143500,[v],-5800
'030190,NICE평가정보,+191,+314,16447,-16330,[v],-550
'006040,동원산업,+62,+303,48828,-38850,[v],-1150
'011790,SKC,+26,+282,106885,-96000,[v],-2700
'006220,제주은행,+187,+262,14008,-12300,[v],-510
'058650,세아홀딩스,+19,+255,134390,-154800,[v],-2900
'383220,F&F,+29,+237,81678,-62900,[v],-2100
'005690,파미셀,+179,+206,11478,-15710,[v],-1210
'293940,신한알파리츠,+358,+201,5612,-5690,[v],-90
'271940,일진하이솔루스,+116,+193,16661,-15310,[v],-570
'092790,넥스틸,+133,+192,14353,+11470,[^],+100
'009450,경동나비엔,+26,+190,72300,-60400,[v],-1700
'451800,한화리츠,+420,+168,4005,-5070,[v],-40
