종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'039200,오스코텍,-1795,-8890,49533,-56400,▼,-1100
'247540,에코프로비엠,-391,-6000,153619,+190100,▲,+400
'086520,에코프로,-550,-5257,95524,-150900,▼,-200
'067310,하나마이크론,-1959,-4602,23492,+34750,▲,+1250
'089030,테크윙,-818,-3372,41233,-58000,▼,-500
'298380,에이비엘바이오,-153,-2885,188818,+190200,▲,+200
'347850,디앤디파마텍,-259,-2327,89789,78900,-,0
'084370,유진테크,-283,-2064,72977,-129200,▼,-2700
'222800,심텍,-397,-2050,51641,+62500,▲,+2400
'448900,한국피아이엠,-394,-1990,50545,+120700,▲,+2200
'042520,한스바이오메드,-568,-1737,30606,-52900,▼,-2800
'338840,와이바이오로직스,-559,-1418,25375,-34600,▼,-1000
'213420,덕산네오룩스,-372,-1410,37955,+47700,▲,+3200
'462350,이노스페이스,-940,-1235,13144,-16520,▼,-650
'036620,감성코퍼레이션,-1764,-1085,6149,-5430,▼,-50
'348370,엔켐,-161,-996,61796,-48950,▼,-4150
'0009K0,에임드바이오,-137,-968,70896,-55800,▼,-500
'310210,보로노이,-38,-771,203517,+324500,▲,+4500
'0099X0,IBKS제25호스팩,-1409,-704,4997,2150,-,0
'211050,인카금융서비스,-500,-679,13574,+12660,▲,+40
'121600,나노신소재,-110,-572,52183,+61800,▲,+1200
'200670,휴메딕스,-117,-491,41919,+35700,▲,+550
'295310,에이치브이엠,-98,-413,42235,92200,-,0
'417200,LS머트리얼즈,-339,-412,12150,+25300,▲,+1550
'315640,딥노이드,-1000,-356,3565,+3615,▲,+105
'397030,에이프릴바이오,-69,-343,49729,+64800,▲,+2300
'179900,유티아이,-162,-335,20614,20550,-,0
'018290,브이티,-170,-302,17751,+15930,▲,+1280
'078600,대주전자재료,-43,-286,66103,+127500,▲,+7800
'475400,씨메스,-84,-280,33287,-35350,▼,-850
'272290,이녹스첨단소재,-120,-277,23047,+33250,▲,+1900
'036200,유니셈,-304,-273,8964,+10180,▲,+130
'095610,테스,-70,-270,38547,-65500,▼,-600
'078340,컴투스,-93,-269,29003,+32600,▲,+700
'137400,피엔티,-65,-245,37804,+47750,▲,+1000
'036830,솔브레인홀딩스,-64,-240,37698,+52300,▲,+600
'0015G0,그린광학,-140,-238,17057,+34450,▲,+400
'010170,대한광통신,-1059,-238,2246,+7440,▲,+50
'278280,천보,-42,-212,50551,+47300,▲,+300
'240810,원익IPS,-37,-211,57518,+124000,▲,+3100
'403870,HPSP,-72,-206,28734,-51200,▼,-500
'347700,스피어,-165,-206,12500,-45250,▼,-600
'140860,파크시스템스,-10,-203,209912,-272500,▼,-5000
'041920,메디아나,-200,-176,8825,+19850,▲,+700
'092730,네오팜,-90,-173,19175,+17800,▲,+150
'032500,케이엠더블유,-109,-171,15652,+32450,▲,+3250
'098460,고영,-69,-164,23590,-29050,▼,-650
'357780,솔브레인,-6,-162,253662,+430000,▲,+8000
'222080,씨아이에스,-222,-151,6833,-12510,▼,-60
'101160,월덱스,-70,-148,21238,+31200,▲,+150
'028300,HLB,-32,-146,45957,+51300,▲,+900
'102710,이엔에프테크놀로지,-31,-142,46107,-55400,▼,-1200
'241710,코스메카코리아,-20,-142,71254,+77500,▲,+3700
'481070,에이유브랜즈,-65,-140,21423,+18290,▲,+250
'032190,다우데이타,-70,-140,19843,+25850,▲,+2050
'163280,에어레인,-94,-128,13579,+6260,▲,+30
'389650,넥스트바이오메디컬,-15,-128,84175,+79100,▲,+3100
'263750,펄어비스,-31,-113,36353,-41100,▼,-4900
'036930,주성엔지니어링,-41,-110,27015,+72800,▲,+11800
'323280,태성,-22,-105,47950,+69800,▲,+400
'240550,동방메디컬,-139,-104,7497,+6910,▲,+170
'160980,싸이맥스,-69,-100,14480,-23650,▼,-300
'166090,하나머티리얼즈,-24,-96,40799,+62000,▲,+2900
'194700,노바렉스,-66,-95,14430,-13400,▼,-30
'101490,에스앤에스텍,-21,-94,45786,-85700,▼,-200
'257720,실리콘투,-23,-91,40522,+38600,▲,+2100
'183300,코미코,-10,-87,83666,+119900,▲,+1000
'031980,피에스케이홀딩스,-20,-85,42216,+111000,▲,+4200
'473370,비엔케이제2호스팩,-330,-84,2545,2765,-,0
'074600,원익QnC,-38,-77,20224,+34300,▲,+550
'348210,넥스틴,-12,-77,65860,-79800,▼,-200
'161580,필옵틱스,-17,-75,43333,-39050,▼,-1050
'114840,아이패밀리에스씨,-50,-69,13852,+11700,▲,+510
'036220,오상헬스케어,-56,-66,11836,+9720,▲,+60
'299030,하나기술,-20,-65,33114,+26650,▲,+500
'416180,신성에스티,-19,-63,32612,-34500,▼,-400
'319660,피에스케이,-20,-62,31771,+85500,▲,+3000
'058470,리노공업,-10,-58,59693,-112000,▼,-5100
'394800,쓰리빌리언,-32,-57,18019,+14740,▲,+60
'080220,제주반도체,-31,-57,18345,+44300,▲,+1400
'251370,와이엠티,-52,-57,11002,+12800,▲,+400
'190510,나무가,-30,-55,18476,+18440,▲,+70
'081180,쎄크,-33,-50,15122,-12450,▼,-200
'005290,동진쎄미켐,-14,-50,36809,+49850,▲,+1300
'096530,씨젠,-20,-49,24502,+22800,▲,+650
'327260,RF머트리얼즈,-23,-48,21246,+73900,▲,+13400
'309710,아이티켐,-13,-46,34871,-32550,▼,-2600
'314130,지놈앤컴퍼니,-67,-46,6829,+8960,▲,+500
'178320,서진시스템,-18,-45,25841,+48000,▲,+2600
'131970,두산테스나,-11,-45,42853,+99900,▲,+8000
'065710,서호전기,-8,-44,52904,+46350,▲,+150
'080580,오킨스전자,-42,-43,10046,-20350,▼,-500
'214270,FSN,-213,-38,1800,-2470,▼,-195
'044490,태웅,-13,-35,27634,+58600,▲,+13300
'068760,셀트리온제약,-5,-34,62177,+60800,▲,+600
'047920,HLB제약,-23,-33,14647,+15780,▲,+80
'033100,제룡전기,-9,-33,36440,+49950,▲,+1350
'204270,제이앤티씨,-16,-32,20033,+18010,▲,+80
'314930,바이오다인,-22,-31,14432,+12950,▲,+550
'115450,HLB테라퓨틱스,-105,-29,2772,-3015,▼,-140
