종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-2256,-15699,69577,-177000,[v],-2700
'035720,카카오,-1572,-9129,58068,-47150,[v],-1650
'373220,LG에너지솔루션,-193,-6836,354892,+409500,[^],+15000
'207940,삼성바이오로직스,-49,-4967,1010314,-1532000,[v],-74000
'329180,HD현대중공업,-91,-4654,509391,-481000,[v],-17500
'086280,현대글로비스,-229,-4196,183469,-216000,[v],-15500
'353200,대덕전자,-1801,-4096,22743,-82700,[v],-2700
'278470,에이피알,-183,-3959,216361,+327500,[^],+500
'298040,효성중공업,-28,-3436,1216993,-2509000,[v],-167000
'068270,셀트리온,-182,-3090,169868,-201000,[v],-5000
'000720,현대건설,-482,-2873,59645,-147600,[v],-2200
'010140,삼성중공업,-1110,-2326,20946,-24550,[v],-1450
'352820,하이브,-79,-2238,281557,-303000,[v],-4000
'105560,KB금융,-204,-2211,108479,-146700,[v],-5500
'267260,HD현대일렉트릭,-41,-2039,493536,-879000,[v],-36000
'042700,한미반도체,-232,-1918,82500,-262500,[v],-13000
'066970,엘앤에프,-290,-1780,61323,+156800,[^],+1500
'000270,기아,-157,-1672,106460,-151100,[v],-4700
'316140,우리금융지주,-590,-1430,24251,-32400,[v],-1200
'028050,삼성E&A,-487,-1341,27535,+33350,[^],+250
'055550,신한지주,-205,-1320,64395,-90900,[v],-2600
'006400,삼성SDI,-65,-1310,202052,+416000,[^],+10500
'071050,한국금융지주,-97,-1260,129687,-210000,[v],-10000
'010060,OCI홀딩스,-140,-1229,88129,+193100,[^],+14300
'307950,현대오토에버,-72,-1192,165915,-376500,[v],-17500
'483650,달바글로벌,-70,-1164,166429,-148300,[v],-6200
'001450,현대해상,-398,-1100,27631,-31150,[v],-300
'033780,KT&G,-79,-1077,135518,-157200,[v],-800
'003670,포스코퓨처엠,-77,-1036,134428,+218000,[^],+9000
'007660,이수페타시스,-150,-931,62213,-105200,[v],-5300
'062040,산일전기,-90,-929,103000,-143500,[v],-5800
'071970,HD현대마린엔진,-98,-907,92908,-71600,[v],-5100
'011780,금호석유화학,-84,-890,106317,-120300,[v],-6200
'009420,한올바이오파마,-269,-883,32841,-58200,[v],-5100
'175330,JB금융지주,-364,-844,23185,-30500,[v],-600
'032830,삼성생명,-55,-807,147982,-220000,[v],-3000
'499790,GS피앤엘,-149,-806,54124,-43750,[v],-4250
'008730,율촌화학,-262,-793,30209,-23850,[v],-100
'047810,한국항공우주,-78,-745,95693,-173600,[v],-12900
'036460,한국가스공사,-176,-688,39122,-34950,[v],-450
'000810,삼성화재,-15,-679,452126,443000,-,0
'011200,HMM,-301,-672,22343,-19570,[v],-90
'014680,한솔케미칼,-40,-653,164910,-266500,[v],-6500
'323410,카카오뱅크,-273,-648,23727,-24350,[v],-300
'002380,KCC,-16,-614,389898,-503000,[v],-22000
'005940,NH투자증권,-309,-593,19166,-31150,[v],-3100
'443060,HD현대마린솔루션,-29,-587,204710,-178300,[v],-5600
'010120,LS ELECTRIC,-20,-570,289283,-777000,[v],-24000
'090430,아모레퍼시픽,-47,-563,118463,-140600,[v],-3800
'078930,GS,-105,-470,44989,-65900,[v],-2000
'280360,롯데웰푸드,-41,-461,113632,-112400,[v],-3800
'086790,하나금융지주,-56,-459,81697,-107500,[v],-2900
'097230,HJ중공업,-176,-421,23891,-22550,[v],-2000
'336260,두산퓨얼셀,-160,-398,24842,-36150,[v],-2000
'100840,SNT에너지,-64,-391,61311,+53300,[^],+5100
'161390,한국타이어앤테크놀로지,-98,-385,39448,-55100,[v],-2900
'024110,기업은행,-196,-372,18985,-22100,[v],-1450
'088980,맥쿼리인프라,-304,-352,11581,-11340,[v],-70
'334890,이지스밸류플러스리츠,-865,-346,4000,-4025,[v],-75
'032640,LG유플러스,-229,-330,14427,-15390,[v],-710
'241560,두산밥캣,-61,-320,52683,-58200,[v],-1400
'139130,iM금융지주,-233,-317,13598,-16950,[v],-720
'293940,신한알파리츠,-541,-301,5568,-5690,[v],-90
'112610,씨에스윈드,-69,-293,42234,+63200,[^],+3000
'011760,현대코퍼레이션,-126,-279,22153,-25400,[v],-750
'281820,케이씨텍,-80,-257,32005,-48100,[v],-700
'092790,넥스틸,-200,-255,12740,+11470,[^],+100
'075580,세진중공업,-131,-248,18956,-16480,[v],-620
'003570,SNT다이내믹스,-40,-244,60311,+49800,[^],+100
'012510,더존비즈온,-29,-236,82102,-119100,[v],-200
'051910,LG화학,-8,-210,268838,+323000,[^],+10000
'005850,에스엘,-62,-209,33615,-56900,[v],-2900
'138930,BNK금융지주,-136,-196,14448,-18260,[v],-420
'034120,SBS,-95,-191,20029,-16000,[v],-250
'066570,LG전자,-24,-183,74873,-108600,[v],-3400
'454910,두산로보틱스,-29,-180,61648,-81000,[v],-3900
'039130,하나투어,-35,-180,51320,-40950,[v],-500
