종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'005930,삼성전자,-19460,-370828,190555,-199800,▼,-700
'005380,현대차,-4664,-262123,562035,522000,-,0
'079550,LIG넥스원,-1868,-138290,740256,-664000,▼,-38000
'035420,NAVER,-4545,-100923,222049,+221000,▲,+500
'000270,기아,-5219,-88283,169155,-170200,▼,-300
'034020,두산에너빌리티,-8124,-73586,90582,+109600,▲,+3300
'006800,미래에셋증권,-10646,-70664,66378,+67900,▲,+1200
'005935,삼성전자우,-4747,-61881,130366,-139200,▼,-5000
'005490,POSCO홀딩스,-1539,-53846,349823,+343000,▲,+5000
'015760,한국전력,-8304,-40940,49301,+49050,▲,+750
'051910,LG화학,-1150,-37924,329874,+308000,▲,+4500
'006400,삼성SDI,-833,-32920,395380,-399500,▼,-3000
'071050,한국금융지주,-1214,-28145,231907,+233500,▲,+4500
'066570,LG전자,-2324,-27429,118002,+117300,▲,+1100
'035720,카카오,-5149,-26420,51309,+50300,▲,+300
'012450,한화에어로스페이스,-167,-25937,1550356,-1315000,▼,-60000
'004020,현대제철,-6745,-24715,36644,+37100,▲,+1250
'316140,우리금융지주,-5932,-20150,33967,+33800,▲,+200
'034730,SK,-535,-19478,364166,+358000,▲,+12000
'047040,대우건설,-21266,-18533,8715,+19110,▲,+2940
'001510,SK증권,-91809,-16233,1768,+2585,▲,+405
'279570,케이뱅크,-17703,-16064,9074,-6600,▼,-110
'052690,한전기술,-1059,-15783,149060,+175400,▲,+7400
'307950,현대오토에버,-387,-15755,407286,+429500,▲,+3500
'034220,LG디스플레이,-12054,-14204,11784,+12030,▲,+310
'010120,LS ELECTRIC,-193,-13721,709625,+889000,▲,+16000
'103140,풍산,-1101,-13224,120109,-99300,▼,-600
'086790,하나금융지주,-946,-10614,112171,-112400,▼,-800
'005940,NH투자증권,-2933,-9454,32233,+35300,▲,+1900
'011070,LG이노텍,-352,-9382,266447,+295500,▲,+9500
'457190,이수스페셜티케미컬,-931,-9028,96929,-91300,▼,-1000
'024110,기업은행,-3751,-8964,23896,+24100,▲,+400
'011170,롯데케미칼,-1165,-8747,75086,+85100,▲,+2700
'064400,LG씨엔에스,-1377,-8678,62998,+66800,▲,+1900
'439260,대한조선,-840,-8331,99194,-91200,▼,-3700
'042660,한화오션,-678,-8283,122109,-129500,▼,-500
'036460,한국가스공사,-2101,-7839,37308,+37500,▲,+1250
'005385,현대차우,-278,-7571,272438,-265000,▼,-4000
'088350,한화생명,-15874,-7454,4696,+5230,▲,+300
'001440,대한전선,-2455,-7288,29683,+30700,▲,+600
'000990,DB하이텍,-743,-6919,93144,-87400,▼,-500
'001040,CJ,-335,-6386,190408,+207000,▲,+10000
'003230,삼양식품,-56,-6036,1070799,+1147000,▲,+47000
'001820,삼화콘덴서,-1270,-5771,45433,-58300,▼,-2000
'483650,달바글로벌,-350,-5254,150043,+159000,▲,+4100
'017800,현대엘리베이터,-546,-4791,87795,+88400,▲,+1000
'011210,현대위아,-493,-4715,95708,+84700,▲,+500
'009540,HD한국조선해양,-111,-4637,417410,-404500,▼,-9000
'294870,HDC현대산업개발,-2032,-4287,21100,+24350,▲,+2800
'032640,LG유플러스,-2704,-4124,15252,+15690,▲,+70
'006360,GS건설,-2059,-4071,19768,+33450,▲,+7500
'000720,현대건설,-270,-3976,147367,-167200,▼,-2300
'009830,한화솔루션,-817,-3689,45157,+52200,▲,+2450
'034230,파라다이스,-1954,-3384,17318,-18270,▼,-620
'373220,LG에너지솔루션,-87,-3335,385401,+373000,▲,+2000
'003690,코리안리,-2447,-3211,13123,+13250,▲,+150
'014680,한솔케미칼,-100,-2981,298590,+290000,▲,+6500
'088980,맥쿼리인프라,-2433,-2752,11310,+11510,▲,+70
'001450,현대해상,-868,-2659,30631,+31300,▲,+1000
'014530,극동유화,-3900,-2553,6548,-3720,▼,-90
'111770,영원무역,-250,-2314,92640,+83300,▲,+2000
'036570,엔씨소프트,-112,-2282,203490,+226000,▲,+5000
'021240,코웨이,-288,-2231,77611,+74400,▲,+1400
'090430,아모레퍼시픽,-161,-2132,132544,+140000,▲,+5300
'139480,이마트,-221,-2063,93134,+100200,▲,+5800
'006340,대원전선,-3612,-1994,5520,-6410,▼,-110
'000815,삼성화재우,-50,-1964,394380,+395000,▲,+2000
'006650,대한유화,-137,-1955,142320,+135200,▲,+1200
'000210,DL,-438,-1863,42501,+65300,▲,+14000
'003670,포스코퓨처엠,-85,-1804,212395,+198900,▲,+900
'452260,한화갤러리아,-6150,-1787,2906,+2670,▲,+55
'489790,한화비전,-156,-1724,110217,-86700,▼,-500
'114090,GKL,-1346,-1715,12741,+12280,▲,+270
'001680,대상,-814,-1704,20928,+20850,▲,+550
