종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'257720,실리콘투,+3065,+14205,46344,+47150,[^],+4500
'214370,케어젠,+525,+4702,89511,+91100,[^],+5500
'058470,리노공업,+387,+4372,112851,+112100,[^],+300
'290650,엘앤씨바이오,+472,+3457,73264,+74300,[^],+4600
'354320,알멕,+344,+2798,81255,+81300,[^],+11800
'476830,알지노믹스,+135,+2680,199281,+201500,[^],+13000
'083450,GST,+722,+2599,36001,+38650,[^],+6300
'440110,파두,+441,+2565,58189,+57100,[^],+1400
'039030,이오테크닉스,+52,+2543,485771,+491000,[^],+43000
'095610,테스,+286,+2399,83878,-82000,[v],-500
'263750,펄어비스,+398,+2293,57600,+57700,[^],+2100
'183300,코미코,+161,+2171,135238,-133700,[v],-400
'310210,보로노이,+64,+1873,291591,+295000,[^],+8000
'126340,비나텍,+141,+1636,115952,+115800,[^],+11100
'005290,동진쎄미켐,+314,+1627,51798,+52600,[^],+3100
'039200,오스코텍,+276,+1531,55466,+54900,[^],+1900
'458870,씨어스테크놀로지,+313,+1524,48672,+47250,[^],+1000
'356860,티엘비,+183,+1377,75133,+80100,[^],+5600
'317330,덕산테코피아,+711,+1368,19246,+19300,[^],+1800
'330860,네패스아크,+451,+1348,29896,+29600,[^],+850
'382800,지앤비에스 에코,+1675,+1257,7502,+7580,[^],+490
'023160,태광,+247,+1222,49431,+48250,[^],+1600
'241710,코스메카코리아,+135,+1137,84228,+84600,[^],+5300
'000250,삼천당제약,+22,+1136,523281,+523000,[^],+18000
'087010,펩트론,+39,+1022,263302,-262500,[v],-5000
'214430,아이쓰리시스템,+94,+1003,107116,+106800,[^],+11600
'082920,비츠로셀,+222,+976,43854,-43300,[v],-1950
'114810,한솔아이원스,+486,+831,17105,+17090,[^],+1170
'451760,컨텍,+384,+820,21341,+21750,[^],+1450
'213420,덕산네오룩스,+147,+784,53271,-52500,[v],-900
'033500,동성화인텍,+290,+763,26344,+26300,[^],+750
'218410,RFHIC,+81,+759,93504,+93800,[^],+1900
'255220,SG,+2599,+708,2725,-2750,[v],-50
'129920,대성하이텍,+541,+633,11715,+11550,[^],+550
'247540,에코프로비엠,+31,+616,201454,-199200,[v],-2300
'099320,쎄트렉아이,+34,+560,166160,+166900,[^],+16100
'240810,원익IPS,+45,+546,121713,-120900,[v],-1200
'394280,오픈엣지테크놀로지,+330,+530,16036,+16160,[^],+460
'067310,하나마이크론,+167,+524,31485,+31600,[^],+600
'420770,기가비스,+58,+517,89291,+89200,[^],+3700
'327260,RF머트리얼즈,+54,+496,91830,-89200,[v],-3500
'131290,티에스이,+39,+468,121512,+119500,[^],+1300
'019210,와이지-원,+326,+453,13908,+13800,[^],+700
'357580,아모센스,+287,+452,15738,+16130,[^],+310
'033640,네패스,+165,+424,25794,+25650,[^],+500
'347850,디앤디파마텍,+52,+394,75716,+75900,[^],+1900
'319400,현대무벡스,+126,+388,30714,-30050,[v],-200
'101490,에스앤에스텍,+40,+381,95605,-94800,[v],-3300
'211050,인카금융서비스,+310,+361,11647,-11480,[v],-180
'219130,타이거일렉,+98,+359,36684,+36750,[^],+1550
'425420,티에프이,+60,+352,58578,+61500,[^],+5000
'080580,오킨스전자,+172,+334,19480,-19290,[v],-610
'013030,하이록코리아,+71,+306,43272,-43150,[v],-250
