종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'000660,SK하이닉스,+1759,+99218,563951,-1006000,▼,-7000
'105560,KB금융,+1274,+15402,120901,-153800,▼,-1900
'009420,한올바이오파마,+2379,+10422,43817,+55900,▲,+400
'030200,KT,+1061,+5164,48653,+60000,▲,+700
'035420,NAVER,+151,+4782,315689,+221000,▲,+500
'068270,셀트리온,+255,+4469,174990,-201000,▼,-1000
'034730,SK,+190,+4466,235480,+358000,▲,+12000
'128940,한미약품,+92,+4221,458310,+555000,▲,+36000
'055550,신한지주,+553,+4160,75239,-96100,▼,-400
'033780,KT&G,+267,+3624,135855,-156200,▼,-800
'353200,대덕전자,+634,+2899,45707,+82800,▲,+5500
'017670,SK텔레콤,+362,+1893,52302,+78300,▲,+100
'011780,금호석유화학,+164,+1819,111114,-131700,▼,-2500
'003670,포스코퓨처엠,+83,+1778,213489,+198900,▲,+900
'066570,LG전자,+185,+1588,85717,+117300,▲,+1100
'489790,한화비전,+303,+1424,46999,-86700,▼,-500
'051910,LG화학,+31,+1171,378701,+308000,▲,+4500
'005935,삼성전자우,+152,+1167,76649,-139200,▼,-5000
'009155,삼성전기우,+75,+784,104091,-183800,▼,-6600
'010130,고려아연,+8,+774,999107,-1605000,▼,-7000
'006650,대한유화,+58,+762,131029,+135200,▲,+1200
'302440,SK바이오사이언스,+133,+756,56765,+42650,▲,+700
'002380,KCC,+16,+665,406103,+543000,▲,+9000
'004170,신세계,+36,+632,177204,+339500,▲,+4000
'00088K,한화3우B,+162,+628,38725,+48150,▲,+300
'000670,영풍,+112,+550,48986,+60300,▲,+4800
'005300,롯데칠성,+45,+550,120814,+121200,▲,+4100
'192820,코스맥스,+26,+508,194058,+197800,▲,+18600
'007810,코리아써키트,+237,+501,21159,+64500,▲,+2400
'017960,한국카본,+147,+488,33252,+49300,▲,+950
'064400,LG씨엔에스,+80,+476,59189,+66800,▲,+1900
'000810,삼성화재,+10,+436,456463,-476000,▼,-2500
'011790,SKC,+29,+419,146827,+99300,▲,+200
'007070,GS리테일,+225,+402,17868,+20500,▲,+550
'161890,한국콜마,+50,+371,73815,+77100,▲,+7300
'002020,코오롱,+78,+352,44921,+54300,▲,+1000
'093370,후성,+352,+329,9353,+7060,▲,+60
'035510,신세계 I&C,+206,+306,14848,-21200,▼,-2000
'285130,SK케미칼,+45,+305,67610,+59100,▲,+2000
'005440,현대지에프홀딩스,+346,+263,7583,+15190,▲,+230
'010950,S-Oil,+33,+250,74814,+111800,▲,+600
'030190,NICE평가정보,+167,+244,14586,+17000,▲,+820
'011070,LG이노텍,+10,+240,233026,+295500,▲,+9500
'057050,현대홈쇼핑,+44,+230,52700,+84600,▲,+1600
'088980,맥쿼리인프라,+204,+226,11079,+11510,▲,+70
'003490,대한항공,+100,+218,21865,+26150,▲,+1600
'417310,코람코더원리츠,+302,+208,6870,+9640,▲,+260
'030000,제일기획,+100,+207,20593,+21300,▲,+350
'017800,현대엘리베이터,+27,+194,71566,+88400,▲,+1000
'316140,우리금융지주,+72,+187,25964,+33800,▲,+200
'111770,영원무역,+29,+168,57249,+83300,▲,+2000
'012630,HDC,+88,+164,18567,+28350,▲,+3300
'011200,HMM,+80,+157,19717,+21250,▲,+400
'096770,SK이노베이션,+13,+155,120247,+113600,▲,+3300
'001450,현대해상,+56,+154,27238,+31300,▲,+1000
'086790,하나금융지주,+17,+147,88923,-112400,▼,-800
'33626K,두산퓨얼셀1우,+157,+144,9146,-7530,▼,-790
'210980,SK디앤디,+110,+140,12660,+13300,▲,+100
'053690,한미글로벌,+73,+135,18520,+27200,▲,+4050
'015230,대창단조,+198,+127,6421,+6680,▲,+220
'003540,대신증권,+46,+126,27462,+40450,▲,+800
'194370,제이에스코퍼레이션,+124,+126,10187,+12140,▲,+280
'069960,현대백화점,+15,+124,83562,+90500,▲,+4500
'032830,삼성생명,+8,+122,149915,-226500,▼,-4000
'034310,NICE,+89,+121,13573,+14510,▲,+40
'089860,롯데렌탈,+40,+117,29023,+32000,▲,+350
'090435,아모레퍼시픽우,+28,+117,41680,+49000,▲,+2200
'004000,롯데정밀화학,+23,+103,45224,-53300,▼,-900
'093050,LF,+59,+103,17524,+22350,▲,+750
'024110,기업은행,+53,+102,19259,+24100,▲,+400
'005810,풍산홀딩스,+27,+101,36937,+38850,▲,+1000
'014680,한솔케미칼,+4,+86,229684,+290000,▲,+6500
'090460,비에이치,+52,+85,16401,+21950,▲,+2070
'249420,일동제약,+29,+76,26536,-31200,▼,-200
'248070,솔루엠,+42,+75,17919,+17810,▲,+70
