종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'0009K0,에임드바이오,-3509,-18640,53125,-55800,▼,-500
'237690,에스티팜,-885,-11025,124612,+150100,▲,+600
'469610,이노테크,-2568,-8731,34002,-19870,▼,-130
'474650,링크솔루션,-658,-3392,51588,+62000,▲,+200
'310210,보로노이,-135,-3044,226062,+324500,▲,+4500
'030530,원익홀딩스,-1047,-3038,29014,+34350,▲,+1850
'347850,디앤디파마텍,-283,-2452,86795,78900,-,0
'389650,넥스트바이오메디컬,-234,-2145,91858,+79100,▲,+3100
'089970,브이엠,-763,-2089,27373,-47800,▼,-1000
'010170,대한광통신,-9769,-1960,2007,+7440,▲,+50
'196170,알테오젠,-37,-1833,499576,-354000,▼,-6000
'039200,오스코텍,-291,-1582,54264,-56400,▼,-1100
'247540,에코프로비엠,-83,-1424,170690,+190100,▲,+400
'204270,제이앤티씨,-712,-1332,18706,+18010,▲,+80
'081180,쎄크,-1134,-1295,11419,-12450,▼,-200
'456160,지투지바이오,-146,-1136,77764,+88700,▲,+1800
'214450,파마리서치,-28,-1109,391465,+327500,▲,+7000
'038500,삼표시멘트,-3221,-995,3090,+17370,▲,+70
'488280,에스투더블유,-296,-937,31704,-15540,▼,-160
'318060,그래피,-460,-931,20234,+50900,▲,+4700
'115180,큐리언트,-299,-868,28991,-44750,▼,-300
'082270,젬백스,-267,-861,32194,-38100,▼,-100
'476040,오가노이드사이언스,-145,-685,47141,+27200,▲,+950
'211050,인카금융서비스,-416,-652,15670,+12660,▲,+40
'107640,한중엔시에스,-126,-641,50667,+52000,▲,+300
'065350,신성델타테크,-78,-611,78448,+63000,▲,+1200
'419530,SAMG엔터,-158,-601,38100,+35900,▲,+1450
'376900,로킷헬스케어,-85,-595,70364,+130700,▲,+2000
'486990,노타,-123,-575,46604,-43000,▼,-1850
'000250,삼천당제약,-25,-525,207930,+900000,▲,+105000
'049630,재영솔루텍,-2032,-511,2515,+3080,▲,+15
'067080,대화제약,-205,-490,23885,+14710,▲,+20
'059090,미코,-291,-407,13959,+15080,▲,+510
'425040,티이엠씨,-499,-380,7607,-10880,▼,-1010
'309930,조이웍스앤코,-2102,-369,1753,-849,▼,-1
'328130,루닛,-94,-353,37750,-36800,▼,-2100
'389030,지니너스,-1461,-352,2409,+6270,▲,+140
'201490,미투온,-1001,-351,3510,+3220,▲,+60
'220100,퓨쳐켐,-100,-305,30606,21000,-,0
'437730,삼현,-65,-303,46913,-55400,▼,-600
'137400,피엔티,-68,-290,42735,+47750,▲,+1000
'317830,에스피시스템스,-213,-288,13534,+10190,▲,+110
'950160,코오롱티슈진,-36,-284,78447,+98200,▲,+1000
'101170,우림피티에스,-246,-278,11267,+13770,▲,+290
'488900,비츠로넥스텍,-270,-275,10163,-18960,▼,-660
'033790,피노,-436,-271,6204,-4850,▼,-100
'101490,에스앤에스텍,-52,-251,48520,-85700,▼,-200
'092070,디엔에프,-171,-238,13889,+19970,▲,+280
'317330,덕산테코피아,-117,-237,20238,+15950,▲,+30
'079960,동양이엔피,-98,-236,24058,+31000,▲,+1150
'264850,이랜시스,-375,-232,6190,+6390,▲,+40
'295310,에이치브이엠,-84,-217,25815,92200,-,0
'058470,리노공업,-33,-217,65109,-112000,▼,-5100
'056090,시지메드텍,-1908,-216,1135,+2765,▲,+175
'101360,에코앤드림,-97,-216,22288,+17340,▲,+40
'017000,신원종합개발,-588,-215,3665,+3250,▲,+295
'376270,HEM파마,-44,-211,48381,-69800,▼,-200
'481070,에이유브랜즈,-101,-204,20317,+18290,▲,+250
'455900,엔젤로보틱스,-64,-203,31771,+27700,▲,+150
'085910,네오티스,-252,-197,7806,-18350,▼,-330
'089010,켐트로닉스,-59,-185,31192,+30300,▲,+700
'104540,코렌텍,-284,-185,6527,+5910,▲,+100
'251970,펌텍코리아,-34,-181,53212,+47350,▲,+1750
'090470,제이스텍,-303,-176,5830,-9850,▼,-100
'145020,휴젤,-8,-172,225811,+263500,▲,+1500
'232680,라온로보틱스,-197,-171,8681,15880,-,0
'078590,휴림에이텍,-2015,-162,805,+1020,▲,+108
'142210,유니트론텍,-229,-152,6655,+5590,▲,+70
'241710,코스메카코리아,-21,-149,71289,+77500,▲,+3700
'214150,클래시스,-27,-147,54945,+53700,▲,+1200
'403850,더핑크퐁컴퍼니,-45,-143,31455,+17930,▲,+190
'144960,뉴파워프라즈마,-286,-140,4892,+5700,▲,+50
'323280,태성,-29,-137,47573,+69800,▲,+400
'358570,지아이이노베이션,-69,-136,19583,-14590,▼,-30
'475960,토모큐브,-22,-131,59974,+57900,▲,+3100
'236200,슈프리마,-35,-131,37994,-51100,▼,-400
'200470,에이팩트,-193,-116,5996,+8650,▲,+710
'086450,동국제약,-62,-115,18607,+18800,▲,+900
'138610,나이벡,-29,-114,39707,+30400,▲,+800
'461300,아이스크림미디어,-66,-113,17060,-18810,▼,-180
'315640,딥노이드,-304,-112,3666,+3615,▲,+105
'078160,메디포스트,-60,-111,18603,-22200,▼,-1000
'090360,로보스타,-14,-108,76784,-64600,▼,-1100
'050890,쏠리드,-137,-107,7834,+13120,▲,+220
'066590,우수AMS,-420,-107,2543,+2900,▲,+155
'168360,펨트론,-58,-105,18186,+23450,▲,+550
'440110,파두,-42,-104,24507,+59200,▲,+2200
'232140,와이씨,-66,-100,15145,+21150,▲,+450
'068760,셀트리온제약,-16,-99,62549,+60800,▲,+600
'308430,셀비온,-40,-99,24461,+30450,▲,+3600
'403870,HPSP,-33,-98,30240,-51200,▼,-500
'058610,에스피지,-13,-98,72593,-120300,▼,-2900
'200710,에이디테크놀로지,-34,-97,28812,+47250,▲,+650
'007390,네이처셀,-44,-96,21608,+18060,▲,+340
'290650,엘앤씨바이오,-14,-95,68993,+75700,▲,+300
'123410,코리아에프티,-112,-94,8403,-7250,▼,-80
'175140,휴먼테크놀로지,-200,-94,4695,-3775,▼,-345
'042520,한스바이오메드,-35,-91,26013,-52900,▼,-2800
'080220,제주반도체,-47,-91,19133,+44300,▲,+1400
'039440,에스티아이,-32,-86,26771,+33700,▲,+550
