종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,+156,+6426,413253,-354000,[v],-27000
'039030,이오테크닉스,+180,+3382,188009,-391000,[v],-26000
'214450,파마리서치,+51,+2814,553738,-304500,[v],-9000
'101490,에스앤에스텍,+597,+2714,45435,-80400,[v],-3100
'376300,디어유,+313,+1915,61203,-30900,[v],-1550
'298380,에이비엘바이오,+185,+1179,63802,-171600,[v],-8500
'095340,ISC,+168,+1025,60995,-247000,[v],-3000
'095610,테스,+310,+835,26975,-57400,[v],-3500
'083650,비에이치아이,+202,+792,39270,+95100,[^],+300
'084370,유진테크,+169,+719,42564,-110900,[v],-5900
'044490,태웅,+199,+647,32572,+47550,[^],+600
'204620,글로벌텍스프리,+909,+646,7101,-4900,[v],-160
'290650,엘앤씨바이오,+196,+619,31515,-68700,[v],-4700
'218410,RFHIC,+214,+567,26453,-81000,[v],-1400
'018290,브이티,+157,+537,34206,-15210,[v],-520
'310210,보로노이,+46,+535,116439,+318500,[^],+5000
'035900,JYP Ent.,+73,+524,72003,-62400,[v],-1900
'067160,SOOP,+49,+453,91811,-59200,[v],-2000
'347700,스피어,+433,+432,9967,-48400,[v],-2500
'006730,서부T&D,+432,+428,9910,-13100,[v],-630
'052400,코나아이,+64,+390,60785,-53500,[v],-2700
'304100,솔트룩스,+81,+363,44821,-22050,[v],-950
'240550,동방메디컬,+280,+358,12811,-6600,[v],-250
'036620,감성코퍼레이션,+427,+271,6353,-5340,[v],-440
'194700,노바렉스,+135,+267,19766,-13650,[v],-350
'352480,씨앤씨인터내셔널,+63,+258,40830,-26300,[v],-600
'287840,인투셀,+57,+236,41056,-41400,[v],-3450
'265740,엔에프씨,+227,+235,10383,-8030,[v],-270
'063170,서울옥션,+243,+225,9265,-7220,[v],-340
'028300,HLB,+45,+221,48832,+53500,[^],+200
'263750,펄어비스,+53,+216,41008,+69200,[^],+10400
'419530,SAMG엔터,+26,+216,82644,-32950,[v],-1000
'215000,골프존,+28,+203,72514,+48800,[^],+200
'211050,인카금융서비스,+129,+181,14045,-11940,[v],-310
'452430,사피엔반도체,+64,+173,27139,-30950,[v],-1900
'241710,코스메카코리아,+27,+161,58734,-81900,[v],-2700
'251970,펌텍코리아,+25,+160,64556,-46200,[v],-1400
'308430,셀비온,+66,+152,23156,+31700,[^],+500
'475830,오름테라퓨틱,+70,+151,21681,-94900,[v],-17500
'093320,케이아이엔엑스,+17,+151,89877,-102700,[v],-1300
'025320,시노펙스,+207,+151,7278,-5750,[v],-130
'060250,NHN KCP,+128,+146,11399,-16310,[v],-740
'084110,휴온스글로벌,+32,+144,45735,-68000,[v],-2400
