종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'035720,카카오,+26205,+159076,60704,-47150,[v],-1650
'000660,SK하이닉스,+4311,+111978,259778,-877000,[v],-45000
'042660,한화오션,+4433,+52013,117320,-119100,[v],-4100
'278470,에이피알,+1971,+42763,216982,+327500,[^],+500
'483650,달바글로벌,+1156,+26947,233048,-148300,[v],-6200
'103140,풍산,+1355,+17094,126166,-89200,[v],-2500
'316140,우리금융지주,+6654,+16691,25083,-32400,[v],-1200
'005935,삼성전자우,+2506,+14449,57650,-121100,[v],-5100
'012330,현대모비스,+417,+12214,292834,-397500,[v],-11000
'009540,HD한국조선해양,+338,+12195,360737,-350000,[v],-17000
'352820,하이브,+343,+9477,276639,-303000,[v],-4000
'001440,대한전선,+5424,+9086,16751,-27800,[v],-450
'086790,하나금융지주,+1019,+8714,85498,-107500,[v],-2900
'005490,POSCO홀딩스,+267,+7916,296382,-342500,[v],-500
'012450,한화에어로스페이스,+79,+7334,926113,-1298000,[v],-37000
'028260,삼성물산,+445,+7331,164599,-260500,[v],-8500
'051910,LG화학,+241,+7170,298037,+323000,[^],+10000
'402340,SK스퀘어,+461,+6418,139192,-513000,[v],-31000
'267250,HD현대,+425,+5758,135555,-247000,[v],-10500
'454910,두산로보틱스,+871,+5369,61672,-81000,[v],-3900
'007660,이수페타시스,+837,+5295,63272,-105200,[v],-5300
'005380,현대차,+231,+4993,216148,-471000,[v],-24000
'439260,대한조선,+442,+4927,111406,-82100,[v],-3600
'000810,삼성화재,+108,+4739,438247,443000,-,0
'089860,롯데렌탈,+1541,+4618,29969,-31100,[v],-1500
'077970,STX엔진,+1696,+4584,27035,-31900,[v],-1600
'034220,LG디스플레이,+4108,+4530,11029,-11140,[v],-360
'271560,오리온,+391,+4316,110292,-126900,[v],-7600
'010130,고려아연,+52,+4214,802888,-1463000,[v],-20000
'012510,더존비즈온,+613,+4132,67458,-119100,[v],-200
'032350,롯데관광개발,+2316,+4104,17722,-18340,[v],-1510
'097950,CJ제일제당,+143,+3583,250501,+218000,[^],+3500
'032830,삼성생명,+287,+3543,123355,-220000,[v],-3000
'066570,LG전자,+451,+3478,77147,-108600,[v],-3400
'032640,LG유플러스,+2362,+3415,14462,-15390,[v],-710
'014680,한솔케미칼,+178,+3078,173297,-266500,[v],-6500
'039490,키움증권,+144,+2994,207618,-411500,[v],-23500
'039130,하나투어,+542,+2902,53549,-40950,[v],-500
'204320,HL만도,+837,+2893,34550,-50300,[v],-900
'036570,엔씨소프트,+120,+2392,199185,-222000,[v],-8000
'034730,SK,+123,+2342,191098,-324500,[v],-9500
'139130,iM금융지주,+1576,+2193,13914,-16950,[v],-720
'000990,DB하이텍,+479,+2171,45361,-81800,[v],-2000
'004020,현대제철,+621,+2081,33503,-34500,[v],-500
'012630,HDC,+865,+2080,24048,+28900,[^],+350
'005387,현대차2우B,+116,+1922,166167,-246000,[v],-11000
'011790,SKC,+193,+1913,99287,-96000,[v],-2700
'008770,호텔신라,+379,+1905,50228,-44950,[v],-2500
'017800,현대엘리베이터,+207,+1692,81683,-86000,[v],-1100
'002020,코오롱,+378,+1669,44094,-66500,[v],-3300
'018880,한온시스템,+4655,+1582,3398,-3860,[v],-80
'307950,현대오토에버,+105,+1577,149661,-376500,[v],-17500
'004370,농심,+40,+1543,384188,-367000,[v],-8500
'006340,대원전선,+4884,+1494,3059,-5070,[v],-200
'460860,동국제강,+1434,+1485,10354,-9040,[v],-220
'096770,SK이노베이션,+136,+1475,108626,+113100,[^],+1700
'181710,NHN,+514,+1459,28366,+42000,[^],+150
'001680,대상,+509,+1250,24560,-20100,[v],-900
'014830,유니드,+156,+1240,79298,-81500,[v],-2500
'028670,팬오션,+2808,+1171,4170,-4875,[v],-25
'004170,신세계,+65,+1158,177351,-308000,[v],-29000
'475150,SK이터닉스,+465,+1122,24134,+58300,[^],+5900
'267260,HD현대일렉트릭,+21,+1106,528561,-879000,[v],-36000
'005930,삼성전자,+94,+1088,115183,-177000,[v],-2700
'021240,코웨이,+100,+1083,107919,-72000,[v],-1500
'128940,한미약품,+35,+990,282400,-522000,[v],-27000
'007310,오뚜기,+24,+976,400793,-355500,[v],-4000
'139480,이마트,+109,+975,89430,-97500,[v],-2500
'006360,GS건설,+489,+950,19431,-26050,[v],-300
'000210,DL,+206,+948,46128,-62300,[v],-300
'014160,대영포장,+7591,+947,1248,+1327,[^],+27
'009970,영원무역홀딩스,+70,+934,133730,+224500,[^],+2000
'069460,대호에이엘,+4694,+879,1873,532,-,0
