종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'214450,파마리서치,+75,+3602,482219,-304500,[v],-9000
'277810,레인보우로보틱스,+111,+3378,303951,-544000,[v],-23000
'122870,와이지엔터테인먼트,+174,+1624,93162,-53900,[v],-2300
'042000,카페24,+273,+1472,53984,-26950,[v],-850
'058470,리노공업,+293,+1465,50061,-99700,[v],-5200
'030520,한글과컴퓨터,+442,+1443,32620,-19740,[v],-710
'108490,로보티즈,+166,+1301,78222,-242500,[v],-12500
'458870,씨어스테크놀로지,+500,+1025,20496,-52000,[v],-3900
'058610,에스피지,+323,+892,27637,-106900,[v],-4400
'035760,CJ ENM,+105,+842,80510,-58200,[v],-1100
'240810,원익IPS,+307,+788,25670,-114500,[v],-6500
'093520,매커스,+410,+673,16432,+24200,[^],+900
'237690,에스티팜,+81,+636,78646,-150100,[v],-9200
'078160,메디포스트,+461,+548,11888,-23200,[v],-1200
'036830,솔브레인홀딩스,+136,+530,38917,-47600,[v],-1250
'218410,RFHIC,+227,+524,23095,-81000,[v],-1400
'950140,잉글우드랩,+376,+452,12027,-12290,[v],-440
'213420,덕산네오룩스,+117,+429,36580,-50100,[v],-2900
'214150,클래시스,+71,+429,60268,-52900,[v],-1100
'053800,안랩,+60,+407,68171,-60300,[v],-1600
'290650,엘앤씨바이오,+138,+398,28845,-68700,[v],-4700
'023160,태광,+175,+367,21016,-34500,[v],-150
'119850,지엔씨에너지,+103,+360,34874,-31900,[v],-1300
'222800,심텍,+154,+357,23167,-52200,[v],-4000
'460940,피앤에스로보틱스,+200,+329,16436,-7720,[v],-250
'310210,보로노이,+27,+281,103468,+318500,[^],+5000
'108380,대양전기공업,+115,+266,23064,-25400,[v],-850
'183300,코미코,+37,+252,67752,-103400,[v],-4100
'236200,슈프리마,+74,+252,34151,-46050,[v],-2950
'086900,메디톡스,+15,+250,171932,-101200,[v],-2400
'064760,티씨케이,+23,+227,99572,-225000,[v],-14000
'298380,에이비엘바이오,+32,+214,67785,-171600,[v],-8500
'338220,뷰노,+100,+211,21096,-16160,[v],-660
'328130,루닛,+35,+207,59153,-34100,[v],-500
'460870,에스엠씨지,+275,+206,7483,+4470,[^],+630
'347700,스피어,+200,+206,10283,-48400,[v],-2500
'357780,솔브레인,+10,+183,175648,-385500,[v],-10500
'226950,올릭스,+43,+166,38672,-187000,[v],-13500
'090360,로보스타,+50,+160,32000,-56800,[v],-2900
'102710,이엔에프테크놀로지,+50,+159,31795,-48900,[v],-1700
'950170,JTC,+303,+155,5137,-4930,[v],-160
'095610,테스,+60,+155,25950,-57400,[v],-3500
'489460,바이오비쥬,+91,+154,16949,-8230,[v],-360
'059090,미코,+98,+141,14350,-13050,[v],-530
'145020,휴젤,+4,+140,359723,-247000,[v],-12500
'042510,라온시큐어,+94,+124,13140,-8790,[v],-170
'108860,셀바스AI,+74,+119,15987,-14450,[v],-1390
'115180,큐리언트,+100,+118,11787,-38050,[v],-2450
'356860,티엘비,+44,+98,22150,-67200,[v],-5900
'310200,애니플러스,+199,+94,4707,-2745,[v],-45
'013030,하이록코리아,+29,+89,30602,-35550,[v],-1500
'200130,콜마비앤에이치,+56,+82,14827,-11400,[v],-180
'083650,비에이치아이,+18,+79,44312,+95100,[^],+300
'119610,인터로조,+48,+79,16501,-18890,[v],-620
'121600,나노신소재,+15,+74,49446,+68000,[^],+100
'100790,미래에셋벤처투자,+86,+67,7775,-29900,[v],-2650
'049070,인탑스,+37,+62,16856,-16400,[v],-540
'006730,서부T&D,+62,+57,9242,-13100,[v],-630
'376300,디어유,+10,+55,57208,-30900,[v],-1550
'092730,네오팜,+38,+54,14305,-17010,[v],-610
'347860,알체라,+150,+51,3397,-1821,[v],-26
'114810,한솔아이원스,+41,+36,8847,-13590,[v],-410
'039030,이오테크닉스,+2,+27,153864,-391000,[v],-26000
'473980,노머스,+9,+27,30777,-17150,[v],-330
'101490,에스앤에스텍,+5,+19,37784,-80400,[v],-3100
'194480,데브시스터즈,+4,+18,43418,-29250,[v],-3350
'053030,바이넥스,+9,+14,16630,-11350,[v],-510
'084370,유진테크,+4,+14,37217,-110900,[v],-5900
'098460,고영,+7,+13,19868,-26050,[v],-1250
'095340,ISC,+2,+10,52707,-247000,[v],-3000
'051370,인터플렉스,+7,+6,8109,-12560,[v],-740
'104830,원익머트리얼즈,+2,+4,21872,-41550,[v],-450
'100120,뷰웍스,+2,+4,21346,-27950,[v],-1200
'122990,와이솔,+5,+3,6498,-6380,[v],-820
'045100,한양이엔지,+2,+3,17469,-31250,[v],-1650
'136540,윈스테크넷,+2,+2,12845,-11220,[v],-30
'084850,아이티엠반도체,+1,+1,12000,-11330,[v],-1140
'025880,케이씨피드,+4,+1,2833,-2890,[v],-15
'143240,사람인,+1,+1,15254,-16980,[v],-310
'042500,링네트,+1,+1,4657,-3910,[v],-60
'263750,펄어비스,+0,+0,49900,+69200,[^],+10400
