종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'084370,유진테크,+497,+3975,79998,-129200,▼,-2700
'039030,이오테크닉스,+135,+3750,278411,+425000,▲,+12500
'086520,에코프로,+374,+3528,94344,-150900,▼,-200
'222800,심텍,+579,+3209,55426,+62500,▲,+2400
'237690,에스티팜,+222,+2638,119001,+150100,▲,+600
'388210,씨엠티엑스,+200,+1793,89625,+150100,▲,+100
'347850,디앤디파마텍,+174,+1661,95232,78900,-,0
'131290,티에스이,+244,+1518,62290,-121400,▼,-3400
'277810,레인보우로보틱스,+33,+1459,442506,-668000,▼,-50000
'204620,글로벌텍스프리,+2704,+1300,4807,+4830,▲,+370
'108490,로보티즈,+49,+1241,254745,-260500,▼,-6500
'126340,비나텍,+155,+1103,71004,+143700,▲,+4300
'309710,아이티켐,+214,+1064,49697,-32550,▼,-2600
'310210,보로노이,+43,+1044,241272,+324500,▲,+4500
'474650,링크솔루션,+217,+998,46067,+62000,▲,+200
'226950,올릭스,+79,+985,124018,+185700,▲,+3900
'950160,코오롱티슈진,+115,+951,82482,+98200,▲,+1000
'494120,큐리오시스,+142,+944,66367,-66100,▼,-2100
'098460,고영,+292,+838,28680,-29050,▼,-650
'399720,가온칩스,+151,+811,53555,+66000,▲,+600
'357780,솔브레인,+28,+787,285041,+430000,▲,+8000
'145020,휴젤,+32,+745,230048,+263500,▲,+1500
'041510,에스엠,+70,+735,105528,+98000,▲,+900
'140860,파크시스템스,+31,+702,227703,-272500,▼,-5000
'488280,에스투더블유,+216,+638,29542,-15540,▼,-160
'089970,브이엠,+238,+633,26526,-47800,▼,-1000
'214450,파마리서치,+15,+629,415201,+327500,▲,+7000
'107640,한중엔시에스,+106,+512,48353,+52000,▲,+300
'218410,RFHIC,+161,+477,29684,+81600,▲,+2900
'468530,프로티나,+39,+368,94739,-80500,▼,-1300
'078600,대주전자재료,+47,+358,75899,+127500,▲,+7800
'052400,코나아이,+65,+328,50080,-57500,▼,-1000
'241710,코스메카코리아,+47,+324,68890,+77500,▲,+3700
'050890,쏠리드,+385,+311,8089,+13120,▲,+220
'112040,위메이드,+92,+270,29149,-22000,▼,-100
'087010,펩트론,+9,+267,282270,+343500,▲,+26000
'036710,심텍홀딩스,+862,+263,3047,+2795,▲,+125
'482630,삼양엔씨켐,+109,+255,23459,+18440,▲,+490
'251970,펌텍코리아,+42,+242,57708,+47350,▲,+1750
'015750,성우하이텍,+274,+205,7498,+9830,▲,+630
'042000,카페24,+56,+198,35487,+29600,▲,+400
'290650,엘앤씨바이오,+32,+193,61176,+75700,▲,+300
'060370,LS마린솔루션,+67,+191,28286,+31700,▲,+350
'095340,ISC,+16,+179,113992,+245000,▲,+500
'006730,서부T&D,+126,+149,11846,14840,-,0
'240810,원익IPS,+20,+145,73242,+124000,▲,+3100
'056080,유진로봇,+110,+137,12438,+28900,▲,+300
'032190,다우데이타,+66,+126,19160,+25850,▲,+2050
'215200,메가스터디교육,+27,+121,44163,+48000,▲,+2050
'140410,메지온,+14,+112,79217,+91600,▲,+100
'101490,에스앤에스텍,+20,+105,52481,-85700,▼,-200
'086450,동국제약,+51,+97,19099,+18800,▲,+900
'263750,펄어비스,+25,+95,38439,-41100,▼,-4900
'189300,인텔리안테크,+18,+82,45010,-121800,▼,-1600
'068760,셀트리온제약,+13,+80,62387,+60800,▲,+600
'348370,엔켐,+11,+79,72809,-48950,▼,-4150
'214370,케어젠,+10,+79,76931,+111700,▲,+1700
'067310,하나마이크론,+31,+78,25230,+34750,▲,+1250
'007390,네이처셀,+33,+77,23033,+18060,▲,+340
'122870,와이지엔터테인먼트,+12,+75,63176,+60200,▲,+100
'380550,뉴로핏,+26,+73,28425,-22600,▼,-350
'065350,신성델타테크,+12,+71,59697,+63000,▲,+1200
'036930,주성엔지니어링,+21,+63,30528,+72800,▲,+11800
'323280,태성,+13,+61,47529,+69800,▲,+400
'328130,루닛,+15,+59,39214,-36800,▼,-2100
'082270,젬백스,+20,+59,29222,-38100,▼,-100
'137400,피엔티,+12,+53,42280,+47750,▲,+1000
'096530,씨젠,+20,+53,26044,+22800,▲,+650
'085660,차바이오텍,+36,+51,14372,+19020,▲,+270
'178320,서진시스템,+20,+50,24894,+48000,▲,+2600
'441270,파인엠텍,+52,+49,9470,+11360,▲,+710
'195940,HK이노엔,+9,+49,52874,+52600,▲,+1200
'161580,필옵틱스,+11,+46,42082,-39050,▼,-1050
'086900,메디톡스,+4,+45,126560,+107500,▲,+1800
'293490,카카오게임즈,+26,+43,16399,+13860,▲,+110
'319660,피에스케이,+13,+41,32312,+85500,▲,+3000
'205100,엑셈,+200,+41,2062,-1938,▼,-1
'028300,HLB,+8,+38,46846,+51300,▲,+900
'232140,와이씨,+26,+37,14296,+21150,▲,+450
'472850,폰드그룹,+42,+36,8643,+5480,▲,+200
'213420,덕산네오룩스,+8,+35,42287,+47700,▲,+3200
'131970,두산테스나,+8,+35,45342,+99900,▲,+8000
'348210,넥스틴,+5,+34,70806,-79800,▼,-200
'025320,시노펙스,+50,+34,6760,-5990,▼,-80
'121600,나노신소재,+6,+33,56931,+61800,▲,+1200
'048410,현대바이오,+56,+33,5790,-14700,▼,-540
'095660,네오위즈,+12,+32,26793,25250,-,0
'166090,하나머티리얼즈,+7,+31,46225,+62000,▲,+2900
'014620,성광벤드,+11,+30,27098,+37500,▲,+5750
'417200,LS머트리얼즈,+25,+30,12207,+25300,▲,+1550
'025980,아난티,+38,+30,7826,+7450,▲,+80
'041190,우리기술투자,+34,+28,8346,-6770,▼,-30
'053030,바이넥스,+19,+27,14502,+12640,▲,+240
'204270,제이앤티씨,+12,+27,21423,+18010,▲,+80
'060280,큐렉소,+19,+26,14024,-15230,▼,-290
'036810,에프에스티,+9,+26,29272,-42400,▼,-600
'032500,케이엠더블유,+17,+26,15587,+32450,▲,+3250
'053800,안랩,+4,+26,61675,+61800,▲,+500
'003380,하림지주,+28,+26,8986,+17700,▲,+2600
'338840,와이바이오로직스,+10,+25,25198,-34600,▼,-1000
