종목코드,종목명,순매도수량(백주),순매도금액(백만),추정평균가,현재가,전일대비,전일대비
'012450,한화에어로스페이스,-158,-12759,809455,-1298000,[v],-37000
'006400,삼성SDI,-642,-11226,174987,+416000,[^],+10500
'066570,LG전자,-1453,-10660,73382,-108600,[v],-3400
'005930,삼성전자,-1686,-10427,61850,-177000,[v],-2700
'090430,아모레퍼시픽,-730,-9648,132211,-140600,[v],-3800
'047810,한국항공우주,-971,-8317,85632,-173600,[v],-12900
'001440,대한전선,-3852,-6014,15614,-27800,[v],-450
'047050,포스코인터내셔널,-1194,-5969,49985,+75700,[^],+1200
'015760,한국전력,-993,-3784,38097,-42050,[v],-1850
'007660,이수페타시스,-657,-3758,57204,-105200,[v],-5300
'011070,LG이노텍,-248,-3687,148523,-309500,[v],-11000
'462870,시프트업,-616,-2680,43542,-31750,[v],-550
'009540,HD한국조선해양,-82,-2616,318164,-350000,[v],-17000
'018260,삼성에스디에스,-151,-2476,163798,-153800,[v],-2500
'003670,포스코퓨처엠,-197,-2437,123882,+218000,[^],+9000
'450080,에코프로머티,-505,-2434,48217,-72100,[v],-1300
'000120,CJ대한통운,-272,-2430,89304,-105000,[v],-3200
'005380,현대차,-108,-2261,209618,-471000,[v],-24000
'011780,금호석유화학,-193,-2229,115495,-120300,[v],-6200
'064350,현대로템,-120,-2209,183622,-179300,[v],-4900
'011790,SKC,-210,-2180,103792,-96000,[v],-2700
'000100,유한양행,-191,-2033,106388,-98200,[v],-2200
'000270,기아,-201,-1994,99284,-151100,[v],-4700
'352820,하이브,-66,-1871,282341,-303000,[v],-4000
'017670,SK텔레콤,-328,-1794,54766,-78100,[v],-1800
'272210,한화시스템,-336,-1763,52452,-118400,[v],-5700
'051900,LG생활건강,-52,-1666,321672,-242000,[v],-5500
'068270,셀트리온,-82,-1440,174903,-201000,[v],-5000
'259960,크래프톤,-39,-1430,362363,-251500,[v],-3000
'004370,농심,-36,-1410,394141,-367000,[v],-8500
'267270,HD건설기계,-181,-1358,75013,-126200,[v],-3900
'032640,LG유플러스,-928,-1334,14370,-15390,[v],-710
'010950,S-Oil,-215,-1321,61517,-108800,[v],-900
'128940,한미약품,-45,-1273,280674,-522000,[v],-27000
'022100,포스코DX,-538,-1262,23456,-30100,[v],-450
'008930,한미사이언스,-284,-1160,40797,-37300,[v],-1100
'051910,LG화학,-35,-941,270850,+323000,[^],+10000
'003550,LG,-111,-863,77670,-84800,[v],-4200
'002380,KCC,-27,-861,321378,-503000,[v],-22000
'383220,F&F,-103,-826,80485,-62900,[v],-2100
'373220,LG에너지솔루션,-28,-810,291042,+409500,[^],+15000
'079550,LIG넥스원,-16,-801,498989,-669000,[v],-66000
'018880,한온시스템,-2498,-795,3185,-3860,[v],-80
'004020,현대제철,-232,-777,33433,-34500,[v],-500
'034220,LG디스플레이,-833,-760,9118,-11140,[v],-360
'078520,에이블씨엔씨,-875,-749,8557,-12540,[v],-800
'011200,HMM,-304,-724,23836,-19570,[v],-90
'001430,세아베스틸지주,-224,-720,32101,-67100,[v],-2400
'009150,삼성전기,-52,-710,136791,-429000,[v],-5000
'005070,코스모신소재,-192,-688,35734,+53400,[^],+1700
'267250,HD현대,-51,-685,134385,-247000,[v],-10500
'003490,대한항공,-288,-680,23615,-24450,[v],-850
'375500,DL이앤씨,-139,-678,48785,+68600,[^],+2800
'475150,SK이터닉스,-265,-625,23613,+58300,[^],+5900
'030200,KT,-109,-612,56341,-60500,[v],-300
'272450,진에어,-634,-590,9308,-6170,[v],-150
'322000,HD현대에너지솔루션,-138,-583,42342,+135100,[^],+11900
'014830,유니드,-63,-573,91608,-81500,[v],-2500
'086790,하나금융지주,-61,-571,93312,-107500,[v],-2900
'006360,GS건설,-262,-546,20848,-26050,[v],-300
'001040,CJ,-34,-530,155891,-199000,[v],-7500
'103140,풍산,-43,-525,120727,-89200,[v],-2500
'010120,LS ELECTRIC,-19,-524,270602,-777000,[v],-24000
'192820,코스맥스,-20,-520,255484,-192000,[v],-13000
'161890,한국콜마,-50,-508,101619,-77000,[v],-3200
'006060,화승인더,-966,-488,5055,-3175,[v],-50
'008770,호텔신라,-97,-484,50062,-44950,[v],-2500
'008730,율촌화학,-156,-461,29641,-23850,[v],-100
'051600,한전KPS,-77,-428,55382,-57700,[v],-1300
'014680,한솔케미칼,-25,-428,168565,-266500,[v],-6500
'007310,오뚜기,-11,-420,400219,-355500,[v],-4000
'499790,GS피앤엘,-104,-417,40144,-43750,[v],-4250
'009420,한올바이오파마,-163,-410,25176,-58200,[v],-5100
'377300,카카오페이,-51,-407,79704,-50800,[v],-2700
'161000,애경케미칼,-314,-398,12647,+14820,-,+3420
'023530,롯데쇼핑,-48,-369,76141,-107200,[v],-7200
'298020,효성티앤씨,-14,-368,257410,-377500,[v],-24000
'105630,한세실업,-327,-356,10881,-11400,[v],-800
'267260,HD현대일렉트릭,-8,-349,429751,-879000,[v],-36000
'192080,더블유게임즈,-60,-344,57087,-49800,[v],-700
'348950,제이알글로벌리츠,-1322,-343,2592,-1572,[v],-2
'000070,삼양홀딩스,-38,-338,90098,-67600,[v],-2900
'004170,신세계,-18,-329,185187,-308000,[v],-29000
'009970,영원무역홀딩스,-24,-319,134330,+224500,[^],+2000
'071970,HD현대마린엔진,-69,-318,46179,-71600,[v],-5100
'021240,코웨이,-31,-313,99959,-72000,[v],-1500
'005250,녹십자홀딩스,-193,-311,16072,-13920,[v],-340
'011210,현대위아,-65,-306,46659,-80000,[v],-1700
'112610,씨에스윈드,-64,-301,47079,+63200,[^],+3000
'207940,삼성바이오로직스,-3,-296,1004586,-1532000,[v],-74000
